Serial,ElevationAngle,Azimuth
20240105145004,27.3,214.67
20240105150004,25.66,216.7
20240105151004,23.98,218.72
20240105152004,22.26,220.74
20240105153004,20.49,222.76
20240105154004,18.69,224.78
20240105155004,16.85,226.8
20240105160004,14.97,228.83
20240105161004,13.07,230.85
20240105162004,11.13,232.87
20240105163004,9.18,234.89
20240105164004,7.19,236.91
20240105165004,5.19,238.93
20240105170004,3.16,240.96
20240105171004,1.12,242.98
20240105172004,-0.95,245.0
20240106064004,-0.53,114.41
20240106065004,1.53,116.46
20240106070004,3.57,118.52
20240106071004,5.59,120.57
20240106072004,7.59,122.62
20240106073004,9.57,124.67
20240106074004,11.52,126.73
20240106075004,13.45,128.78
20240106080004,15.35,130.83
20240106081004,17.22,132.89
20240106082004,19.05,134.94
20240106083004,20.85,136.99
20240106084004,22.61,139.05
20240106085004,24.32,141.1
20240106090004,25.99,143.15
20240106091004,27.62,145.2
20240106092004,29.18,147.26
20240106093004,30.69,149.31
20240106094004,32.14,151.36
20240106095004,33.52,153.42
20240106100004,34.83,155.47
20240106101004,36.06,157.52
20240106102004,37.21,159.57
20240106103004,38.27,161.63
20240106104004,39.24,163.68
20240106105004,40.1,165.73
20240106110004,40.87,167.79
20240106111004,41.52,169.84
20240106112004,42.06,171.89
20240106113004,42.48,173.94
20240106114004,42.77,176.0
20240106115004,42.95,178.05
20240106120004,43.0,180.1
20240106121004,42.92,182.16
20240106122004,42.72,184.21
20240106123004,42.4,186.26
20240106124004,41.96,188.31
20240106125004,41.4,190.37
20240106130004,40.72,192.42
20240106131004,39.94,194.47
20240106132004,39.05,196.53
20240106133004,38.07,198.58
20240106134004,36.99,200.63
20240106135004,35.82,202.68
20240106140004,34.58,204.74
20240106141004,33.25,206.79
20240106142004,31.86,208.84
20240106143004,30.4,210.9
20240106144004,28.87,212.95
20240106145004,27.3,215.0
20240106150004,25.66,217.05
20240106151004,23.98,219.11
20240106152004,22.26,221.16
20240106153004,20.49,223.21
20240106154004,18.69,225.27
20240106155004,16.85,227.32
20240106160004,14.97,229.37
20240106161004,13.07,231.42
20240106162004,11.13,233.48
20240106163004,9.18,235.53
20240106164004,7.19,237.58
20240106165004,5.19,239.64
20240106170004,3.16,241.69
20240106171004,1.12,243.74
20240106172004,-0.95,245.79
20240107064004,-0.1,114.41
20240107065004,1.98,116.46
20240107070004,4.04,118.52
20240107071004,6.07,120.57
20240107072004,8.09,122.62
20240107073004,10.09,124.67
20240107074004,12.06,126.73
20240107075004,14.0,128.78
20240107080004,15.92,130.83
20240107081004,17.81,132.89
20240107082004,19.66,134.94
20240107083004,21.48,136.99
20240107084004,23.26,139.05
20240107085004,25.0,141.1
20240107090004,26.69,143.15
20240107091004,28.33,145.2
20240107092004,29.92,147.26
20240107093004,31.46,149.31
20240107094004,32.93,151.36
20240107095004,34.33,153.42
20240107100004,35.66,155.47
20240107101004,36.92,157.52
20240107102004,38.09,159.57
20240107103004,39.17,161.63
20240107104004,40.15,163.68
20240107105004,41.04,165.73
20240107110004,41.82,167.79
20240107111004,42.48,169.84
20240107112004,43.03,171.89
20240107113004,43.46,173.94
20240107114004,43.77,176.0
20240107115004,43.95,178.05
20240107120004,44.0,180.1
20240107121004,43.92,182.16
20240107122004,43.72,184.21
20240107123004,43.39,186.26
20240107124004,42.93,188.31
20240107125004,42.36,190.37
20240107130004,41.67,192.42
20240107131004,40.87,194.47
20240107132004,39.96,196.53
20240107133004,38.96,198.58
20240107134004,37.86,200.63
20240107135004,36.67,202.68
20240107140004,35.4,204.74
20240107141004,34.06,206.79
20240107142004,32.64,208.84
20240107143004,31.16,210.9
20240107144004,29.61,212.95
20240107145004,28.01,215.0
20240107150004,26.36,217.05
20240107151004,24.65,219.11
20240107152004,22.91,221.16
20240107153004,21.12,223.21
20240107154004,19.29,225.27
20240107155004,17.43,227.32
20240107160004,15.54,229.37
20240107161004,13.62,231.42
20240107162004,11.67,233.48
20240107163004,9.69,235.53
20240107164004,7.69,237.58
20240107165004,5.67,239.64
20240107170004,3.63,241.69
20240107171004,1.56,243.74
20240107172004,-0.51,245.79
20240108064004,-0.31,114.41
20240108065004,1.77,116.46
20240108070004,3.83,118.51
20240108071004,5.87,120.56
20240108072004,7.89,122.61
20240108073004,9.89,124.66
20240108074004,11.86,126.71
20240108075004,13.81,128.76
20240108080004,15.73,130.81
20240108081004,17.62,132.86
20240108082004,19.48,134.91
20240108083004,21.3,136.96
20240108084004,23.08,139.01
20240108085004,24.83,141.06
20240108090004,26.52,143.11
20240108091004,28.17,145.16
20240108092004,29.77,147.2
20240108093004,31.31,149.25
20240108094004,32.78,151.3
20240108095004,34.19,153.35
20240108100004,35.53,155.4
20240108101004,36.79,157.45
20240108102004,37.97,159.5
20240108103004,39.06,161.55
20240108104004,40.06,163.6
20240108105004,40.95,165.65
20240108110004,41.74,167.7
20240108111004,42.42,169.75
20240108112004,42.98,171.8
20240108113004,43.43,173.85
20240108114004,43.74,175.9
20240108115004,43.94,177.95
20240108120004,44.0,180.0
20240108121004,43.94,182.05
20240108122004,43.74,184.1
20240108123004,43.43,186.15
20240108124004,42.98,188.2
20240108125004,42.42,190.25
20240108130004,41.74,192.3
20240108131004,40.95,194.35
20240108132004,40.06,196.4
20240108133004,39.06,198.45
20240108134004,37.97,200.5
20240108135004,36.79,202.55
20240108140004,35.53,204.6
20240108141004,34.19,206.65
20240108142004,32.78,208.7
20240108143004,31.31,210.75
20240108144004,29.77,212.8
20240108145004,28.17,214.84
20240108150004,26.52,216.89
20240108151004,24.83,218.94
20240108152004,23.08,220.99
20240108153004,21.3,223.04
20240108154004,19.48,225.09
20240108155004,17.62,227.14
20240108160004,15.73,229.19
20240108161004,13.81,231.24
20240108162004,11.86,233.29
20240108163004,9.89,235.34
20240108164004,7.89,237.39
20240108165004,5.87,239.44
20240108170004,3.83,241.49
20240108171004,1.77,243.54
20240108172004,-0.31,245.59
20240109064004,-0.31,114.41
20240109065004,1.77,116.46
20240109070004,3.83,118.5
20240109071004,5.87,120.55
20240109072004,7.89,122.6
20240109073004,9.89,124.64
20240109074004,11.86,126.69
20240109075004,13.81,128.73
20240109080004,15.73,130.78
20240109081004,17.62,132.83
20240109082004,19.48,134.87
20240109083004,21.3,136.92
20240109084004,23.08,138.97
20240109085004,24.83,141.01
20240109090004,26.52,143.06
20240109091004,28.17,145.11
20240109092004,29.77,147.15
20240109093004,31.31,149.2
20240109094004,32.78,151.25
20240109095004,34.19,153.29
20240109100004,35.53,155.34
20240109101004,36.79,157.39
20240109102004,37.97,159.43
20240109103004,39.06,161.48
20240109104004,40.06,163.53
20240109105004,40.95,165.57
20240109110004,41.74,167.62
20240109111004,42.42,169.67
20240109112004,42.98,171.71
20240109113004,43.43,173.76
20240109114004,43.74,175.8
20240109115004,43.94,177.85
20240109120004,44.0,179.9
20240109121004,43.94,181.94
20240109122004,43.74,183.99
20240109123004,43.43,186.04
20240109124004,42.98,188.08
20240109125004,42.42,190.13
20240109130004,41.74,192.18
20240109131004,40.95,194.22
20240109132004,40.06,196.27
20240109133004,39.06,198.32
20240109134004,37.97,200.36
20240109135004,36.79,202.41
20240109140004,35.53,204.46
20240109141004,34.19,206.5
20240109142004,32.78,208.55
20240109143004,31.31,210.6
20240109144004,29.77,212.64
20240109145004,28.17,214.69
20240109150004,26.52,216.73
20240109151004,24.83,218.78
20240109152004,23.08,220.83
20240109153004,21.3,222.87
20240109154004,19.48,224.92
20240109155004,17.62,226.97
20240109160004,15.73,229.01
20240109161004,13.81,231.06
20240109162004,11.86,233.11
20240109163004,9.89,235.15
20240109164004,7.89,237.2
20240109165004,5.87,239.25
20240109170004,3.83,241.29
20240109171004,1.77,243.34
20240109172004,-0.31,245.39
20240110064004,-0.51,114.41
20240110065004,1.56,116.46
20240110070004,3.63,118.5
20240110071004,5.67,120.55
20240110072004,7.69,122.6
20240110073004,9.69,124.64
20240110074004,11.67,126.69
20240110075004,13.62,128.73
20240110080004,15.54,130.78
20240110081004,17.43,132.83
20240110082004,19.29,134.87
20240110083004,21.12,136.92
20240110084004,22.91,138.97
20240110085004,24.65,141.01
20240110090004,26.36,143.06
20240110091004,28.01,145.11
20240110092004,29.61,147.15
20240110093004,31.16,149.2
20240110094004,32.64,151.25
20240110095004,34.06,153.29
20240110100004,35.4,155.34
20240110101004,36.67,157.39
20240110102004,37.86,159.43
20240110103004,38.96,161.48
20240110104004,39.96,163.53
20240110105004,40.87,165.57
20240110110004,41.67,167.62
20240110111004,42.36,169.67
20240110112004,42.93,171.71
20240110113004,43.39,173.76
20240110114004,43.72,175.8
20240110115004,43.92,177.85
20240110120004,44.0,179.9
20240110121004,43.95,181.94
20240110122004,43.77,183.99
20240110123004,43.46,186.04
20240110124004,43.03,188.08
20240110125004,42.48,190.13
20240110130004,41.82,192.18
20240110131004,41.04,194.22
20240110132004,40.15,196.27
20240110133004,39.17,198.32
20240110134004,38.09,200.36
20240110135004,36.92,202.41
20240110140004,35.66,204.46
20240110141004,34.33,206.5
20240110142004,32.93,208.55
20240110143004,31.46,210.6
20240110144004,29.92,212.64
20240110145004,28.33,214.69
20240110150004,26.69,216.73
20240110151004,25.0,218.78
20240110152004,23.26,220.83
20240110153004,21.48,222.87
20240110154004,19.66,224.92
20240110155004,17.81,226.97
20240110160004,15.92,229.01
20240110161004,14.0,231.06
20240110162004,12.06,233.11
20240110163004,10.09,235.15
20240110164004,8.09,237.2
20240110165004,6.07,239.25
20240110170004,4.04,241.29
20240110171004,1.98,243.34
20240110172004,-0.1,245.39
20240111064004,-0.51,114.41
20240111065004,1.56,116.45
20240111070004,3.63,118.5
20240111071004,5.67,120.54
20240111072004,7.69,122.58
20240111073004,9.69,124.63
20240111074004,11.67,126.67
20240111075004,13.62,128.71
20240111080004,15.54,130.76
20240111081004,17.43,132.8
20240111082004,19.29,134.84
20240111083004,21.12,136.89
20240111084004,22.91,138.93
20240111085004,24.65,140.97
20240111090004,26.36,143.02
20240111091004,28.01,145.06
20240111092004,29.61,147.1
20240111093004,31.16,149.15
20240111094004,32.64,151.19
20240111095004,34.06,153.23
20240111100004,35.4,155.28
20240111101004,36.67,157.32
20240111102004,37.86,159.36
20240111103004,38.96,161.41
20240111104004,39.96,163.45
20240111105004,40.87,165.49
20240111110004,41.67,167.54
20240111111004,42.36,169.58
20240111112004,42.93,171.62
20240111113004,43.39,173.67
20240111114004,43.72,175.71
20240111115004,43.92,177.75
20240111120004,44.0,179.8
20240111121004,43.95,181.84
20240111122004,43.77,183.88
20240111123004,43.46,185.93
20240111124004,43.03,187.97
20240111125004,42.48,190.01
20240111130004,41.82,192.06
20240111131004,41.04,194.1
20240111132004,40.15,196.14
20240111133004,39.17,198.19
20240111134004,38.09,200.23
20240111135004,36.92,202.27
20240111140004,35.66,204.32
20240111141004,34.33,206.36
20240111142004,32.93,208.4
20240111143004,31.46,210.45
20240111144004,29.92,212.49
20240111145004,28.33,214.53
20240111150004,26.69,216.58
20240111151004,25.0,218.62
20240111152004,23.26,220.66
20240111153004,21.48,222.71
20240111154004,19.66,224.75
20240111155004,17.81,226.79
20240111160004,15.92,228.84
20240111161004,14.0,230.88
20240111162004,12.06,232.92
20240111163004,10.09,234.97
20240111164004,8.09,237.01
20240111165004,6.07,239.05
20240111170004,4.04,241.1
20240111171004,1.98,243.14
20240111172004,-0.1,245.18
20240112064004,-0.72,114.41
20240112065004,1.36,116.47
20240112070004,3.42,118.52
20240112071004,5.47,120.58
20240112072004,7.49,122.63
20240112073004,9.49,124.69
20240112074004,11.47,126.74
20240112075004,13.42,128.8
20240112080004,15.35,130.86
20240112081004,17.25,132.91
20240112082004,19.11,134.97
20240112083004,20.94,137.02
20240112084004,22.73,139.08
20240112085004,24.48,141.13
20240112090004,26.19,143.19
20240112091004,27.85,145.25
20240112092004,29.45,147.3
20240112093004,31.0,149.36
20240112094004,32.49,151.41
20240112095004,33.92,153.47
20240112100004,35.27,155.52
20240112101004,36.55,157.58
20240112102004,37.74,159.64
20240112103004,38.85,161.69
20240112104004,39.87,163.75
20240112105004,40.78,165.8
20240112110004,41.59,167.86
20240112111004,42.29,169.91
20240112112004,42.88,171.97
20240112113004,43.35,174.02
20240112114004,43.69,176.08
20240112115004,43.91,178.14
20240112120004,44.0,180.19
20240112121004,43.96,182.25
20240112122004,43.79,184.3
20240112123004,43.5,186.36
20240112124004,43.08,188.41
20240112125004,42.54,190.47
20240112130004,41.89,192.53
20240112131004,41.12,194.58
20240112132004,40.25,196.64
20240112133004,39.27,198.69
20240112134004,38.2,200.75
20240112135004,37.04,202.8
20240112140004,35.79,204.86
20240112141004,34.47,206.91
20240112142004,33.07,208.97
20240112143004,31.61,211.03
20240112144004,30.08,213.08
20240112145004,28.49,215.14
20240112150004,26.86,217.19
20240112151004,25.17,219.25
20240112152004,23.44,221.3
20240112153004,21.66,223.36
20240112154004,19.85,225.42
20240112155004,17.99,227.47
20240112160004,16.11,229.53
20240112161004,14.2,231.58
20240112162004,12.25,233.64
20240112163004,10.29,235.69
20240112164004,8.29,237.75
20240112165004,6.28,239.81
20240112170004,4.24,241.86
20240112171004,2.19,243.92
20240112172004,0.11,245.97
20240113064004,-0.72,113.41
20240113065004,1.36,115.48
20240113070004,3.42,117.55
20240113071004,5.47,119.62
20240113072004,7.49,121.69
20240113073004,9.49,123.75
20240113074004,11.47,125.82
20240113075004,13.42,127.89
20240113080004,15.35,129.96
20240113081004,17.25,132.02
20240113082004,19.11,134.09
20240113083004,20.94,136.16
20240113084004,22.73,138.23
20240113085004,24.48,140.3
20240113090004,26.19,142.36
20240113091004,27.85,144.43
20240113092004,29.45,146.5
20240113093004,31.0,148.57
20240113094004,32.49,150.64
20240113095004,33.92,152.7
20240113100004,35.27,154.77
20240113101004,36.55,156.84
20240113102004,37.74,158.91
20240113103004,38.85,160.98
20240113104004,39.87,163.04
20240113105004,40.78,165.11
20240113110004,41.59,167.18
20240113111004,42.29,169.25
20240113112004,42.88,171.31
20240113113004,43.35,173.38
20240113114004,43.69,175.45
20240113115004,43.91,177.52
20240113120004,44.0,179.59
20240113121004,43.96,181.65
20240113122004,43.79,183.72
20240113123004,43.5,185.79
20240113124004,43.08,187.86
20240113125004,42.54,189.93
20240113130004,41.89,191.99
20240113131004,41.12,194.06
20240113132004,40.25,196.13
20240113133004,39.27,198.2
20240113134004,38.2,200.27
20240113135004,37.04,202.33
20240113140004,35.79,204.4
20240113141004,34.47,206.47
20240113142004,33.07,208.54
20240113143004,31.61,210.6
20240113144004,30.08,212.67
20240113145004,28.49,214.74
20240113150004,26.86,216.81
20240113151004,25.17,218.88
20240113152004,23.44,220.94
20240113153004,21.66,223.01
20240113154004,19.85,225.08
20240113155004,17.99,227.15
20240113160004,16.11,229.22
20240113161004,14.2,231.28
20240113162004,12.25,233.35
20240113163004,10.29,235.42
20240113164004,8.29,237.49
20240113165004,6.28,239.56
20240113170004,4.24,241.62
20240113171004,2.19,243.69
20240113172004,0.11,245.76
20240114064004,-0.72,113.41
20240114065004,1.36,115.48
20240114070004,3.42,117.55
20240114071004,5.47,119.62
20240114072004,7.49,121.69
20240114073004,9.49,123.75
20240114074004,11.47,125.82
20240114075004,13.42,127.89
20240114080004,15.35,129.96
20240114081004,17.25,132.02
20240114082004,19.11,134.09
20240114083004,20.94,136.16
20240114084004,22.73,138.23
20240114085004,24.48,140.3
20240114090004,26.19,142.36
20240114091004,27.85,144.43
20240114092004,29.45,146.5
20240114093004,31.0,148.57
20240114094004,32.49,150.64
20240114095004,33.92,152.7
20240114100004,35.27,154.77
20240114101004,36.55,156.84
20240114102004,37.74,158.91
20240114103004,38.85,160.98
20240114104004,39.87,163.04
20240114105004,40.78,165.11
20240114110004,41.59,167.18
20240114111004,42.29,169.25
20240114112004,42.88,171.31
20240114113004,43.35,173.38
20240114114004,43.69,175.45
20240114115004,43.91,177.52
20240114120004,44.0,179.59
20240114121004,43.96,181.65
20240114122004,43.79,183.72
20240114123004,43.5,185.79
20240114124004,43.08,187.86
20240114125004,42.54,189.93
20240114130004,41.89,191.99
20240114131004,41.12,194.06
20240114132004,40.25,196.13
20240114133004,39.27,198.2
20240114134004,38.2,200.27
20240114135004,37.04,202.33
20240114140004,35.79,204.4
20240114141004,34.47,206.47
20240114142004,33.07,208.54
20240114143004,31.61,210.6
20240114144004,30.08,212.67
20240114145004,28.49,214.74
20240114150004,26.86,216.81
20240114151004,25.17,218.88
20240114152004,23.44,220.94
20240114153004,21.66,223.01
20240114154004,19.85,225.08
20240114155004,17.99,227.15
20240114160004,16.11,229.22
20240114161004,14.2,231.28
20240114162004,12.25,233.35
20240114163004,10.29,235.42
20240114164004,8.29,237.49
20240114165004,6.28,239.56
20240114170004,4.24,241.62
20240114171004,2.19,243.69
20240114172004,0.11,245.76
20240115064004,-0.5,113.41
20240115065004,1.6,115.48
20240115070004,3.68,117.54
20240115071004,5.74,119.61
20240115072004,7.78,121.67
20240115073004,9.8,123.74
20240115074004,11.8,125.8
20240115075004,13.77,127.87
20240115080004,15.72,129.93
20240115081004,17.64,132.0
20240115082004,19.52,134.06
20240115083004,21.38,136.12
20240115084004,23.19,138.19
20240115085004,24.97,140.25
20240115090004,26.7,142.32
20240115091004,28.39,144.38
20240115092004,30.02,146.45
20240115093004,31.6,148.51
20240115094004,33.12,150.58
20240115095004,34.57,152.64
20240115100004,35.96,154.71
20240115101004,37.27,156.77
20240115102004,38.49,158.84
20240115103004,39.63,160.9
20240115104004,40.68,162.97
20240115105004,41.62,165.03
20240115110004,42.46,167.1
20240115111004,43.19,169.16
20240115112004,43.8,171.22
20240115113004,44.29,173.29
20240115114004,44.65,175.35
20240115115004,44.89,177.42
20240115120004,44.99,179.48
20240115121004,44.97,181.55
20240115122004,44.81,183.61
20240115123004,44.52,185.68
20240115124004,44.11,187.74
20240115125004,43.57,189.81
20240115130004,42.91,191.87
20240115131004,42.14,193.94
20240115132004,41.26,196.0
20240115133004,40.27,198.07
20240115134004,39.19,200.13
20240115135004,38.01,202.2
20240115140004,36.75,204.26
20240115141004,35.41,206.33
20240115142004,34.0,208.39
20240115143004,32.52,210.45
20240115144004,30.98,212.52
20240115145004,29.37,214.58
20240115150004,27.72,216.65
20240115151004,26.01,218.71
20240115152004,24.26,220.78
20240115153004,22.47,222.84
20240115154004,20.64,224.91
20240115155004,18.77,226.97
20240115160004,16.87,229.04
20240115161004,14.94,231.1
20240115162004,12.99,233.17
20240115163004,11.0,235.23
20240115164004,8.99,237.3
20240115165004,6.97,239.36
20240115170004,4.91,241.43
20240115171004,2.85,243.49
20240115172004,0.76,245.55
20240116064004,-0.5,113.41
20240116065004,1.6,115.47
20240116070004,3.68,117.54
20240116071004,5.74,119.6
20240116072004,7.78,121.66
20240116073004,9.8,123.72
20240116074004,11.8,125.78
20240116075004,13.77,127.84
20240116080004,15.72,129.9
20240116081004,17.64,131.97
20240116082004,19.52,134.03
20240116083004,21.38,136.09
20240116084004,23.19,138.15
20240116085004,24.97,140.21
20240116090004,26.7,142.27
20240116091004,28.39,144.34
20240116092004,30.02,146.4
20240116093004,31.6,148.46
20240116094004,33.12,150.52
20240116095004,34.57,152.58
20240116100004,35.96,154.64
20240116101004,37.27,156.7
20240116102004,38.49,158.77
20240116103004,39.63,160.83
