Serial,ElevationAngle,Azimuth
20240103160011,14.78,229.0
20240103161011,12.88,231.03
20240103162011,10.94,233.05
20240103163011,8.98,235.08
20240103164011,6.99,237.1
20240103165011,4.99,239.13
20240103170011,2.96,241.15
20240103171011,0.91,243.18
20240104064011,-0.33,115.61
20240104065011,1.73,117.63
20240104070011,3.77,119.66
20240104071011,5.79,121.68
20240104072011,7.79,123.71
20240104073011,9.77,125.73
20240104074011,11.72,127.76
20240104075011,13.64,129.78
20240104080011,15.54,131.81
20240104081011,17.4,133.83
20240104082011,19.23,135.86
20240104083011,21.03,137.88
20240104084011,22.78,139.91
20240104085011,24.49,141.93
20240104090011,26.16,143.96
20240104091011,27.77,145.98
20240104092011,29.34,148.01
20240104093011,30.84,150.03
20240104094011,32.28,152.06
20240104095011,33.66,154.08
20240104100011,34.96,156.11
20240104101011,36.18,158.13
20240104102011,37.32,160.16
20240104103011,38.37,162.18
20240104104011,39.33,164.21
20240104105011,40.18,166.23
20240104110011,40.94,168.26
20240104111011,41.58,170.28
20240104112011,42.1,172.31
20240104113011,42.51,174.33
20240104114011,42.8,176.36
20240104115011,42.96,178.38
20240104120011,43.0,180.4
20240104121011,42.91,182.43
20240104122011,42.7,184.45
20240104123011,42.36,186.48
20240104124011,41.91,188.5
20240104125011,41.33,190.53
20240104130011,40.65,192.55
20240104131011,39.85,194.58
20240104132011,38.96,196.6
20240104133011,37.96,198.63
20240104134011,36.88,200.65
20240104135011,35.7,202.68
20240104140011,34.45,204.7
20240104141011,33.12,206.73
20240104142011,31.71,208.75
20240104143011,30.25,210.78
20240104144011,28.72,212.8
20240104145011,27.13,214.83
20240104150011,25.5,216.85
20240104151011,23.81,218.88
20240104152011,22.08,220.9
20240104153011,20.31,222.93
20240104154011,18.5,224.95
20240104155011,16.66,226.98
20240104160011,14.78,229.0
20240104161011,12.88,231.03
20240104162011,10.94,233.05
20240104163011,8.98,235.08
20240104164011,6.99,237.1
20240104165011,4.99,239.13
20240104170011,2.96,241.15
20240104171011,0.91,243.18
20240105064011,-0.53,115.61
20240105065011,1.53,117.63
20240105070011,3.57,119.65
20240105071011,5.59,121.67
20240105072011,7.59,123.69
20240105073011,9.57,125.72
20240105074011,11.52,127.74
20240105075011,13.45,129.76
20240105080011,15.35,131.78
20240105081011,17.22,133.8
20240105082011,19.05,135.82
20240105083011,20.85,137.85
20240105084011,22.61,139.87
20240105085011,24.32,141.89
20240105090011,25.99,143.91
20240105091011,27.62,145.93
20240105092011,29.18,147.95
20240105093011,30.69,149.98
20240105094011,32.14,152.0
20240105095011,33.52,154.02
20240105100011,34.83,156.04
20240105101011,36.06,158.06
20240105102011,37.21,160.09
20240105103011,38.27,162.11
20240105104011,39.24,164.13
20240105105011,40.1,166.15
20240105110011,40.87,168.17
20240105111011,41.52,170.19
20240105112011,42.06,172.22
20240105113011,42.48,174.24
20240105114011,42.77,176.26
20240105115011,42.95,178.28
20240105120011,43.0,180.3
20240105121011,42.92,182.33
20240105122011,42.72,184.35
20240105123011,42.4,186.37
20240105124011,41.96,188.39
20240105125011,41.4,190.41
20240105130011,40.72,192.43
20240105131011,39.94,194.46
20240105132011,39.05,196.48
20240105133011,38.07,198.5
20240105134011,36.99,200.52
20240105135011,35.82,202.54
20240105140011,34.58,204.56
20240105141011,33.25,206.59
20240105142011,31.86,208.61
20240105143011,30.4,210.63
20240105144011,28.87,212.65
20240105145011,27.3,214.67
20240105150011,25.66,216.7
20240105151011,23.98,218.72
20240105152011,22.26,220.74
20240105153011,20.49,222.76
20240105154011,18.69,224.78
20240105155011,16.85,226.8
20240105160011,14.97,228.83
20240105161011,13.07,230.85
20240105162011,11.13,232.87
20240105163011,9.18,234.89
20240105164011,7.19,236.91
20240105165011,5.19,238.93
20240105170011,3.16,240.96
20240105171011,1.12,242.98
20240105172011,-0.95,245.0
20240106064011,-0.53,114.41
20240106065011,1.53,116.46
20240106070011,3.57,118.52
20240106071011,5.59,120.57
20240106072011,7.59,122.62
20240106073011,9.57,124.67
20240106074011,11.52,126.73
20240106075011,13.45,128.78
20240106080011,15.35,130.83
20240106081011,17.22,132.89
20240106082011,19.05,134.94
20240106083011,20.85,136.99
20240106084011,22.61,139.05
20240106085011,24.32,141.1
20240106090011,25.99,143.15
20240106091011,27.62,145.2
20240106092011,29.18,147.26
20240106093011,30.69,149.31
20240106094011,32.14,151.36
20240106095011,33.52,153.42
20240106100011,34.83,155.47
20240106101011,36.06,157.52
20240106102011,37.21,159.57
20240106103011,38.27,161.63
20240106104011,39.24,163.68
20240106105011,40.1,165.73
20240106110011,40.87,167.79
20240106111011,41.52,169.84
20240106112011,42.06,171.89
20240106113011,42.48,173.94
20240106114011,42.77,176.0
20240106115011,42.95,178.05
20240106120011,43.0,180.1
20240106121011,42.92,182.16
20240106122011,42.72,184.21
20240106123011,42.4,186.26
20240106124011,41.96,188.31
20240106125011,41.4,190.37
20240106130011,40.72,192.42
20240106131011,39.94,194.47
20240106132011,39.05,196.53
20240106133011,38.07,198.58
20240106134011,36.99,200.63
20240106135011,35.82,202.68
20240106140011,34.58,204.74
20240106141011,33.25,206.79
20240106142011,31.86,208.84
20240106143011,30.4,210.9
20240106144011,28.87,212.95
20240106145011,27.3,215.0
20240106150011,25.66,217.05
20240106151011,23.98,219.11
20240106152011,22.26,221.16
20240106153011,20.49,223.21
20240106154011,18.69,225.27
20240106155011,16.85,227.32
20240106160011,14.97,229.37
20240106161011,13.07,231.42
20240106162011,11.13,233.48
20240106163011,9.18,235.53
20240106164011,7.19,237.58
20240106165011,5.19,239.64
20240106170011,3.16,241.69
20240106171011,1.12,243.74
20240106172011,-0.95,245.79
20240107064011,-0.1,114.41
20240107065011,1.98,116.46
20240107070011,4.04,118.52
20240107071011,6.07,120.57
20240107072011,8.09,122.62
20240107073011,10.09,124.67
20240107074011,12.06,126.73
20240107075011,14.0,128.78
20240107080011,15.92,130.83
20240107081011,17.81,132.89
20240107082011,19.66,134.94
20240107083011,21.48,136.99
20240107084011,23.26,139.05
20240107085011,25.0,141.1
20240107090011,26.69,143.15
20240107091011,28.33,145.2
20240107092011,29.92,147.26
20240107093011,31.46,149.31
20240107094011,32.93,151.36
20240107095011,34.33,153.42
20240107100011,35.66,155.47
20240107101011,36.92,157.52
20240107102011,38.09,159.57
20240107103011,39.17,161.63
20240107104011,40.15,163.68
20240107105011,41.04,165.73
20240107110011,41.82,167.79
20240107111011,42.48,169.84
20240107112011,43.03,171.89
20240107113011,43.46,173.94
20240107114011,43.77,176.0
20240107115011,43.95,178.05
20240107120011,44.0,180.1
20240107121011,43.92,182.16
20240107122011,43.72,184.21
20240107123011,43.39,186.26
20240107124011,42.93,188.31
20240107125011,42.36,190.37
20240107130011,41.67,192.42
20240107131011,40.87,194.47
20240107132011,39.96,196.53
20240107133011,38.96,198.58
20240107134011,37.86,200.63
20240107135011,36.67,202.68
20240107140011,35.4,204.74
20240107141011,34.06,206.79
20240107142011,32.64,208.84
20240107143011,31.16,210.9
20240107144011,29.61,212.95
20240107145011,28.01,215.0
20240107150011,26.36,217.05
20240107151011,24.65,219.11
20240107152011,22.91,221.16
20240107153011,21.12,223.21
20240107154011,19.29,225.27
20240107155011,17.43,227.32
20240107160011,15.54,229.37
20240107161011,13.62,231.42
20240107162011,11.67,233.48
20240107163011,9.69,235.53
20240107164011,7.69,237.58
20240107165011,5.67,239.64
20240107170011,3.63,241.69
20240107171011,1.56,243.74
20240107172011,-0.51,245.79
20240108064011,-0.31,114.41
20240108065011,1.77,116.46
20240108070011,3.83,118.51
20240108071011,5.87,120.56
20240108072011,7.89,122.61
20240108073011,9.89,124.66
20240108074011,11.86,126.71
20240108075011,13.81,128.76
20240108080011,15.73,130.81
20240108081011,17.62,132.86
20240108082011,19.48,134.91
20240108083011,21.3,136.96
20240108084011,23.08,139.01
20240108085011,24.83,141.06
20240108090011,26.52,143.11
20240108091011,28.17,145.16
20240108092011,29.77,147.2
20240108093011,31.31,149.25
20240108094011,32.78,151.3
20240108095011,34.19,153.35
20240108100011,35.53,155.4
20240108101011,36.79,157.45
20240108102011,37.97,159.5
20240108103011,39.06,161.55
20240108104011,40.06,163.6
20240108105011,40.95,165.65
20240108110011,41.74,167.7
20240108111011,42.42,169.75
20240108112011,42.98,171.8
20240108113011,43.43,173.85
20240108114011,43.74,175.9
20240108115011,43.94,177.95
20240108120011,44.0,180.0
20240108121011,43.94,182.05
20240108122011,43.74,184.1
20240108123011,43.43,186.15
20240108124011,42.98,188.2
20240108125011,42.42,190.25
20240108130011,41.74,192.3
20240108131011,40.95,194.35
20240108132011,40.06,196.4
20240108133011,39.06,198.45
20240108134011,37.97,200.5
20240108135011,36.79,202.55
20240108140011,35.53,204.6
20240108141011,34.19,206.65
20240108142011,32.78,208.7
20240108143011,31.31,210.75
20240108144011,29.77,212.8
20240108145011,28.17,214.84
20240108150011,26.52,216.89
20240108151011,24.83,218.94
20240108152011,23.08,220.99
20240108153011,21.3,223.04
20240108154011,19.48,225.09
20240108155011,17.62,227.14
20240108160011,15.73,229.19
20240108161011,13.81,231.24
20240108162011,11.86,233.29
20240108163011,9.89,235.34
20240108164011,7.89,237.39
20240108165011,5.87,239.44
20240108170011,3.83,241.49
20240108171011,1.77,243.54
20240108172011,-0.31,245.59
20240109064011,-0.31,114.41
20240109065011,1.77,116.46
20240109070011,3.83,118.5
20240109071011,5.87,120.55
20240109072011,7.89,122.6
20240109073011,9.89,124.64
20240109074011,11.86,126.69
20240109075011,13.81,128.73
20240109080011,15.73,130.78
20240109081011,17.62,132.83
20240109082011,19.48,134.87
20240109083011,21.3,136.92
20240109084011,23.08,138.97
20240109085011,24.83,141.01
20240109090011,26.52,143.06
20240109091011,28.17,145.11
20240109092011,29.77,147.15
20240109093011,31.31,149.2
20240109094011,32.78,151.25
20240109095011,34.19,153.29
20240109100011,35.53,155.34
20240109101011,36.79,157.39
20240109102011,37.97,159.43
20240109103011,39.06,161.48
20240109104011,40.06,163.53
20240109105011,40.95,165.57
20240109110011,41.74,167.62
20240109111011,42.42,169.67
20240109112011,42.98,171.71
20240109113011,43.43,173.76
20240109114011,43.74,175.8
20240109115011,43.94,177.85
20240109120011,44.0,179.9
20240109121011,43.94,181.94
20240109122011,43.74,183.99
20240109123011,43.43,186.04
20240109124011,42.98,188.08
20240109125011,42.42,190.13
20240109130011,41.74,192.18
20240109131011,40.95,194.22
20240109132011,40.06,196.27
20240109133011,39.06,198.32
20240109134011,37.97,200.36
20240109135011,36.79,202.41
20240109140011,35.53,204.46
20240109141011,34.19,206.5
20240109142011,32.78,208.55
20240109143011,31.31,210.6
20240109144011,29.77,212.64
20240109145011,28.17,214.69
20240109150011,26.52,216.73
20240109151011,24.83,218.78
20240109152011,23.08,220.83
20240109153011,21.3,222.87
20240109154011,19.48,224.92
20240109155011,17.62,226.97
20240109160011,15.73,229.01
20240109161011,13.81,231.06
20240109162011,11.86,233.11
20240109163011,9.89,235.15
20240109164011,7.89,237.2
20240109165011,5.87,239.25
20240109170011,3.83,241.29
20240109171011,1.77,243.34
20240109172011,-0.31,245.39
20240110064011,-0.51,114.41
20240110065011,1.56,116.46
20240110070011,3.63,118.5
20240110071011,5.67,120.55
20240110072011,7.69,122.6
20240110073011,9.69,124.64
20240110074011,11.67,126.69
20240110075011,13.62,128.73
20240110080011,15.54,130.78
20240110081011,17.43,132.83
20240110082011,19.29,134.87
20240110083011,21.12,136.92
20240110084011,22.91,138.97
20240110085011,24.65,141.01
20240110090011,26.36,143.06
20240110091011,28.01,145.11
20240110092011,29.61,147.15
20240110093011,31.16,149.2
20240110094011,32.64,151.25
20240110095011,34.06,153.29
20240110100011,35.4,155.34
20240110101011,36.67,157.39
20240110102011,37.86,159.43
20240110103011,38.96,161.48
20240110104011,39.96,163.53
20240110105011,40.87,165.57
20240110110011,41.67,167.62
20240110111011,42.36,169.67
20240110112011,42.93,171.71
20240110113011,43.39,173.76
20240110114011,43.72,175.8
20240110115011,43.92,177.85
20240110120011,44.0,179.9
20240110121011,43.95,181.94
20240110122011,43.77,183.99
20240110123011,43.46,186.04
20240110124011,43.03,188.08
20240110125011,42.48,190.13
20240110130011,41.82,192.18
20240110131011,41.04,194.22
20240110132011,40.15,196.27
20240110133011,39.17,198.32
20240110134011,38.09,200.36
20240110135011,36.92,202.41
20240110140011,35.66,204.46
20240110141011,34.33,206.5
20240110142011,32.93,208.55
20240110143011,31.46,210.6
20240110144011,29.92,212.64
20240110145011,28.33,214.69
20240110150011,26.69,216.73
20240110151011,25.0,218.78
20240110152011,23.26,220.83
20240110153011,21.48,222.87
20240110154011,19.66,224.92
20240110155011,17.81,226.97
20240110160011,15.92,229.01
20240110161011,14.0,231.06
20240110162011,12.06,233.11
20240110163011,10.09,235.15
20240110164011,8.09,237.2
20240110165011,6.07,239.25
20240110170011,4.04,241.29
20240110171011,1.98,243.34
20240110172011,-0.1,245.39
20240111064011,-0.51,114.41
20240111065011,1.56,116.45
20240111070011,3.63,118.5
20240111071011,5.67,120.54
20240111072011,7.69,122.58
20240111073011,9.69,124.63
20240111074011,11.67,126.67
20240111075011,13.62,128.71
20240111080011,15.54,130.76
20240111081011,17.43,132.8
20240111082011,19.29,134.84
20240111083011,21.12,136.89
20240111084011,22.91,138.93
20240111085011,24.65,140.97
20240111090011,26.36,143.02
20240111091011,28.01,145.06
20240111092011,29.61,147.1
20240111093011,31.16,149.15
20240111094011,32.64,151.19
20240111095011,34.06,153.23
20240111100011,35.4,155.28
20240111101011,36.67,157.32
20240111102011,37.86,159.36
20240111103011,38.96,161.41
20240111104011,39.96,163.45
20240111105011,40.87,165.49
20240111110011,41.67,167.54
20240111111011,42.36,169.58
20240111112011,42.93,171.62
20240111113011,43.39,173.67
20240111114011,43.72,175.71
20240111115011,43.92,177.75
20240111120011,44.0,179.8
20240111121011,43.95,181.84
20240111122011,43.77,183.88
20240111123011,43.46,185.93
20240111124011,43.03,187.97
20240111125011,42.48,190.01
20240111130011,41.82,192.06
20240111131011,41.04,194.1
20240111132011,40.15,196.14
20240111133011,39.17,198.19
20240111134011,38.09,200.23
20240111135011,36.92,202.27
20240111140011,35.66,204.32
20240111141011,34.33,206.36
20240111142011,32.93,208.4
20240111143011,31.46,210.45
20240111144011,29.92,212.49
20240111145011,28.33,214.53
20240111150011,26.69,216.58
20240111151011,25.0,218.62
20240111152011,23.26,220.66
20240111153011,21.48,222.71
20240111154011,19.66,224.75
20240111155011,17.81,226.79
20240111160011,15.92,228.84
20240111161011,14.0,230.88
20240111162011,12.06,232.92
20240111163011,10.09,234.97
20240111164011,8.09,237.01
20240111165011,6.07,239.05
20240111170011,4.04,241.1
20240111171011,1.98,243.14
20240111172011,-0.1,245.18
20240112064011,-0.72,114.41
20240112065011,1.36,116.47
20240112070011,3.42,118.52
20240112071011,5.47,120.58
20240112072011,7.49,122.63
20240112073011,9.49,124.69
20240112074011,11.47,126.74
20240112075011,13.42,128.8
20240112080011,15.35,130.86
20240112081011,17.25,132.91
20240112082011,19.11,134.97
20240112083011,20.94,137.02
20240112084011,22.73,139.08
20240112085011,24.48,141.13
20240112090011,26.19,143.19
20240112091011,27.85,145.25
20240112092011,29.45,147.3
20240112093011,31.0,149.36
20240112094011,32.49,151.41
20240112095011,33.92,153.47
20240112100011,35.27,155.52
20240112101011,36.55,157.58
20240112102011,37.74,159.64
20240112103011,38.85,161.69
20240112104011,39.87,163.75
20240112105011,40.78,165.8
20240112110011,41.59,167.86
20240112111011,42.29,169.91
20240112112011,42.88,171.97
20240112113011,43.35,174.02
20240112114011,43.69,176.08
20240112115011,43.91,178.14
20240112120011,44.0,180.19
20240112121011,43.96,182.25
20240112122011,43.79,184.3
20240112123011,43.5,186.36
20240112124011,43.08,188.41
20240112125011,42.54,190.47
20240112130011,41.89,192.53
20240112131011,41.12,194.58
20240112132011,40.25,196.64
20240112133011,39.27,198.69
20240112134011,38.2,200.75
20240112135011,37.04,202.8
20240112140011,35.79,204.86
20240112141011,34.47,206.91
20240112142011,33.07,208.97
20240112143011,31.61,211.03
20240112144011,30.08,213.08
20240112145011,28.49,215.14
20240112150011,26.86,217.19
20240112151011,25.17,219.25
20240112152011,23.44,221.3
20240112153011,21.66,223.36
20240112154011,19.85,225.42
20240112155011,17.99,227.47
20240112160011,16.11,229.53
20240112161011,14.2,231.58
20240112162011,12.25,233.64
20240112163011,10.29,235.69
20240112164011,8.29,237.75
20240112165011,6.28,239.81
20240112170011,4.24,241.86
20240112171011,2.19,243.92
20240112172011,0.11,245.97
20240113064011,-0.72,113.41
20240113065011,1.36,115.48
20240113070011,3.42,117.55
20240113071011,5.47,119.62
20240113072011,7.49,121.69
20240113073011,9.49,123.75
20240113074011,11.47,125.82
20240113075011,13.42,127.89
20240113080011,15.35,129.96
20240113081011,17.25,132.02
20240113082011,19.11,134.09
20240113083011,20.94,136.16
20240113084011,22.73,138.23
20240113085011,24.48,140.3
20240113090011,26.19,142.36
20240113091011,27.85,144.43
20240113092011,29.45,146.5
20240113093011,31.0,148.57
20240113094011,32.49,150.64
20240113095011,33.92,152.7
20240113100011,35.27,154.77
20240113101011,36.55,156.84
20240113102011,37.74,158.91
20240113103011,38.85,160.98
20240113104011,39.87,163.04
20240113105011,40.78,165.11
20240113110011,41.59,167.18
20240113111011,42.29,169.25
20240113112011,42.88,171.31
20240113113011,43.35,173.38
20240113114011,43.69,175.45
20240113115011,43.91,177.52
20240113120011,44.0,179.59
20240113121011,43.96,181.65
20240113122011,43.79,183.72
20240113123011,43.5,185.79
20240113124011,43.08,187.86
20240113125011,42.54,189.93
20240113130011,41.89,191.99
20240113131011,41.12,194.06
20240113132011,40.25,196.13
20240113133011,39.27,198.2
20240113134011,38.2,200.27
20240113135011,37.04,202.33
20240113140011,35.79,204.4
20240113141011,34.47,206.47
20240113142011,33.07,208.54
20240113143011,31.61,210.6
20240113144011,30.08,212.67
20240113145011,28.49,214.74
20240113150011,26.86,216.81
20240113151011,25.17,218.88
20240113152011,23.44,220.94
20240113153011,21.66,223.01
20240113154011,19.85,225.08
20240113155011,17.99,227.15
20240113160011,16.11,229.22
20240113161011,14.2,231.28
20240113162011,12.25,233.35
20240113163011,10.29,235.42
20240113164011,8.29,237.49
20240113165011,6.28,239.56
20240113170011,4.24,241.62
20240113171011,2.19,243.69
20240113172011,0.11,245.76
20240114064011,-0.72,113.41
20240114065011,1.36,115.48
20240114070011,3.42,117.55
20240114071011,5.47,119.62
20240114072011,7.49,121.69
20240114073011,9.49,123.75
20240114074011,11.47,125.82
20240114075011,13.42,127.89
20240114080011,15.35,129.96
20240114081011,17.25,132.02
20240114082011,19.11,134.09
20240114083011,20.94,136.16
20240114084011,22.73,138.23
20240114085011,24.48,140.3
20240114090011,26.19,142.36
20240114091011,27.85,144.43
20240114092011,29.45,146.5
20240114093011,31.0,148.57
20240114094011,32.49,150.64
20240114095011,33.92,152.7
20240114100011,35.27,154.77
20240114101011,36.55,156.84
20240114102011,37.74,158.91
20240114103011,38.85,160.98
20240114104011,39.87,163.04
20240114105011,40.78,165.11
20240114110011,41.59,167.18
20240114111011,42.29,169.25
20240114112011,42.88,171.31
20240114113011,43.35,173.38
20240114114011,43.69,175.45
20240114115011,43.91,177.52
20240114120011,44.0,179.59
20240114121011,43.96,181.65
20240114122011,43.79,183.72
20240114123011,43.5,185.79
20240114124011,43.08,187.86
20240114125011,42.54,189.93
20240114130011,41.89,191.99
20240114131011,41.12,194.06
20240114132011,40.25,196.13
20240114133011,39.27,198.2
20240114134011,38.2,200.27
20240114135011,37.04,202.33
20240114140011,35.79,204.4
20240114141011,34.47,206.47
20240114142011,33.07,208.54
20240114143011,31.61,210.6
20240114144011,30.08,212.67
20240114145011,28.49,214.74
20240114150011,26.86,216.81
20240114151011,25.17,218.88
20240114152011,23.44,220.94
20240114153011,21.66,223.01
20240114154011,19.85,225.08
20240114155011,17.99,227.15
20240114160011,16.11,229.22
20240114161011,14.2,231.28
20240114162011,12.25,233.35
20240114163011,10.29,235.42
20240114164011,8.29,237.49
20240114165011,6.28,239.56
20240114170011,4.24,241.62
20240114171011,2.19,243.69
20240114172011,0.11,245.76
20240115064011,-0.5,113.41
20240115065011,1.6,115.48
20240115070011,3.68,117.54
20240115071011,5.74,119.61
20240115072011,7.78,121.67
20240115073011,9.8,123.74
20240115074011,11.8,125.8
20240115075011,13.77,127.87
20240115080011,15.72,129.93
20240115081011,17.64,132.0
20240115082011,19.52,134.06
20240115083011,21.38,136.12
20240115084011,23.19,138.19
20240115085011,24.97,140.25
20240115090011,26.7,142.32
20240115091011,28.39,144.38
20240115092011,30.02,146.45
20240115093011,31.6,148.51
20240115094011,33.12,150.58
20240115095011,34.57,152.64
20240115100011,35.96,154.71
20240115101011,37.27,156.77
20240115102011,38.49,158.84
20240115103011,39.63,160.9
20240115104011,40.68,162.97
20240115105011,41.62,165.03
20240115110011,42.46,167.1
20240115111011,43.19,169.16
20240115112011,43.8,171.22
20240115113011,44.29,173.29
20240115114011,44.65,175.35
20240115115011,44.89,177.42
20240115120011,44.99,179.48
20240115121011,44.97,181.55
20240115122011,44.81,183.61
20240115123011,44.52,185.68
20240115124011,44.11,187.74
20240115125011,43.57,189.81
20240115130011,42.91,191.87
20240115131011,42.14,193.94
20240115132011,41.26,196.0
20240115133011,40.27,198.07
20240115134011,39.19,200.13
20240115135011,38.01,202.2
20240115140011,36.75,204.26
20240115141011,35.41,206.33
20240115142011,34.0,208.39
20240115143011,32.52,210.45
20240115144011,30.98,212.52
20240115145011,29.37,214.58
20240115150011,27.72,216.65
20240115151011,26.01,218.71
20240115152011,24.26,220.78
20240115153011,22.47,222.84
20240115154011,20.64,224.91
20240115155011,18.77,226.97
20240115160011,16.87,229.04
20240115161011,14.94,231.1
20240115162011,12.99,233.17
20240115163011,11.0,235.23
20240115164011,8.99,237.3
20240115165011,6.97,239.36
20240115170011,4.91,241.43
20240115171011,2.85,243.49
20240115172011,0.76,245.55
20240116064011,-0.5,113.41
20240116065011,1.6,115.47
20240116070011,3.68,117.54
20240116071011,5.74,119.6
20240116072011,7.78,121.66
20240116073011,9.8,123.72
20240116074011,11.8,125.78
20240116075011,13.77,127.84
20240116080011,15.72,129.9
20240116081011,17.64,131.97
20240116082011,19.52,134.03
20240116083011,21.38,136.09
20240116084011,23.19,138.15
20240116085011,24.97,140.21
20240116090011,26.7,142.27
20240116091011,28.39,144.34
20240116092011,30.02,146.4
20240116093011,31.6,148.46
20240116094011,33.12,150.52
20240116095011,34.57,152.58
20240116100011,35.96,154.64
20240116101011,37.27,156.7
20240116102011,38.49,158.77
20240116103011,39.63,160.83
