Serial,ElevationAngle,Azimuth
20240105083009,20.85,137.85
20240105084009,22.61,139.87
20240105085009,24.32,141.89
20240105090009,25.99,143.91
20240105091009,27.62,145.93
20240105092009,29.18,147.95
20240105093009,30.69,149.98
20240105094009,32.14,152.0
20240105095009,33.52,154.02
20240105100009,34.83,156.04
20240105101009,36.06,158.06
20240105102009,37.21,160.09
20240105103009,38.27,162.11
20240105104009,39.24,164.13
20240105105009,40.1,166.15
20240105110009,40.87,168.17
20240105111009,41.52,170.19
20240105112009,42.06,172.22
20240105113009,42.48,174.24
20240105114009,42.77,176.26
20240105115009,42.95,178.28
20240105120009,43.0,180.3
20240105121009,42.92,182.33
20240105122009,42.72,184.35
20240105123009,42.4,186.37
20240105124009,41.96,188.39
20240105125009,41.4,190.41
20240105130009,40.72,192.43
20240105131009,39.94,194.46
20240105132009,39.05,196.48
20240105133009,38.07,198.5
20240105134009,36.99,200.52
20240105135009,35.82,202.54
20240105140009,34.58,204.56
20240105141009,33.25,206.59
20240105142009,31.86,208.61
20240105143009,30.4,210.63
20240105144009,28.87,212.65
20240105145009,27.3,214.67
20240105150009,25.66,216.7
20240105151009,23.98,218.72
20240105152009,22.26,220.74
20240105153009,20.49,222.76
20240105154009,18.69,224.78
20240105155009,16.85,226.8
20240105160009,14.97,228.83
20240105161009,13.07,230.85
20240105162009,11.13,232.87
20240105163009,9.18,234.89
20240105164009,7.19,236.91
20240105165009,5.19,238.93
20240105170009,3.16,240.96
20240105171009,1.12,242.98
20240105172009,-0.95,245.0
20240106064009,-0.53,114.41
20240106065009,1.53,116.46
20240106070009,3.57,118.52
20240106071009,5.59,120.57
20240106072009,7.59,122.62
20240106073009,9.57,124.67
20240106074009,11.52,126.73
20240106075009,13.45,128.78
20240106080009,15.35,130.83
20240106081009,17.22,132.89
20240106082009,19.05,134.94
20240106083009,20.85,136.99
20240106084009,22.61,139.05
20240106085009,24.32,141.1
20240106090009,25.99,143.15
20240106091009,27.62,145.2
20240106092009,29.18,147.26
20240106093009,30.69,149.31
20240106094009,32.14,151.36
20240106095009,33.52,153.42
20240106100009,34.83,155.47
20240106101009,36.06,157.52
20240106102009,37.21,159.57
20240106103009,38.27,161.63
20240106104009,39.24,163.68
20240106105009,40.1,165.73
20240106110009,40.87,167.79
20240106111009,41.52,169.84
20240106112009,42.06,171.89
20240106113009,42.48,173.94
20240106114009,42.77,176.0
20240106115009,42.95,178.05
20240106120009,43.0,180.1
20240106121009,42.92,182.16
20240106122009,42.72,184.21
20240106123009,42.4,186.26
20240106124009,41.96,188.31
20240106125009,41.4,190.37
20240106130009,40.72,192.42
20240106131009,39.94,194.47
20240106132009,39.05,196.53
20240106133009,38.07,198.58
20240106134009,36.99,200.63
20240106135009,35.82,202.68
20240106140009,34.58,204.74
20240106141009,33.25,206.79
20240106142009,31.86,208.84
20240106143009,30.4,210.9
20240106144009,28.87,212.95
20240106145009,27.3,215.0
20240106150009,25.66,217.05
20240106151009,23.98,219.11
20240106152009,22.26,221.16
20240106153009,20.49,223.21
20240106154009,18.69,225.27
20240106155009,16.85,227.32
20240106160009,14.97,229.37
20240106161009,13.07,231.42
20240106162009,11.13,233.48
20240106163009,9.18,235.53
20240106164009,7.19,237.58
20240106165009,5.19,239.64
20240106170009,3.16,241.69
20240106171009,1.12,243.74
20240106172009,-0.95,245.79
20240107064009,-0.1,114.41
20240107065009,1.98,116.46
20240107070009,4.04,118.52
20240107071009,6.07,120.57
20240107072009,8.09,122.62
20240107073009,10.09,124.67
20240107074009,12.06,126.73
20240107075009,14.0,128.78
20240107080009,15.92,130.83
20240107081009,17.81,132.89
20240107082009,19.66,134.94
20240107083009,21.48,136.99
20240107084009,23.26,139.05
20240107085009,25.0,141.1
20240107090009,26.69,143.15
20240107091009,28.33,145.2
20240107092009,29.92,147.26
20240107093009,31.46,149.31
20240107094009,32.93,151.36
20240107095009,34.33,153.42
20240107100009,35.66,155.47
20240107101009,36.92,157.52
20240107102009,38.09,159.57
20240107103009,39.17,161.63
20240107104009,40.15,163.68
20240107105009,41.04,165.73
20240107110009,41.82,167.79
20240107111009,42.48,169.84
20240107112009,43.03,171.89
20240107113009,43.46,173.94
20240107114009,43.77,176.0
20240107115009,43.95,178.05
20240107120009,44.0,180.1
20240107121009,43.92,182.16
20240107122009,43.72,184.21
20240107123009,43.39,186.26
20240107124009,42.93,188.31
20240107125009,42.36,190.37
20240107130009,41.67,192.42
20240107131009,40.87,194.47
20240107132009,39.96,196.53
20240107133009,38.96,198.58
20240107134009,37.86,200.63
20240107135009,36.67,202.68
20240107140009,35.4,204.74
20240107141009,34.06,206.79
20240107142009,32.64,208.84
20240107143009,31.16,210.9
20240107144009,29.61,212.95
20240107145009,28.01,215.0
20240107150009,26.36,217.05
20240107151009,24.65,219.11
20240107152009,22.91,221.16
20240107153009,21.12,223.21
20240107154009,19.29,225.27
20240107155009,17.43,227.32
20240107160009,15.54,229.37
20240107161009,13.62,231.42
20240107162009,11.67,233.48
20240107163009,9.69,235.53
20240107164009,7.69,237.58
20240107165009,5.67,239.64
20240107170009,3.63,241.69
20240107171009,1.56,243.74
20240107172009,-0.51,245.79
20240108064009,-0.31,114.41
20240108065009,1.77,116.46
20240108070009,3.83,118.51
20240108071009,5.87,120.56
20240108072009,7.89,122.61
20240108073009,9.89,124.66
20240108074009,11.86,126.71
20240108075009,13.81,128.76
20240108080009,15.73,130.81
20240108081009,17.62,132.86
20240108082009,19.48,134.91
20240108083009,21.3,136.96
20240108084009,23.08,139.01
20240108085009,24.83,141.06
20240108090009,26.52,143.11
20240108091009,28.17,145.16
20240108092009,29.77,147.2
20240108093009,31.31,149.25
20240108094009,32.78,151.3
20240108095009,34.19,153.35
20240108100009,35.53,155.4
20240108101009,36.79,157.45
20240108102009,37.97,159.5
20240108103009,39.06,161.55
20240108104009,40.06,163.6
20240108105009,40.95,165.65
20240108110009,41.74,167.7
20240108111009,42.42,169.75
20240108112009,42.98,171.8
20240108113009,43.43,173.85
20240108114009,43.74,175.9
20240108115009,43.94,177.95
20240108120009,44.0,180.0
20240108121009,43.94,182.05
20240108122009,43.74,184.1
20240108123009,43.43,186.15
20240108124009,42.98,188.2
20240108125009,42.42,190.25
20240108130009,41.74,192.3
20240108131009,40.95,194.35
20240108132009,40.06,196.4
20240108133009,39.06,198.45
20240108134009,37.97,200.5
20240108135009,36.79,202.55
20240108140009,35.53,204.6
20240108141009,34.19,206.65
20240108142009,32.78,208.7
20240108143009,31.31,210.75
20240108144009,29.77,212.8
20240108145009,28.17,214.84
20240108150009,26.52,216.89
20240108151009,24.83,218.94
20240108152009,23.08,220.99
20240108153009,21.3,223.04
20240108154009,19.48,225.09
20240108155009,17.62,227.14
20240108160009,15.73,229.19
20240108161009,13.81,231.24
20240108162009,11.86,233.29
20240108163009,9.89,235.34
20240108164009,7.89,237.39
20240108165009,5.87,239.44
20240108170009,3.83,241.49
20240108171009,1.77,243.54
20240108172009,-0.31,245.59
20240109064009,-0.31,114.41
20240109065009,1.77,116.46
20240109070009,3.83,118.5
20240109071009,5.87,120.55
20240109072009,7.89,122.6
20240109073009,9.89,124.64
20240109074009,11.86,126.69
20240109075009,13.81,128.73
20240109080009,15.73,130.78
20240109081009,17.62,132.83
20240109082009,19.48,134.87
20240109083009,21.3,136.92
20240109084009,23.08,138.97
20240109085009,24.83,141.01
20240109090009,26.52,143.06
20240109091009,28.17,145.11
20240109092009,29.77,147.15
20240109093009,31.31,149.2
20240109094009,32.78,151.25
20240109095009,34.19,153.29
20240109100009,35.53,155.34
20240109101009,36.79,157.39
20240109102009,37.97,159.43
20240109103009,39.06,161.48
20240109104009,40.06,163.53
20240109105009,40.95,165.57
20240109110009,41.74,167.62
20240109111009,42.42,169.67
20240109112009,42.98,171.71
20240109113009,43.43,173.76
20240109114009,43.74,175.8
20240109115009,43.94,177.85
20240109120009,44.0,179.9
20240109121009,43.94,181.94
20240109122009,43.74,183.99
20240109123009,43.43,186.04
20240109124009,42.98,188.08
20240109125009,42.42,190.13
20240109130009,41.74,192.18
20240109131009,40.95,194.22
20240109132009,40.06,196.27
20240109133009,39.06,198.32
20240109134009,37.97,200.36
20240109135009,36.79,202.41
20240109140009,35.53,204.46
20240109141009,34.19,206.5
20240109142009,32.78,208.55
20240109143009,31.31,210.6
20240109144009,29.77,212.64
20240109145009,28.17,214.69
20240109150009,26.52,216.73
20240109151009,24.83,218.78
20240109152009,23.08,220.83
20240109153009,21.3,222.87
20240109154009,19.48,224.92
20240109155009,17.62,226.97
20240109160009,15.73,229.01
20240109161009,13.81,231.06
20240109162009,11.86,233.11
20240109163009,9.89,235.15
20240109164009,7.89,237.2
20240109165009,5.87,239.25
20240109170009,3.83,241.29
20240109171009,1.77,243.34
20240109172009,-0.31,245.39
20240110064009,-0.51,114.41
20240110065009,1.56,116.46
20240110070009,3.63,118.5
20240110071009,5.67,120.55
20240110072009,7.69,122.6
20240110073009,9.69,124.64
20240110074009,11.67,126.69
20240110075009,13.62,128.73
20240110080009,15.54,130.78
20240110081009,17.43,132.83
20240110082009,19.29,134.87
20240110083009,21.12,136.92
20240110084009,22.91,138.97
20240110085009,24.65,141.01
20240110090009,26.36,143.06
20240110091009,28.01,145.11
20240110092009,29.61,147.15
20240110093009,31.16,149.2
20240110094009,32.64,151.25
20240110095009,34.06,153.29
20240110100009,35.4,155.34
20240110101009,36.67,157.39
20240110102009,37.86,159.43
20240110103009,38.96,161.48
20240110104009,39.96,163.53
20240110105009,40.87,165.57
20240110110009,41.67,167.62
20240110111009,42.36,169.67
20240110112009,42.93,171.71
20240110113009,43.39,173.76
20240110114009,43.72,175.8
20240110115009,43.92,177.85
20240110120009,44.0,179.9
20240110121009,43.95,181.94
20240110122009,43.77,183.99
20240110123009,43.46,186.04
20240110124009,43.03,188.08
20240110125009,42.48,190.13
20240110130009,41.82,192.18
20240110131009,41.04,194.22
20240110132009,40.15,196.27
20240110133009,39.17,198.32
20240110134009,38.09,200.36
20240110135009,36.92,202.41
20240110140009,35.66,204.46
20240110141009,34.33,206.5
20240110142009,32.93,208.55
20240110143009,31.46,210.6
20240110144009,29.92,212.64
20240110145009,28.33,214.69
20240110150009,26.69,216.73
20240110151009,25.0,218.78
20240110152009,23.26,220.83
20240110153009,21.48,222.87
20240110154009,19.66,224.92
20240110155009,17.81,226.97
20240110160009,15.92,229.01
20240110161009,14.0,231.06
20240110162009,12.06,233.11
20240110163009,10.09,235.15
20240110164009,8.09,237.2
20240110165009,6.07,239.25
20240110170009,4.04,241.29
20240110171009,1.98,243.34
20240110172009,-0.1,245.39
20240111064009,-0.51,114.41
20240111065009,1.56,116.45
20240111070009,3.63,118.5
20240111071009,5.67,120.54
20240111072009,7.69,122.58
20240111073009,9.69,124.63
20240111074009,11.67,126.67
20240111075009,13.62,128.71
20240111080009,15.54,130.76
20240111081009,17.43,132.8
20240111082009,19.29,134.84
20240111083009,21.12,136.89
20240111084009,22.91,138.93
20240111085009,24.65,140.97
20240111090009,26.36,143.02
20240111091009,28.01,145.06
20240111092009,29.61,147.1
20240111093009,31.16,149.15
20240111094009,32.64,151.19
20240111095009,34.06,153.23
20240111100009,35.4,155.28
20240111101009,36.67,157.32
20240111102009,37.86,159.36
20240111103009,38.96,161.41
20240111104009,39.96,163.45
20240111105009,40.87,165.49
20240111110009,41.67,167.54
20240111111009,42.36,169.58
20240111112009,42.93,171.62
20240111113009,43.39,173.67
20240111114009,43.72,175.71
20240111115009,43.92,177.75
20240111120009,44.0,179.8
20240111121009,43.95,181.84
20240111122009,43.77,183.88
20240111123009,43.46,185.93
20240111124009,43.03,187.97
20240111125009,42.48,190.01
20240111130009,41.82,192.06
20240111131009,41.04,194.1
20240111132009,40.15,196.14
20240111133009,39.17,198.19
20240111134009,38.09,200.23
20240111135009,36.92,202.27
20240111140009,35.66,204.32
20240111141009,34.33,206.36
20240111142009,32.93,208.4
20240111143009,31.46,210.45
20240111144009,29.92,212.49
20240111145009,28.33,214.53
20240111150009,26.69,216.58
20240111151009,25.0,218.62
20240111152009,23.26,220.66
20240111153009,21.48,222.71
20240111154009,19.66,224.75
20240111155009,17.81,226.79
20240111160009,15.92,228.84
20240111161009,14.0,230.88
20240111162009,12.06,232.92
20240111163009,10.09,234.97
20240111164009,8.09,237.01
20240111165009,6.07,239.05
20240111170009,4.04,241.1
20240111171009,1.98,243.14
20240111172009,-0.1,245.18
20240112064009,-0.72,114.41
20240112065009,1.36,116.47
20240112070009,3.42,118.52
20240112071009,5.47,120.58
20240112072009,7.49,122.63
20240112073009,9.49,124.69
20240112074009,11.47,126.74
20240112075009,13.42,128.8
20240112080009,15.35,130.86
20240112081009,17.25,132.91
20240112082009,19.11,134.97
20240112083009,20.94,137.02
20240112084009,22.73,139.08
20240112085009,24.48,141.13
20240112090009,26.19,143.19
20240112091009,27.85,145.25
20240112092009,29.45,147.3
20240112093009,31.0,149.36
20240112094009,32.49,151.41
20240112095009,33.92,153.47
20240112100009,35.27,155.52
20240112101009,36.55,157.58
20240112102009,37.74,159.64
20240112103009,38.85,161.69
20240112104009,39.87,163.75
20240112105009,40.78,165.8
20240112110009,41.59,167.86
20240112111009,42.29,169.91
20240112112009,42.88,171.97
20240112113009,43.35,174.02
20240112114009,43.69,176.08
20240112115009,43.91,178.14
20240112120009,44.0,180.19
20240112121009,43.96,182.25
20240112122009,43.79,184.3
20240112123009,43.5,186.36
20240112124009,43.08,188.41
20240112125009,42.54,190.47
20240112130009,41.89,192.53
20240112131009,41.12,194.58
20240112132009,40.25,196.64
20240112133009,39.27,198.69
20240112134009,38.2,200.75
20240112135009,37.04,202.8
20240112140009,35.79,204.86
20240112141009,34.47,206.91
20240112142009,33.07,208.97
20240112143009,31.61,211.03
20240112144009,30.08,213.08
20240112145009,28.49,215.14
20240112150009,26.86,217.19
20240112151009,25.17,219.25
20240112152009,23.44,221.3
20240112153009,21.66,223.36
20240112154009,19.85,225.42
20240112155009,17.99,227.47
20240112160009,16.11,229.53
20240112161009,14.2,231.58
20240112162009,12.25,233.64
20240112163009,10.29,235.69
20240112164009,8.29,237.75
20240112165009,6.28,239.81
20240112170009,4.24,241.86
20240112171009,2.19,243.92
20240112172009,0.11,245.97
20240113064009,-0.72,113.41
20240113065009,1.36,115.48
20240113070009,3.42,117.55
20240113071009,5.47,119.62
20240113072009,7.49,121.69
20240113073009,9.49,123.75
20240113074009,11.47,125.82
20240113075009,13.42,127.89
20240113080009,15.35,129.96
20240113081009,17.25,132.02
20240113082009,19.11,134.09
20240113083009,20.94,136.16
20240113084009,22.73,138.23
20240113085009,24.48,140.3
20240113090009,26.19,142.36
20240113091009,27.85,144.43
20240113092009,29.45,146.5
20240113093009,31.0,148.57
20240113094009,32.49,150.64
20240113095009,33.92,152.7
20240113100009,35.27,154.77
20240113101009,36.55,156.84
20240113102009,37.74,158.91
20240113103009,38.85,160.98
20240113104009,39.87,163.04
20240113105009,40.78,165.11
20240113110009,41.59,167.18
20240113111009,42.29,169.25
20240113112009,42.88,171.31
20240113113009,43.35,173.38
20240113114009,43.69,175.45
20240113115009,43.91,177.52
20240113120009,44.0,179.59
20240113121009,43.96,181.65
20240113122009,43.79,183.72
20240113123009,43.5,185.79
20240113124009,43.08,187.86
20240113125009,42.54,189.93
20240113130009,41.89,191.99
20240113131009,41.12,194.06
20240113132009,40.25,196.13
20240113133009,39.27,198.2
20240113134009,38.2,200.27
20240113135009,37.04,202.33
20240113140009,35.79,204.4
20240113141009,34.47,206.47
20240113142009,33.07,208.54
20240113143009,31.61,210.6
20240113144009,30.08,212.67
20240113145009,28.49,214.74
20240113150009,26.86,216.81
20240113151009,25.17,218.88
20240113152009,23.44,220.94
20240113153009,21.66,223.01
20240113154009,19.85,225.08
20240113155009,17.99,227.15
20240113160009,16.11,229.22
20240113161009,14.2,231.28
20240113162009,12.25,233.35
20240113163009,10.29,235.42
20240113164009,8.29,237.49
20240113165009,6.28,239.56
20240113170009,4.24,241.62
20240113171009,2.19,243.69
20240113172009,0.11,245.76
20240114064009,-0.72,113.41
20240114065009,1.36,115.48
20240114070009,3.42,117.55
20240114071009,5.47,119.62
20240114072009,7.49,121.69
20240114073009,9.49,123.75
20240114074009,11.47,125.82
20240114075009,13.42,127.89
20240114080009,15.35,129.96
20240114081009,17.25,132.02
20240114082009,19.11,134.09
20240114083009,20.94,136.16
20240114084009,22.73,138.23
20240114085009,24.48,140.3
20240114090009,26.19,142.36
20240114091009,27.85,144.43
20240114092009,29.45,146.5
20240114093009,31.0,148.57
20240114094009,32.49,150.64
20240114095009,33.92,152.7
20240114100009,35.27,154.77
20240114101009,36.55,156.84
20240114102009,37.74,158.91
20240114103009,38.85,160.98
20240114104009,39.87,163.04
20240114105009,40.78,165.11
20240114110009,41.59,167.18
20240114111009,42.29,169.25
20240114112009,42.88,171.31
20240114113009,43.35,173.38
20240114114009,43.69,175.45
20240114115009,43.91,177.52
20240114120009,44.0,179.59
20240114121009,43.96,181.65
20240114122009,43.79,183.72
20240114123009,43.5,185.79
20240114124009,43.08,187.86
20240114125009,42.54,189.93
20240114130009,41.89,191.99
20240114131009,41.12,194.06
20240114132009,40.25,196.13
20240114133009,39.27,198.2
20240114134009,38.2,200.27
20240114135009,37.04,202.33
20240114140009,35.79,204.4
20240114141009,34.47,206.47
20240114142009,33.07,208.54
20240114143009,31.61,210.6
20240114144009,30.08,212.67
20240114145009,28.49,214.74
20240114150009,26.86,216.81
20240114151009,25.17,218.88
20240114152009,23.44,220.94
20240114153009,21.66,223.01
20240114154009,19.85,225.08
20240114155009,17.99,227.15
20240114160009,16.11,229.22
20240114161009,14.2,231.28
20240114162009,12.25,233.35
20240114163009,10.29,235.42
20240114164009,8.29,237.49
20240114165009,6.28,239.56
20240114170009,4.24,241.62
20240114171009,2.19,243.69
20240114172009,0.11,245.76
20240115064009,-0.5,113.41
20240115065009,1.6,115.48
20240115070009,3.68,117.54
20240115071009,5.74,119.61
20240115072009,7.78,121.67
20240115073009,9.8,123.74
20240115074009,11.8,125.8
20240115075009,13.77,127.87
20240115080009,15.72,129.93
20240115081009,17.64,132.0
20240115082009,19.52,134.06
20240115083009,21.38,136.12
20240115084009,23.19,138.19
20240115085009,24.97,140.25
20240115090009,26.7,142.32
20240115091009,28.39,144.38
20240115092009,30.02,146.45
20240115093009,31.6,148.51
20240115094009,33.12,150.58
20240115095009,34.57,152.64
20240115100009,35.96,154.71
20240115101009,37.27,156.77
20240115102009,38.49,158.84
20240115103009,39.63,160.9
20240115104009,40.68,162.97
20240115105009,41.62,165.03
20240115110009,42.46,167.1
20240115111009,43.19,169.16
20240115112009,43.8,171.22
20240115113009,44.29,173.29
20240115114009,44.65,175.35
20240115115009,44.89,177.42
20240115120009,44.99,179.48
20240115121009,44.97,181.55
20240115122009,44.81,183.61
20240115123009,44.52,185.68
20240115124009,44.11,187.74
20240115125009,43.57,189.81
20240115130009,42.91,191.87
20240115131009,42.14,193.94
20240115132009,41.26,196.0
20240115133009,40.27,198.07
20240115134009,39.19,200.13
20240115135009,38.01,202.2
20240115140009,36.75,204.26
20240115141009,35.41,206.33
20240115142009,34.0,208.39
20240115143009,32.52,210.45
20240115144009,30.98,212.52
20240115145009,29.37,214.58
20240115150009,27.72,216.65
20240115151009,26.01,218.71
20240115152009,24.26,220.78
20240115153009,22.47,222.84
20240115154009,20.64,224.91
20240115155009,18.77,226.97
20240115160009,16.87,229.04
20240115161009,14.94,231.1
20240115162009,12.99,233.17
20240115163009,11.0,235.23
20240115164009,8.99,237.3
20240115165009,6.97,239.36
20240115170009,4.91,241.43
20240115171009,2.85,243.49
20240115172009,0.76,245.55
20240116064009,-0.5,113.41
20240116065009,1.6,115.47
20240116070009,3.68,117.54
20240116071009,5.74,119.6
20240116072009,7.78,121.66
20240116073009,9.8,123.72
20240116074009,11.8,125.78
20240116075009,13.77,127.84
20240116080009,15.72,129.9
20240116081009,17.64,131.97
20240116082009,19.52,134.03
20240116083009,21.38,136.09
20240116084009,23.19,138.15
20240116085009,24.97,140.21
20240116090009,26.7,142.27
20240116091009,28.39,144.34
20240116092009,30.02,146.4
20240116093009,31.6,148.46
20240116094009,33.12,150.52
20240116095009,34.57,152.58
20240116100009,35.96,154.64
20240116101009,37.27,156.7
20240116102009,38.49,158.77
20240116103009,39.63,160.83
