Serial,ElevationAngle,Azimuth
20240102080014,15.72,131.83
20240102081014,17.59,133.86
20240102082014,19.41,135.89
20240102083014,21.2,137.92
20240102084014,22.95,139.95
20240102085014,24.66,141.97
20240102090014,26.32,144.0
20240102091014,27.93,146.03
20240102092014,29.49,148.06
20240102093014,30.99,150.09
20240102094014,32.42,152.11
20240102095014,33.79,154.14
20240102100014,35.08,156.17
20240102101014,36.3,158.2
20240102102014,37.43,160.23
20240102103014,38.47,162.25
20240102104014,39.42,164.28
20240102105014,40.26,166.31
20240102110014,41.0,168.34
20240102111014,41.63,170.37
20240102112014,42.15,172.39
20240102113014,42.55,174.42
20240102114014,42.82,176.45
20240102115014,42.97,178.48
20240102120014,42.99,180.51
20240102121014,42.89,182.54
20240102122014,42.67,184.56
20240102123014,42.32,186.59
20240102124014,41.85,188.62
20240102125014,41.27,190.65
20240102130014,40.57,192.68
20240102131014,39.77,194.7
20240102132014,38.86,196.73
20240102133014,37.86,198.76
20240102134014,36.76,200.79
20240102135014,35.58,202.82
20240102140014,34.32,204.84
20240102141014,32.98,206.87
20240102142014,31.57,208.9
20240102143014,30.1,210.93
20240102144014,28.56,212.96
20240102145014,26.97,214.98
20240102150014,25.33,217.01
20240102151014,23.64,219.04
20240102152014,21.91,221.07
20240102153014,20.13,223.1
20240102154014,18.32,225.12
20240102155014,16.47,227.15
20240102160014,14.59,229.18
20240102161014,12.68,231.21
20240102162014,10.75,233.24
20240102163014,8.78,235.27
20240102164014,6.79,237.29
20240102165014,4.78,239.32
20240102170014,2.75,241.35
20240102171014,0.7,243.38
20240103064014,-0.33,115.61
20240103065014,1.73,117.63
20240103070014,3.77,119.66
20240103071014,5.79,121.68
20240103072014,7.79,123.71
20240103073014,9.77,125.73
20240103074014,11.72,127.76
20240103075014,13.64,129.78
20240103080014,15.54,131.81
20240103081014,17.4,133.83
20240103082014,19.23,135.86
20240103083014,21.03,137.88
20240103084014,22.78,139.91
20240103085014,24.49,141.93
20240103090014,26.16,143.96
20240103091014,27.77,145.98
20240103092014,29.34,148.01
20240103093014,30.84,150.03
20240103094014,32.28,152.06
20240103095014,33.66,154.08
20240103100014,34.96,156.11
20240103101014,36.18,158.13
20240103102014,37.32,160.16
20240103103014,38.37,162.18
20240103104014,39.33,164.21
20240103105014,40.18,166.23
20240103110014,40.94,168.26
20240103111014,41.58,170.28
20240103112014,42.1,172.31
20240103113014,42.51,174.33
20240103114014,42.8,176.36
20240103115014,42.96,178.38
20240103120014,43.0,180.4
20240103121014,42.91,182.43
20240103122014,42.7,184.45
20240103123014,42.36,186.48
20240103124014,41.91,188.5
20240103125014,41.33,190.53
20240103130014,40.65,192.55
20240103131014,39.85,194.58
20240103132014,38.96,196.6
20240103133014,37.96,198.63
20240103134014,36.88,200.65
20240103135014,35.7,202.68
20240103140014,34.45,204.7
20240103141014,33.12,206.73
20240103142014,31.71,208.75
20240103143014,30.25,210.78
20240103144014,28.72,212.8
20240103145014,27.13,214.83
20240103150014,25.5,216.85
20240103151014,23.81,218.88
20240103152014,22.08,220.9
20240103153014,20.31,222.93
20240103154014,18.5,224.95
20240103155014,16.66,226.98
20240103160014,14.78,229.0
20240103161014,12.88,231.03
20240103162014,10.94,233.05
20240103163014,8.98,235.08
20240103164014,6.99,237.1
20240103165014,4.99,239.13
20240103170014,2.96,241.15
20240103171014,0.91,243.18
20240104064014,-0.33,115.61
20240104065014,1.73,117.63
20240104070014,3.77,119.66
20240104071014,5.79,121.68
20240104072014,7.79,123.71
20240104073014,9.77,125.73
20240104074014,11.72,127.76
20240104075014,13.64,129.78
20240104080014,15.54,131.81
20240104081014,17.4,133.83
20240104082014,19.23,135.86
20240104083014,21.03,137.88
20240104084014,22.78,139.91
20240104085014,24.49,141.93
20240104090014,26.16,143.96
20240104091014,27.77,145.98
20240104092014,29.34,148.01
20240104093014,30.84,150.03
20240104094014,32.28,152.06
20240104095014,33.66,154.08
20240104100014,34.96,156.11
20240104101014,36.18,158.13
20240104102014,37.32,160.16
20240104103014,38.37,162.18
20240104104014,39.33,164.21
20240104105014,40.18,166.23
20240104110014,40.94,168.26
20240104111014,41.58,170.28
20240104112014,42.1,172.31
20240104113014,42.51,174.33
20240104114014,42.8,176.36
20240104115014,42.96,178.38
20240104120014,43.0,180.4
20240104121014,42.91,182.43
20240104122014,42.7,184.45
20240104123014,42.36,186.48
20240104124014,41.91,188.5
20240104125014,41.33,190.53
20240104130014,40.65,192.55
20240104131014,39.85,194.58
20240104132014,38.96,196.6
20240104133014,37.96,198.63
20240104134014,36.88,200.65
20240104135014,35.7,202.68
20240104140014,34.45,204.7
20240104141014,33.12,206.73
20240104142014,31.71,208.75
20240104143014,30.25,210.78
20240104144014,28.72,212.8
20240104145014,27.13,214.83
20240104150014,25.5,216.85
20240104151014,23.81,218.88
20240104152014,22.08,220.9
20240104153014,20.31,222.93
20240104154014,18.5,224.95
20240104155014,16.66,226.98
20240104160014,14.78,229.0
20240104161014,12.88,231.03
20240104162014,10.94,233.05
20240104163014,8.98,235.08
20240104164014,6.99,237.1
20240104165014,4.99,239.13
20240104170014,2.96,241.15
20240104171014,0.91,243.18
20240105064014,-0.53,115.61
20240105065014,1.53,117.63
20240105070014,3.57,119.65
20240105071014,5.59,121.67
20240105072014,7.59,123.69
20240105073014,9.57,125.72
20240105074014,11.52,127.74
20240105075014,13.45,129.76
20240105080014,15.35,131.78
20240105081014,17.22,133.8
20240105082014,19.05,135.82
20240105083014,20.85,137.85
20240105084014,22.61,139.87
20240105085014,24.32,141.89
20240105090014,25.99,143.91
20240105091014,27.62,145.93
20240105092014,29.18,147.95
20240105093014,30.69,149.98
20240105094014,32.14,152.0
20240105095014,33.52,154.02
20240105100014,34.83,156.04
20240105101014,36.06,158.06
20240105102014,37.21,160.09
20240105103014,38.27,162.11
20240105104014,39.24,164.13
20240105105014,40.1,166.15
20240105110014,40.87,168.17
20240105111014,41.52,170.19
20240105112014,42.06,172.22
20240105113014,42.48,174.24
20240105114014,42.77,176.26
20240105115014,42.95,178.28
20240105120014,43.0,180.3
20240105121014,42.92,182.33
20240105122014,42.72,184.35
20240105123014,42.4,186.37
20240105124014,41.96,188.39
20240105125014,41.4,190.41
20240105130014,40.72,192.43
20240105131014,39.94,194.46
20240105132014,39.05,196.48
20240105133014,38.07,198.5
20240105134014,36.99,200.52
20240105135014,35.82,202.54
20240105140014,34.58,204.56
20240105141014,33.25,206.59
20240105142014,31.86,208.61
20240105143014,30.4,210.63
20240105144014,28.87,212.65
20240105145014,27.3,214.67
20240105150014,25.66,216.7
20240105151014,23.98,218.72
20240105152014,22.26,220.74
20240105153014,20.49,222.76
20240105154014,18.69,224.78
20240105155014,16.85,226.8
20240105160014,14.97,228.83
20240105161014,13.07,230.85
20240105162014,11.13,232.87
20240105163014,9.18,234.89
20240105164014,7.19,236.91
20240105165014,5.19,238.93
20240105170014,3.16,240.96
20240105171014,1.12,242.98
20240105172014,-0.95,245.0
20240106064014,-0.53,114.41
20240106065014,1.53,116.46
20240106070014,3.57,118.52
20240106071014,5.59,120.57
20240106072014,7.59,122.62
20240106073014,9.57,124.67
20240106074014,11.52,126.73
20240106075014,13.45,128.78
20240106080014,15.35,130.83
20240106081014,17.22,132.89
20240106082014,19.05,134.94
20240106083014,20.85,136.99
20240106084014,22.61,139.05
20240106085014,24.32,141.1
20240106090014,25.99,143.15
20240106091014,27.62,145.2
20240106092014,29.18,147.26
20240106093014,30.69,149.31
20240106094014,32.14,151.36
20240106095014,33.52,153.42
20240106100014,34.83,155.47
20240106101014,36.06,157.52
20240106102014,37.21,159.57
20240106103014,38.27,161.63
20240106104014,39.24,163.68
20240106105014,40.1,165.73
20240106110014,40.87,167.79
20240106111014,41.52,169.84
20240106112014,42.06,171.89
20240106113014,42.48,173.94
20240106114014,42.77,176.0
20240106115014,42.95,178.05
20240106120014,43.0,180.1
20240106121014,42.92,182.16
20240106122014,42.72,184.21
20240106123014,42.4,186.26
20240106124014,41.96,188.31
20240106125014,41.4,190.37
20240106130014,40.72,192.42
20240106131014,39.94,194.47
20240106132014,39.05,196.53
20240106133014,38.07,198.58
20240106134014,36.99,200.63
20240106135014,35.82,202.68
20240106140014,34.58,204.74
20240106141014,33.25,206.79
20240106142014,31.86,208.84
20240106143014,30.4,210.9
20240106144014,28.87,212.95
20240106145014,27.3,215.0
20240106150014,25.66,217.05
20240106151014,23.98,219.11
20240106152014,22.26,221.16
20240106153014,20.49,223.21
20240106154014,18.69,225.27
20240106155014,16.85,227.32
20240106160014,14.97,229.37
20240106161014,13.07,231.42
20240106162014,11.13,233.48
20240106163014,9.18,235.53
20240106164014,7.19,237.58
20240106165014,5.19,239.64
20240106170014,3.16,241.69
20240106171014,1.12,243.74
20240106172014,-0.95,245.79
20240107064014,-0.1,114.41
20240107065014,1.98,116.46
20240107070014,4.04,118.52
20240107071014,6.07,120.57
20240107072014,8.09,122.62
20240107073014,10.09,124.67
20240107074014,12.06,126.73
20240107075014,14.0,128.78
20240107080014,15.92,130.83
20240107081014,17.81,132.89
20240107082014,19.66,134.94
20240107083014,21.48,136.99
20240107084014,23.26,139.05
20240107085014,25.0,141.1
20240107090014,26.69,143.15
20240107091014,28.33,145.2
20240107092014,29.92,147.26
20240107093014,31.46,149.31
20240107094014,32.93,151.36
20240107095014,34.33,153.42
20240107100014,35.66,155.47
20240107101014,36.92,157.52
20240107102014,38.09,159.57
20240107103014,39.17,161.63
20240107104014,40.15,163.68
20240107105014,41.04,165.73
20240107110014,41.82,167.79
20240107111014,42.48,169.84
20240107112014,43.03,171.89
20240107113014,43.46,173.94
20240107114014,43.77,176.0
20240107115014,43.95,178.05
20240107120014,44.0,180.1
20240107121014,43.92,182.16
20240107122014,43.72,184.21
20240107123014,43.39,186.26
20240107124014,42.93,188.31
20240107125014,42.36,190.37
20240107130014,41.67,192.42
20240107131014,40.87,194.47
20240107132014,39.96,196.53
20240107133014,38.96,198.58
20240107134014,37.86,200.63
20240107135014,36.67,202.68
20240107140014,35.4,204.74
20240107141014,34.06,206.79
20240107142014,32.64,208.84
20240107143014,31.15,210.9
20240107144014,29.61,212.95
20240107145014,28.01,215.0
20240107150014,26.36,217.05
20240107151014,24.65,219.11
20240107152014,22.91,221.16
20240107153014,21.12,223.21
20240107154014,19.29,225.27
20240107155014,17.43,227.32
20240107160014,15.54,229.37
20240107161014,13.62,231.42
20240107162014,11.67,233.48
20240107163014,9.69,235.53
20240107164014,7.69,237.58
20240107165014,5.67,239.64
20240107170014,3.63,241.69
20240107171014,1.56,243.74
20240107172014,-0.51,245.79
20240108064014,-0.31,114.41
20240108065014,1.77,116.46
20240108070014,3.83,118.51
20240108071014,5.87,120.56
20240108072014,7.89,122.61
20240108073014,9.89,124.66
20240108074014,11.86,126.71
20240108075014,13.81,128.76
20240108080014,15.73,130.81
20240108081014,17.62,132.86
20240108082014,19.48,134.91
20240108083014,21.3,136.96
20240108084014,23.08,139.01
20240108085014,24.83,141.06
20240108090014,26.52,143.11
20240108091014,28.17,145.16
20240108092014,29.77,147.2
20240108093014,31.31,149.25
20240108094014,32.78,151.3
20240108095014,34.19,153.35
20240108100014,35.53,155.4
20240108101014,36.79,157.45
20240108102014,37.97,159.5
20240108103014,39.06,161.55
20240108104014,40.06,163.6
20240108105014,40.95,165.65
20240108110014,41.74,167.7
20240108111014,42.42,169.75
20240108112014,42.98,171.8
20240108113014,43.43,173.85
20240108114014,43.74,175.9
20240108115014,43.94,177.95
20240108120014,44.0,180.0
20240108121014,43.94,182.05
20240108122014,43.74,184.1
20240108123014,43.43,186.15
20240108124014,42.98,188.2
20240108125014,42.42,190.25
20240108130014,41.74,192.3
20240108131014,40.95,194.35
20240108132014,40.06,196.4
20240108133014,39.06,198.45
20240108134014,37.97,200.5
20240108135014,36.79,202.55
20240108140014,35.53,204.6
20240108141014,34.19,206.65
20240108142014,32.78,208.7
20240108143014,31.31,210.75
20240108144014,29.77,212.8
20240108145014,28.17,214.84
20240108150014,26.52,216.89
20240108151014,24.83,218.94
20240108152014,23.08,220.99
20240108153014,21.3,223.04
20240108154014,19.48,225.09
20240108155014,17.62,227.14
20240108160014,15.73,229.19
20240108161014,13.81,231.24
20240108162014,11.86,233.29
20240108163014,9.89,235.34
20240108164014,7.89,237.39
20240108165014,5.87,239.44
20240108170014,3.83,241.49
20240108171014,1.77,243.54
20240108172014,-0.31,245.59
20240109064014,-0.31,114.41
20240109065014,1.77,116.46
20240109070014,3.83,118.5
20240109071014,5.87,120.55
20240109072014,7.89,122.6
20240109073014,9.89,124.64
20240109074014,11.86,126.69
20240109075014,13.81,128.73
20240109080014,15.73,130.78
20240109081014,17.62,132.83
20240109082014,19.48,134.87
20240109083014,21.3,136.92
20240109084014,23.08,138.97
20240109085014,24.83,141.01
20240109090014,26.52,143.06
20240109091014,28.17,145.11
20240109092014,29.77,147.15
20240109093014,31.31,149.2
20240109094014,32.78,151.25
20240109095014,34.19,153.29
20240109100014,35.53,155.34
20240109101014,36.79,157.39
20240109102014,37.97,159.43
20240109103014,39.06,161.48
20240109104014,40.06,163.53
20240109105014,40.95,165.57
20240109110014,41.74,167.62
20240109111014,42.42,169.67
20240109112014,42.98,171.71
20240109113014,43.43,173.76
20240109114014,43.74,175.8
20240109115014,43.94,177.85
20240109120014,44.0,179.9
20240109121014,43.94,181.94
20240109122014,43.74,183.99
20240109123014,43.43,186.04
20240109124014,42.98,188.08
20240109125014,42.42,190.13
20240109130014,41.74,192.18
20240109131014,40.95,194.22
20240109132014,40.06,196.27
20240109133014,39.06,198.32
20240109134014,37.97,200.36
20240109135014,36.79,202.41
20240109140014,35.53,204.46
20240109141014,34.19,206.5
20240109142014,32.78,208.55
20240109143014,31.31,210.6
20240109144014,29.77,212.64
20240109145014,28.17,214.69
20240109150014,26.52,216.73
20240109151014,24.83,218.78
20240109152014,23.08,220.83
20240109153014,21.3,222.87
20240109154014,19.48,224.92
20240109155014,17.62,226.97
20240109160014,15.73,229.01
20240109161014,13.81,231.06
20240109162014,11.86,233.11
20240109163014,9.89,235.15
20240109164014,7.89,237.2
20240109165014,5.87,239.25
20240109170014,3.83,241.29
20240109171014,1.77,243.34
20240109172014,-0.31,245.39
20240110064014,-0.51,114.41
20240110065014,1.56,116.46
20240110070014,3.63,118.5
20240110071014,5.67,120.55
20240110072014,7.69,122.6
20240110073014,9.69,124.64
20240110074014,11.67,126.69
20240110075014,13.62,128.73
20240110080014,15.54,130.78
20240110081014,17.43,132.83
20240110082014,19.29,134.87
20240110083014,21.12,136.92
20240110084014,22.91,138.97
20240110085014,24.65,141.01
20240110090014,26.36,143.06
20240110091014,28.01,145.11
20240110092014,29.61,147.15
20240110093014,31.15,149.2
20240110094014,32.64,151.25
20240110095014,34.06,153.29
20240110100014,35.4,155.34
20240110101014,36.67,157.39
20240110102014,37.86,159.43
20240110103014,38.96,161.48
20240110104014,39.96,163.53
20240110105014,40.87,165.57
20240110110014,41.67,167.62
20240110111014,42.36,169.67
20240110112014,42.93,171.71
20240110113014,43.39,173.76
20240110114014,43.72,175.8
20240110115014,43.92,177.85
20240110120014,44.0,179.9
20240110121014,43.95,181.94
20240110122014,43.77,183.99
20240110123014,43.46,186.04
20240110124014,43.03,188.08
20240110125014,42.48,190.13
20240110130014,41.82,192.18
20240110131014,41.04,194.22
20240110132014,40.15,196.27
20240110133014,39.17,198.32
20240110134014,38.09,200.36
20240110135014,36.92,202.41
20240110140014,35.66,204.46
20240110141014,34.33,206.5
20240110142014,32.93,208.55
20240110143014,31.46,210.6
20240110144014,29.92,212.64
20240110145014,28.33,214.69
20240110150014,26.69,216.73
20240110151014,25.0,218.78
20240110152014,23.26,220.83
20240110153014,21.48,222.87
20240110154014,19.66,224.92
20240110155014,17.81,226.97
20240110160014,15.92,229.01
20240110161014,14.0,231.06
20240110162014,12.06,233.11
20240110163014,10.09,235.15
20240110164014,8.09,237.2
20240110165014,6.07,239.25
20240110170014,4.04,241.29
20240110171014,1.98,243.34
20240110172014,-0.1,245.39
20240111064014,-0.51,114.41
20240111065014,1.56,116.45
20240111070014,3.63,118.5
20240111071014,5.67,120.54
20240111072014,7.69,122.58
20240111073014,9.69,124.63
20240111074014,11.67,126.67
20240111075014,13.62,128.71
20240111080014,15.54,130.76
20240111081014,17.43,132.8
20240111082014,19.29,134.84
20240111083014,21.12,136.89
20240111084014,22.91,138.93
20240111085014,24.65,140.97
20240111090014,26.36,143.02
20240111091014,28.01,145.06
20240111092014,29.61,147.1
20240111093014,31.15,149.15
20240111094014,32.64,151.19
20240111095014,34.06,153.23
20240111100014,35.4,155.28
20240111101014,36.67,157.32
20240111102014,37.86,159.36
20240111103014,38.96,161.41
20240111104014,39.96,163.45
20240111105014,40.87,165.49
20240111110014,41.67,167.54
20240111111014,42.36,169.58
20240111112014,42.93,171.62
20240111113014,43.39,173.67
20240111114014,43.72,175.71
20240111115014,43.92,177.75
20240111120014,44.0,179.8
20240111121014,43.95,181.84
20240111122014,43.77,183.88
20240111123014,43.46,185.93
20240111124014,43.03,187.97
20240111125014,42.48,190.01
20240111130014,41.82,192.06
20240111131014,41.04,194.1
20240111132014,40.15,196.14
20240111133014,39.17,198.19
20240111134014,38.09,200.23
20240111135014,36.92,202.27
20240111140014,35.66,204.32
20240111141014,34.33,206.36
20240111142014,32.93,208.4
20240111143014,31.46,210.45
20240111144014,29.92,212.49
20240111145014,28.33,214.53
20240111150014,26.69,216.58
20240111151014,25.0,218.62
20240111152014,23.26,220.66
20240111153014,21.48,222.71
20240111154014,19.66,224.75
20240111155014,17.81,226.79
20240111160014,15.92,228.84
20240111161014,14.0,230.88
20240111162014,12.06,232.92
20240111163014,10.09,234.97
20240111164014,8.09,237.01
20240111165014,6.07,239.05
20240111170014,4.04,241.1
20240111171014,1.98,243.14
20240111172014,-0.1,245.18
20240112064014,-0.72,114.41
20240112065014,1.36,116.47
20240112070014,3.42,118.52
20240112071014,5.47,120.58
20240112072014,7.49,122.63
20240112073014,9.49,124.69
20240112074014,11.47,126.74
20240112075014,13.42,128.8
20240112080014,15.35,130.86
20240112081014,17.25,132.91
20240112082014,19.11,134.97
20240112083014,20.94,137.02
20240112084014,22.73,139.08
20240112085014,24.48,141.13
20240112090014,26.19,143.19
20240112091014,27.85,145.25
20240112092014,29.45,147.3
20240112093014,31.0,149.36
20240112094014,32.49,151.41
20240112095014,33.92,153.47
20240112100014,35.27,155.52
20240112101014,36.55,157.58
20240112102014,37.74,159.64
20240112103014,38.85,161.69
20240112104014,39.87,163.75
20240112105014,40.78,165.8
20240112110014,41.59,167.86
20240112111014,42.29,169.91
20240112112014,42.88,171.97
20240112113014,43.35,174.02
20240112114014,43.69,176.08
20240112115014,43.91,178.14
20240112120014,44.0,180.19
20240112121014,43.96,182.25
20240112122014,43.79,184.3
20240112123014,43.5,186.36
20240112124014,43.08,188.41
20240112125014,42.54,190.47
20240112130014,41.89,192.53
20240112131014,41.12,194.58
20240112132014,40.25,196.64
20240112133014,39.27,198.69
20240112134014,38.2,200.75
20240112135014,37.04,202.8
20240112140014,35.79,204.86
20240112141014,34.47,206.91
20240112142014,33.07,208.97
20240112143014,31.61,211.03
20240112144014,30.08,213.08
20240112145014,28.49,215.14
20240112150014,26.86,217.19
20240112151014,25.17,219.25
20240112152014,23.44,221.3
20240112153014,21.66,223.36
20240112154014,19.85,225.42
20240112155014,17.99,227.47
20240112160014,16.11,229.53
20240112161014,14.2,231.58
20240112162014,12.25,233.64
20240112163014,10.29,235.69
20240112164014,8.29,237.75
20240112165014,6.28,239.81
20240112170014,4.24,241.86
20240112171014,2.19,243.92
20240112172014,0.11,245.97
20240113064014,-0.72,113.41
20240113065014,1.36,115.48
20240113070014,3.42,117.55
20240113071014,5.47,119.62
20240113072014,7.49,121.69
20240113073014,9.49,123.75
20240113074014,11.47,125.82
20240113075014,13.42,127.89
20240113080014,15.35,129.96
20240113081014,17.25,132.02
20240113082014,19.11,134.09
20240113083014,20.94,136.16
20240113084014,22.73,138.23
20240113085014,24.48,140.3
20240113090014,26.19,142.36
20240113091014,27.85,144.43
20240113092014,29.45,146.5
20240113093014,31.0,148.57
20240113094014,32.49,150.64
20240113095014,33.92,152.7
20240113100014,35.27,154.77
20240113101014,36.55,156.84
20240113102014,37.74,158.91
20240113103014,38.85,160.98
20240113104014,39.87,163.04
20240113105014,40.78,165.11
20240113110014,41.59,167.18
20240113111014,42.29,169.25
20240113112014,42.88,171.31
20240113113014,43.35,173.38
20240113114014,43.69,175.45
20240113115014,43.91,177.52
20240113120014,44.0,179.59
20240113121014,43.96,181.65
20240113122014,43.79,183.72
20240113123014,43.5,185.79
20240113124014,43.08,187.86
20240113125014,42.54,189.93
20240113130014,41.89,191.99
20240113131014,41.12,194.06
20240113132014,40.25,196.13
20240113133014,39.27,198.2
20240113134014,38.2,200.27
20240113135014,37.04,202.33
20240113140014,35.79,204.4
20240113141014,34.47,206.47
20240113142014,33.07,208.54
20240113143014,31.61,210.6
20240113144014,30.08,212.67
20240113145014,28.49,214.74
20240113150014,26.86,216.81
20240113151014,25.17,218.88
20240113152014,23.44,220.94
20240113153014,21.66,223.01
20240113154014,19.85,225.08
20240113155014,17.99,227.15
20240113160014,16.11,229.22
20240113161014,14.2,231.28
20240113162014,12.25,233.35
20240113163014,10.29,235.42
20240113164014,8.29,237.49
20240113165014,6.28,239.56
20240113170014,4.24,241.62
20240113171014,2.19,243.69
20240113172014,0.11,245.76
20240114064014,-0.72,113.41
20240114065014,1.36,115.48
20240114070014,3.42,117.55
20240114071014,5.47,119.62
20240114072014,7.49,121.69
20240114073014,9.49,123.75
20240114074014,11.47,125.82
20240114075014,13.42,127.89
20240114080014,15.35,129.96
20240114081014,17.25,132.02
20240114082014,19.11,134.09
20240114083014,20.94,136.16
20240114084014,22.73,138.23
20240114085014,24.48,140.3
20240114090014,26.19,142.36
20240114091014,27.85,144.43
20240114092014,29.45,146.5
20240114093014,31.0,148.57
20240114094014,32.49,150.64
20240114095014,33.92,152.7
20240114100014,35.27,154.77
20240114101014,36.55,156.84
20240114102014,37.74,158.91
20240114103014,38.85,160.98
20240114104014,39.87,163.04
20240114105014,40.78,165.11
20240114110014,41.59,167.18
20240114111014,42.29,169.25
20240114112014,42.88,171.31
20240114113014,43.35,173.38
20240114114014,43.69,175.45
20240114115014,43.91,177.52
20240114120014,44.0,179.59
20240114121014,43.96,181.65
20240114122014,43.79,183.72
20240114123014,43.5,185.79
20240114124014,43.08,187.86
20240114125014,42.54,189.93
20240114130014,41.89,191.99
20240114131014,41.12,194.06
20240114132014,40.25,196.13
20240114133014,39.27,198.2
20240114134014,38.2,200.27
20240114135014,37.04,202.33
20240114140014,35.79,204.4
20240114141014,34.47,206.47
20240114142014,33.07,208.54
20240114143014,31.61,210.6
20240114144014,30.08,212.67
20240114145014,28.49,214.74
20240114150014,26.86,216.81
20240114151014,25.17,218.88
20240114152014,23.44,220.94
20240114153014,21.66,223.01
20240114154014,19.85,225.08
20240114155014,17.99,227.15
20240114160014,16.11,229.22
20240114161014,14.2,231.28
20240114162014,12.25,233.35
20240114163014,10.29,235.42
20240114164014,8.29,237.49
20240114165014,6.28,239.56
20240114170014,4.24,241.62
20240114171014,2.19,243.69
20240114172014,0.11,245.76
20240115064014,-0.5,113.41
20240115065014,1.6,115.48
20240115070014,3.68,117.54
20240115071014,5.74,119.61
20240115072014,7.78,121.67
20240115073014,9.8,123.74
20240115074014,11.8,125.8
20240115075014,13.77,127.87
20240115080014,15.72,129.93
20240115081014,17.64,132.0
20240115082014,19.52,134.06
20240115083014,21.38,136.12
20240115084014,23.19,138.19
20240115085014,24.97,140.25
20240115090014,26.7,142.32
20240115091014,28.39,144.38
20240115092014,30.02,146.45
20240115093014,31.6,148.51
20240115094014,33.12,150.58
20240115095014,34.57,152.64
20240115100014,35.96,154.71
20240115101014,37.27,156.77
20240115102014,38.49,158.84
20240115103014,39.63,160.9
20240115104014,40.68,162.97
20240115105014,41.62,165.03
20240115110014,42.46,167.1
20240115111014,43.19,169.16
20240115112014,43.8,171.22
20240115113014,44.29,173.29
20240115114014,44.65,175.35
20240115115014,44.89,177.42
20240115120014,44.99,179.48
20240115121014,44.97,181.55
20240115122014,44.81,183.61
20240115123014,44.52,185.68
20240115124014,44.11,187.74
20240115125014,43.57,189.81
20240115130014,42.91,191.87
20240115131014,42.14,193.94
20240115132014,41.26,196.0
20240115133014,40.27,198.07
20240115134014,39.19,200.13
20240115135014,38.01,202.2
20240115140014,36.75,204.26
20240115141014,35.41,206.33
20240115142014,34.0,208.39
20240115143014,32.52,210.45
20240115144014,30.98,212.52
20240115145014,29.37,214.58
20240115150014,27.72,216.65
20240115151014,26.01,218.71
20240115152014,24.26,220.78
20240115153014,22.47,222.84
20240115154014,20.64,224.91
20240115155014,18.77,226.97
20240115160014,16.87,229.04
20240115161014,14.94,231.1
20240115162014,12.99,233.17
20240115163014,11.0,235.23
20240115164014,8.99,237.3
20240115165014,6.97,239.36
20240115170014,4.91,241.43
20240115171014,2.85,243.49
20240115172014,0.76,245.55
20240116064014,-0.5,113.41
20240116065014,1.6,115.47
20240116070014,3.68,117.54
20240116071014,5.74,119.6
20240116072014,7.78,121.66
20240116073014,9.8,123.72
20240116074014,11.8,125.78
20240116075014,13.77,127.84
20240116080014,15.72,129.9
20240116081014,17.64,131.97
20240116082014,19.52,134.03
20240116083014,21.38,136.09
20240116084014,23.19,138.15
20240116085014,24.97,140.21
20240116090014,26.7,142.27
20240116091014,28.39,144.34
20240116092014,30.02,146.4
20240116093014,31.6,148.46
20240116094014,33.12,150.52
20240116095014,34.57,152.58
20240116100014,35.96,154.64
20240116101014,37.27,156.7
20240116102014,38.49,158.77
20240116103014,39.63,160.83
