Serial,ElevationAngle,Azimuth
20240102085003,24.66,141.97
20240102090003,26.32,144.0
20240102091003,27.93,146.03
20240102092003,29.49,148.06
20240102093003,30.99,150.09
20240102094003,32.42,152.11
20240102095003,33.79,154.14
20240102100003,35.08,156.17
20240102101003,36.3,158.2
20240102102003,37.43,160.23
20240102103003,38.47,162.25
20240102104003,39.42,164.28
20240102105003,40.26,166.31
20240102110003,41.0,168.34
20240102111003,41.63,170.37
20240102112003,42.15,172.39
20240102113003,42.55,174.42
20240102114003,42.82,176.45
20240102115003,42.97,178.48
20240102120003,42.99,180.51
20240102121003,42.89,182.54
20240102122003,42.67,184.56
20240102123003,42.32,186.59
20240102124003,41.85,188.62
20240102125003,41.27,190.65
20240102130003,40.57,192.68
20240102131003,39.77,194.7
20240102132003,38.86,196.73
20240102133003,37.86,198.76
20240102134003,36.76,200.79
20240102135003,35.58,202.82
20240102140003,34.32,204.84
20240102141003,32.98,206.87
20240102142003,31.57,208.9
20240102143003,30.1,210.93
20240102144003,28.56,212.96
20240102145003,26.97,214.98
20240102150003,25.33,217.01
20240102151003,23.64,219.04
20240102152003,21.91,221.07
20240102153003,20.13,223.1
20240102154003,18.32,225.12
20240102155003,16.47,227.15
20240102160003,14.59,229.18
20240102161003,12.68,231.21
20240102162003,10.75,233.24
20240102163003,8.78,235.27
20240102164003,6.79,237.29
20240102165003,4.78,239.32
20240102170003,2.75,241.35
20240102171003,0.7,243.38
20240103064003,-0.33,115.61
20240103065003,1.73,117.63
20240103070003,3.77,119.66
20240103071003,5.79,121.68
20240103072003,7.79,123.71
20240103073003,9.77,125.73
20240103074003,11.72,127.76
20240103075003,13.64,129.78
20240103080003,15.54,131.81
20240103081003,17.4,133.83
20240103082003,19.23,135.86
20240103083003,21.03,137.88
20240103084003,22.78,139.91
20240103085003,24.49,141.93
20240103090003,26.16,143.96
20240103091003,27.77,145.98
20240103092003,29.34,148.01
20240103093003,30.84,150.03
20240103094003,32.28,152.06
20240103095003,33.66,154.08
20240103100003,34.96,156.11
20240103101003,36.18,158.13
20240103102003,37.32,160.16
20240103103003,38.37,162.18
20240103104003,39.33,164.21
20240103105003,40.18,166.23
20240103110003,40.94,168.26
20240103111003,41.58,170.28
20240103112003,42.1,172.31
20240103113003,42.51,174.33
20240103114003,42.8,176.36
20240103115003,42.96,178.38
20240103120003,43.0,180.4
20240103121003,42.91,182.43
20240103122003,42.7,184.45
20240103123003,42.36,186.48
20240103124003,41.91,188.5
20240103125003,41.33,190.53
20240103130003,40.65,192.55
20240103131003,39.85,194.58
20240103132003,38.96,196.6
20240103133003,37.96,198.63
20240103134003,36.88,200.65
20240103135003,35.7,202.68
20240103140003,34.45,204.7
20240103141003,33.12,206.73
20240103142003,31.71,208.75
20240103143003,30.25,210.78
20240103144003,28.72,212.8
20240103145003,27.13,214.83
20240103150003,25.5,216.85
20240103151003,23.81,218.88
20240103152003,22.08,220.9
20240103153003,20.31,222.93
20240103154003,18.5,224.95
20240103155003,16.66,226.98
20240103160003,14.78,229.0
20240103161003,12.88,231.03
20240103162003,10.94,233.05
20240103163003,8.98,235.08
20240103164003,6.99,237.1
20240103165003,4.99,239.13
20240103170003,2.96,241.15
20240103171003,0.91,243.18
20240104064003,-0.33,115.61
20240104065003,1.73,117.63
20240104070003,3.77,119.66
20240104071003,5.79,121.68
20240104072003,7.79,123.71
20240104073003,9.77,125.73
20240104074003,11.72,127.76
20240104075003,13.64,129.78
20240104080003,15.54,131.81
20240104081003,17.4,133.83
20240104082003,19.23,135.86
20240104083003,21.03,137.88
20240104084003,22.78,139.91
20240104085003,24.49,141.93
20240104090003,26.16,143.96
20240104091003,27.77,145.98
20240104092003,29.34,148.01
20240104093003,30.84,150.03
20240104094003,32.28,152.06
20240104095003,33.66,154.08
20240104100003,34.96,156.11
20240104101003,36.18,158.13
20240104102003,37.32,160.16
20240104103003,38.37,162.18
20240104104003,39.33,164.21
20240104105003,40.18,166.23
20240104110003,40.94,168.26
20240104111003,41.58,170.28
20240104112003,42.1,172.31
20240104113003,42.51,174.33
20240104114003,42.8,176.36
20240104115003,42.96,178.38
20240104120003,43.0,180.4
20240104121003,42.91,182.43
20240104122003,42.7,184.45
20240104123003,42.36,186.48
20240104124003,41.91,188.5
20240104125003,41.33,190.53
20240104130003,40.65,192.55
20240104131003,39.85,194.58
20240104132003,38.96,196.6
20240104133003,37.96,198.63
20240104134003,36.88,200.65
20240104135003,35.7,202.68
20240104140003,34.45,204.7
20240104141003,33.12,206.73
20240104142003,31.71,208.75
20240104143003,30.25,210.78
20240104144003,28.72,212.8
20240104145003,27.13,214.83
20240104150003,25.5,216.85
20240104151003,23.81,218.88
20240104152003,22.08,220.9
20240104153003,20.31,222.93
20240104154003,18.5,224.95
20240104155003,16.66,226.98
20240104160003,14.78,229.0
20240104161003,12.88,231.03
20240104162003,10.94,233.05
20240104163003,8.98,235.08
20240104164003,6.99,237.1
20240104165003,4.99,239.13
20240104170003,2.96,241.15
20240104171003,0.91,243.18
20240105064003,-0.53,115.61
20240105065003,1.53,117.63
20240105070003,3.57,119.65
20240105071003,5.59,121.67
20240105072003,7.59,123.69
20240105073003,9.57,125.72
20240105074003,11.52,127.74
20240105075003,13.45,129.76
20240105080003,15.35,131.78
20240105081003,17.22,133.8
20240105082003,19.05,135.82
20240105083003,20.85,137.85
20240105084003,22.61,139.87
20240105085003,24.32,141.89
20240105090003,25.99,143.91
20240105091003,27.62,145.93
20240105092003,29.18,147.95
20240105093003,30.69,149.98
20240105094003,32.14,152.0
20240105095003,33.52,154.02
20240105100003,34.83,156.04
20240105101003,36.06,158.06
20240105102003,37.21,160.09
20240105103003,38.27,162.11
20240105104003,39.24,164.13
20240105105003,40.1,166.15
20240105110003,40.87,168.17
20240105111003,41.52,170.19
20240105112003,42.06,172.22
20240105113003,42.48,174.24
20240105114003,42.77,176.26
20240105115003,42.95,178.28
20240105120003,43.0,180.3
20240105121003,42.92,182.33
20240105122003,42.72,184.35
20240105123003,42.4,186.37
20240105124003,41.96,188.39
20240105125003,41.4,190.41
20240105130003,40.72,192.43
20240105131003,39.94,194.46
20240105132003,39.05,196.48
20240105133003,38.07,198.5
20240105134003,36.99,200.52
20240105135003,35.82,202.54
20240105140003,34.58,204.56
20240105141003,33.25,206.59
20240105142003,31.86,208.61
20240105143003,30.4,210.63
20240105144003,28.87,212.65
20240105145003,27.3,214.67
20240105150003,25.66,216.7
20240105151003,23.98,218.72
20240105152003,22.26,220.74
20240105153003,20.49,222.76
20240105154003,18.69,224.78
20240105155003,16.85,226.8
20240105160003,14.97,228.83
20240105161003,13.07,230.85
20240105162003,11.13,232.87
20240105163003,9.18,234.89
20240105164003,7.19,236.91
20240105165003,5.19,238.93
20240105170003,3.16,240.96
20240105171003,1.12,242.98
20240105172003,-0.95,245.0
20240106064003,-0.53,114.41
20240106065003,1.53,116.46
20240106070003,3.57,118.52
20240106071003,5.59,120.57
20240106072003,7.59,122.62
20240106073003,9.57,124.67
20240106074003,11.52,126.73
20240106075003,13.45,128.78
20240106080003,15.35,130.83
20240106081003,17.22,132.89
20240106082003,19.05,134.94
20240106083003,20.85,136.99
20240106084003,22.61,139.05
20240106085003,24.32,141.1
20240106090003,25.99,143.15
20240106091003,27.62,145.2
20240106092003,29.18,147.26
20240106093003,30.69,149.31
20240106094003,32.14,151.36
20240106095003,33.52,153.42
20240106100003,34.83,155.47
20240106101003,36.06,157.52
20240106102003,37.21,159.57
20240106103003,38.27,161.63
20240106104003,39.24,163.68
20240106105003,40.1,165.73
20240106110003,40.87,167.79
20240106111003,41.52,169.84
20240106112003,42.06,171.89
20240106113003,42.48,173.94
20240106114003,42.77,176.0
20240106115003,42.95,178.05
20240106120003,43.0,180.1
20240106121003,42.92,182.16
20240106122003,42.72,184.21
20240106123003,42.4,186.26
20240106124003,41.96,188.31
20240106125003,41.4,190.37
20240106130003,40.72,192.42
20240106131003,39.94,194.47
20240106132003,39.05,196.53
20240106133003,38.07,198.58
20240106134003,36.99,200.63
20240106135003,35.82,202.68
20240106140003,34.58,204.74
20240106141003,33.25,206.79
20240106142003,31.86,208.84
20240106143003,30.4,210.9
20240106144003,28.87,212.95
20240106145003,27.3,215.0
20240106150003,25.66,217.05
20240106151003,23.98,219.11
20240106152003,22.26,221.16
20240106153003,20.49,223.21
20240106154003,18.69,225.27
20240106155003,16.85,227.32
20240106160003,14.97,229.37
20240106161003,13.07,231.42
20240106162003,11.13,233.48
20240106163003,9.18,235.53
20240106164003,7.19,237.58
20240106165003,5.19,239.64
20240106170003,3.16,241.69
20240106171003,1.12,243.74
20240106172003,-0.95,245.79
20240107064003,-0.1,114.41
20240107065003,1.98,116.46
20240107070003,4.04,118.52
20240107071003,6.07,120.57
20240107072003,8.09,122.62
20240107073003,10.09,124.67
20240107074003,12.06,126.73
20240107075003,14.0,128.78
20240107080003,15.92,130.83
20240107081003,17.81,132.89
20240107082003,19.66,134.94
20240107083003,21.48,136.99
20240107084003,23.26,139.05
20240107085003,25.0,141.1
20240107090003,26.69,143.15
20240107091003,28.33,145.2
20240107092003,29.92,147.26
20240107093003,31.46,149.31
20240107094003,32.93,151.36
20240107095003,34.33,153.42
20240107100003,35.66,155.47
20240107101003,36.92,157.52
20240107102003,38.09,159.57
20240107103003,39.17,161.63
20240107104003,40.15,163.68
20240107105003,41.04,165.73
20240107110003,41.82,167.79
20240107111003,42.48,169.84
20240107112003,43.03,171.89
20240107113003,43.46,173.94
20240107114003,43.77,176.0
20240107115003,43.95,178.05
20240107120003,44.0,180.1
20240107121003,43.92,182.16
20240107122003,43.72,184.21
20240107123003,43.39,186.26
20240107124003,42.93,188.31
20240107125003,42.36,190.37
20240107130003,41.67,192.42
20240107131003,40.87,194.47
20240107132003,39.96,196.53
20240107133003,38.96,198.58
20240107134003,37.86,200.63
20240107135003,36.67,202.68
20240107140003,35.4,204.74
20240107141003,34.06,206.79
20240107142003,32.64,208.84
20240107143003,31.16,210.9
20240107144003,29.61,212.95
20240107145003,28.01,215.0
20240107150003,26.36,217.05
20240107151003,24.65,219.11
20240107152003,22.91,221.16
20240107153003,21.12,223.21
20240107154003,19.29,225.27
20240107155003,17.43,227.32
20240107160003,15.54,229.37
20240107161003,13.62,231.42
20240107162003,11.67,233.48
20240107163003,9.69,235.53
20240107164003,7.69,237.58
20240107165003,5.67,239.64
20240107170003,3.63,241.69
20240107171003,1.56,243.74
20240107172003,-0.51,245.79
20240108064003,-0.31,114.41
20240108065003,1.77,116.46
20240108070003,3.83,118.51
20240108071003,5.87,120.56
20240108072003,7.89,122.61
20240108073003,9.89,124.66
20240108074003,11.86,126.71
20240108075003,13.81,128.76
20240108080003,15.73,130.81
20240108081003,17.62,132.86
20240108082003,19.48,134.91
20240108083003,21.3,136.96
20240108084003,23.08,139.01
20240108085003,24.83,141.06
20240108090003,26.52,143.11
20240108091003,28.17,145.16
20240108092003,29.77,147.2
20240108093003,31.31,149.25
20240108094003,32.78,151.3
20240108095003,34.19,153.35
20240108100003,35.53,155.4
20240108101003,36.79,157.45
20240108102003,37.97,159.5
20240108103003,39.06,161.55
20240108104003,40.06,163.6
20240108105003,40.95,165.65
20240108110003,41.74,167.7
20240108111003,42.42,169.75
20240108112003,42.98,171.8
20240108113003,43.43,173.85
20240108114003,43.74,175.9
20240108115003,43.94,177.95
20240108120003,44.0,180.0
20240108121003,43.94,182.05
20240108122003,43.74,184.1
20240108123003,43.43,186.15
20240108124003,42.98,188.2
20240108125003,42.42,190.25
20240108130003,41.74,192.3
20240108131003,40.95,194.35
20240108132003,40.06,196.4
20240108133003,39.06,198.45
20240108134003,37.97,200.5
20240108135003,36.79,202.55
20240108140003,35.53,204.6
20240108141003,34.19,206.65
20240108142003,32.78,208.7
20240108143003,31.31,210.75
20240108144003,29.77,212.8
20240108145003,28.17,214.84
20240108150003,26.52,216.89
20240108151003,24.83,218.94
20240108152003,23.08,220.99
20240108153003,21.3,223.04
20240108154003,19.48,225.09
20240108155003,17.62,227.14
20240108160003,15.73,229.19
20240108161003,13.81,231.24
20240108162003,11.86,233.29
20240108163003,9.89,235.34
20240108164003,7.89,237.39
20240108165003,5.87,239.44
20240108170003,3.83,241.49
20240108171003,1.77,243.54
20240108172003,-0.31,245.59
20240109064003,-0.31,114.41
20240109065003,1.77,116.46
20240109070003,3.83,118.5
20240109071003,5.87,120.55
20240109072003,7.89,122.6
20240109073003,9.89,124.64
20240109074003,11.86,126.69
20240109075003,13.81,128.73
20240109080003,15.73,130.78
20240109081003,17.62,132.83
20240109082003,19.48,134.87
20240109083003,21.3,136.92
20240109084003,23.08,138.97
20240109085003,24.83,141.01
20240109090003,26.52,143.06
20240109091003,28.17,145.11
20240109092003,29.77,147.15
20240109093003,31.31,149.2
20240109094003,32.78,151.25
20240109095003,34.19,153.29
20240109100003,35.53,155.34
20240109101003,36.79,157.39
20240109102003,37.97,159.43
20240109103003,39.06,161.48
20240109104003,40.06,163.53
20240109105003,40.95,165.57
20240109110003,41.74,167.62
20240109111003,42.42,169.67
20240109112003,42.98,171.71
20240109113003,43.43,173.76
20240109114003,43.74,175.8
20240109115003,43.94,177.85
20240109120003,44.0,179.9
20240109121003,43.94,181.94
20240109122003,43.74,183.99
20240109123003,43.43,186.04
20240109124003,42.98,188.08
20240109125003,42.42,190.13
20240109130003,41.74,192.18
20240109131003,40.95,194.22
20240109132003,40.06,196.27
20240109133003,39.06,198.32
20240109134003,37.97,200.36
20240109135003,36.79,202.41
20240109140003,35.53,204.46
20240109141003,34.19,206.5
20240109142003,32.78,208.55
20240109143003,31.31,210.6
20240109144003,29.77,212.64
20240109145003,28.17,214.69
20240109150003,26.52,216.73
20240109151003,24.83,218.78
20240109152003,23.08,220.83
20240109153003,21.3,222.87
20240109154003,19.48,224.92
20240109155003,17.62,226.97
20240109160003,15.73,229.01
20240109161003,13.81,231.06
20240109162003,11.86,233.11
20240109163003,9.89,235.15
20240109164003,7.89,237.2
20240109165003,5.87,239.25
20240109170003,3.83,241.29
20240109171003,1.77,243.34
20240109172003,-0.31,245.39
20240110064003,-0.51,114.41
20240110065003,1.56,116.46
20240110070003,3.63,118.5
20240110071003,5.67,120.55
20240110072003,7.69,122.6
20240110073003,9.69,124.64
20240110074003,11.67,126.69
20240110075003,13.62,128.73
20240110080003,15.54,130.78
20240110081003,17.43,132.83
20240110082003,19.29,134.87
20240110083003,21.12,136.92
20240110084003,22.91,138.97
20240110085003,24.65,141.01
20240110090003,26.36,143.06
20240110091003,28.01,145.11
20240110092003,29.61,147.15
20240110093003,31.16,149.2
20240110094003,32.64,151.25
20240110095003,34.06,153.29
20240110100003,35.4,155.34
20240110101003,36.67,157.39
20240110102003,37.86,159.43
20240110103003,38.96,161.48
20240110104003,39.96,163.53
20240110105003,40.87,165.57
20240110110003,41.67,167.62
20240110111003,42.36,169.67
20240110112003,42.93,171.71
20240110113003,43.39,173.76
20240110114003,43.72,175.8
20240110115003,43.92,177.85
20240110120003,44.0,179.9
20240110121003,43.95,181.94
20240110122003,43.77,183.99
20240110123003,43.46,186.04
20240110124003,43.03,188.08
20240110125003,42.48,190.13
20240110130003,41.82,192.18
20240110131003,41.04,194.22
20240110132003,40.15,196.27
20240110133003,39.17,198.32
20240110134003,38.09,200.36
20240110135003,36.92,202.41
20240110140003,35.66,204.46
20240110141003,34.33,206.5
20240110142003,32.93,208.55
20240110143003,31.46,210.6
20240110144003,29.92,212.64
20240110145003,28.33,214.69
20240110150003,26.69,216.73
20240110151003,25.0,218.78
20240110152003,23.26,220.83
20240110153003,21.48,222.87
20240110154003,19.66,224.92
20240110155003,17.81,226.97
20240110160003,15.92,229.01
20240110161003,14.0,231.06
20240110162003,12.06,233.11
20240110163003,10.09,235.15
20240110164003,8.09,237.2
20240110165003,6.07,239.25
20240110170003,4.04,241.29
20240110171003,1.98,243.34
20240110172003,-0.1,245.39
20240111064003,-0.51,114.41
20240111065003,1.56,116.45
20240111070003,3.63,118.5
20240111071003,5.67,120.54
20240111072003,7.69,122.58
20240111073003,9.69,124.63
20240111074003,11.67,126.67
20240111075003,13.62,128.71
20240111080003,15.54,130.76
20240111081003,17.43,132.8
20240111082003,19.29,134.84
20240111083003,21.12,136.89
20240111084003,22.91,138.93
20240111085003,24.65,140.97
20240111090003,26.36,143.02
20240111091003,28.01,145.06
20240111092003,29.61,147.1
20240111093003,31.16,149.15
20240111094003,32.64,151.19
20240111095003,34.06,153.23
20240111100003,35.4,155.28
20240111101003,36.67,157.32
20240111102003,37.86,159.36
20240111103003,38.96,161.41
20240111104003,39.96,163.45
20240111105003,40.87,165.49
20240111110003,41.67,167.54
20240111111003,42.36,169.58
20240111112003,42.93,171.62
20240111113003,43.39,173.67
20240111114003,43.72,175.71
20240111115003,43.92,177.75
20240111120003,44.0,179.8
20240111121003,43.95,181.84
20240111122003,43.77,183.88
20240111123003,43.46,185.93
20240111124003,43.03,187.97
20240111125003,42.48,190.01
20240111130003,41.82,192.06
20240111131003,41.04,194.1
20240111132003,40.15,196.14
20240111133003,39.17,198.19
20240111134003,38.09,200.23
20240111135003,36.92,202.27
20240111140003,35.66,204.32
20240111141003,34.33,206.36
20240111142003,32.93,208.4
20240111143003,31.46,210.45
20240111144003,29.92,212.49
20240111145003,28.33,214.53
20240111150003,26.69,216.58
20240111151003,25.0,218.62
20240111152003,23.26,220.66
20240111153003,21.48,222.71
20240111154003,19.66,224.75
20240111155003,17.81,226.79
20240111160003,15.92,228.84
20240111161003,14.0,230.88
20240111162003,12.06,232.92
20240111163003,10.09,234.97
20240111164003,8.09,237.01
20240111165003,6.07,239.05
20240111170003,4.04,241.1
20240111171003,1.98,243.14
20240111172003,-0.1,245.18
20240112064003,-0.72,114.41
20240112065003,1.36,116.47
20240112070003,3.42,118.52
20240112071003,5.47,120.58
20240112072003,7.49,122.63
20240112073003,9.49,124.69
20240112074003,11.47,126.74
20240112075003,13.42,128.8
20240112080003,15.35,130.86
20240112081003,17.25,132.91
20240112082003,19.11,134.97
20240112083003,20.94,137.02
20240112084003,22.73,139.08
20240112085003,24.48,141.13
20240112090003,26.19,143.19
20240112091003,27.85,145.25
20240112092003,29.45,147.3
20240112093003,31.0,149.36
20240112094003,32.49,151.41
20240112095003,33.92,153.47
20240112100003,35.27,155.52
20240112101003,36.55,157.58
20240112102003,37.74,159.64
20240112103003,38.85,161.69
20240112104003,39.87,163.75
20240112105003,40.78,165.8
20240112110003,41.59,167.86
20240112111003,42.29,169.91
20240112112003,42.88,171.97
20240112113003,43.35,174.02
20240112114003,43.69,176.08
20240112115003,43.91,178.14
20240112120003,44.0,180.19
20240112121003,43.96,182.25
20240112122003,43.79,184.3
20240112123003,43.5,186.36
20240112124003,43.08,188.41
20240112125003,42.54,190.47
20240112130003,41.89,192.53
20240112131003,41.12,194.58
20240112132003,40.25,196.64
20240112133003,39.27,198.69
20240112134003,38.2,200.75
20240112135003,37.04,202.8
20240112140003,35.79,204.86
20240112141003,34.47,206.91
20240112142003,33.07,208.97
20240112143003,31.61,211.03
20240112144003,30.08,213.08
20240112145003,28.49,215.14
20240112150003,26.86,217.19
20240112151003,25.17,219.25
20240112152003,23.44,221.3
20240112153003,21.66,223.36
20240112154003,19.85,225.42
20240112155003,17.99,227.47
20240112160003,16.11,229.53
20240112161003,14.2,231.58
20240112162003,12.25,233.64
20240112163003,10.29,235.69
20240112164003,8.29,237.75
20240112165003,6.28,239.81
20240112170003,4.24,241.86
20240112171003,2.19,243.92
20240112172003,0.11,245.97
20240113064003,-0.72,113.41
20240113065003,1.36,115.48
20240113070003,3.42,117.55
20240113071003,5.47,119.62
20240113072003,7.49,121.69
20240113073003,9.49,123.75
20240113074003,11.47,125.82
20240113075003,13.42,127.89
20240113080003,15.35,129.96
20240113081003,17.25,132.02
20240113082003,19.11,134.09
20240113083003,20.94,136.16
20240113084003,22.73,138.23
20240113085003,24.48,140.3
20240113090003,26.19,142.36
20240113091003,27.85,144.43
20240113092003,29.45,146.5
20240113093003,31.0,148.57
20240113094003,32.49,150.64
20240113095003,33.92,152.7
20240113100003,35.27,154.77
20240113101003,36.55,156.84
20240113102003,37.74,158.91
20240113103003,38.85,160.98
20240113104003,39.87,163.04
20240113105003,40.78,165.11
20240113110003,41.59,167.18
20240113111003,42.29,169.25
20240113112003,42.88,171.31
20240113113003,43.35,173.38
20240113114003,43.69,175.45
20240113115003,43.91,177.52
20240113120003,44.0,179.59
20240113121003,43.96,181.65
20240113122003,43.79,183.72
20240113123003,43.5,185.79
20240113124003,43.08,187.86
20240113125003,42.54,189.93
20240113130003,41.89,191.99
20240113131003,41.12,194.06
20240113132003,40.25,196.13
20240113133003,39.27,198.2
20240113134003,38.2,200.27
20240113135003,37.04,202.33
20240113140003,35.79,204.4
20240113141003,34.47,206.47
20240113142003,33.07,208.54
20240113143003,31.61,210.6
20240113144003,30.08,212.67
20240113145003,28.49,214.74
20240113150003,26.86,216.81
20240113151003,25.17,218.88
20240113152003,23.44,220.94
20240113153003,21.66,223.01
20240113154003,19.85,225.08
20240113155003,17.99,227.15
20240113160003,16.11,229.22
20240113161003,14.2,231.28
20240113162003,12.25,233.35
20240113163003,10.29,235.42
20240113164003,8.29,237.49
20240113165003,6.28,239.56
20240113170003,4.24,241.62
20240113171003,2.19,243.69
20240113172003,0.11,245.76
20240114064003,-0.72,113.41
20240114065003,1.36,115.48
20240114070003,3.42,117.55
20240114071003,5.47,119.62
20240114072003,7.49,121.69
20240114073003,9.49,123.75
20240114074003,11.47,125.82
20240114075003,13.42,127.89
20240114080003,15.35,129.96
20240114081003,17.25,132.02
20240114082003,19.11,134.09
20240114083003,20.94,136.16
20240114084003,22.73,138.23
20240114085003,24.48,140.3
20240114090003,26.19,142.36
20240114091003,27.85,144.43
20240114092003,29.45,146.5
20240114093003,31.0,148.57
20240114094003,32.49,150.64
20240114095003,33.92,152.7
20240114100003,35.27,154.77
20240114101003,36.55,156.84
20240114102003,37.74,158.91
20240114103003,38.85,160.98
20240114104003,39.87,163.04
20240114105003,40.78,165.11
20240114110003,41.59,167.18
20240114111003,42.29,169.25
20240114112003,42.88,171.31
20240114113003,43.35,173.38
20240114114003,43.69,175.45
20240114115003,43.91,177.52
20240114120003,44.0,179.59
20240114121003,43.96,181.65
20240114122003,43.79,183.72
20240114123003,43.5,185.79
20240114124003,43.08,187.86
20240114125003,42.54,189.93
20240114130003,41.89,191.99
20240114131003,41.12,194.06
20240114132003,40.25,196.13
20240114133003,39.27,198.2
20240114134003,38.2,200.27
20240114135003,37.04,202.33
20240114140003,35.79,204.4
20240114141003,34.47,206.47
20240114142003,33.07,208.54
20240114143003,31.61,210.6
20240114144003,30.08,212.67
20240114145003,28.49,214.74
20240114150003,26.86,216.81
20240114151003,25.17,218.88
20240114152003,23.44,220.94
20240114153003,21.66,223.01
20240114154003,19.85,225.08
20240114155003,17.99,227.15
20240114160003,16.11,229.22
20240114161003,14.2,231.28
20240114162003,12.25,233.35
20240114163003,10.29,235.42
20240114164003,8.29,237.49
20240114165003,6.28,239.56
20240114170003,4.24,241.62
20240114171003,2.19,243.69
20240114172003,0.11,245.76
20240115064003,-0.5,113.41
20240115065003,1.6,115.48
20240115070003,3.68,117.54
20240115071003,5.74,119.61
20240115072003,7.78,121.67
20240115073003,9.8,123.74
20240115074003,11.8,125.8
20240115075003,13.77,127.87
20240115080003,15.72,129.93
20240115081003,17.64,132.0
20240115082003,19.52,134.06
20240115083003,21.38,136.12
20240115084003,23.19,138.19
20240115085003,24.97,140.25
20240115090003,26.7,142.32
20240115091003,28.39,144.38
20240115092003,30.02,146.45
20240115093003,31.6,148.51
20240115094003,33.12,150.58
20240115095003,34.57,152.64
20240115100003,35.96,154.71
20240115101003,37.27,156.77
20240115102003,38.49,158.84
20240115103003,39.63,160.9
20240115104003,40.68,162.97
20240115105003,41.62,165.03
20240115110003,42.46,167.1
20240115111003,43.19,169.16
20240115112003,43.8,171.22
20240115113003,44.29,173.29
20240115114003,44.65,175.35
20240115115003,44.89,177.42
20240115120003,44.99,179.48
20240115121003,44.97,181.55
20240115122003,44.81,183.61
20240115123003,44.52,185.68
20240115124003,44.11,187.74
20240115125003,43.57,189.81
20240115130003,42.91,191.87
20240115131003,42.14,193.94
20240115132003,41.26,196.0
20240115133003,40.27,198.07
20240115134003,39.19,200.13
20240115135003,38.01,202.2
20240115140003,36.75,204.26
20240115141003,35.41,206.33
20240115142003,34.0,208.39
20240115143003,32.52,210.45
20240115144003,30.98,212.52
20240115145003,29.37,214.58
20240115150003,27.72,216.65
20240115151003,26.01,218.71
20240115152003,24.26,220.78
20240115153003,22.47,222.84
20240115154003,20.64,224.91
20240115155003,18.77,226.97
20240115160003,16.87,229.04
20240115161003,14.94,231.1
20240115162003,12.99,233.17
20240115163003,11.0,235.23
20240115164003,8.99,237.3
20240115165003,6.97,239.36
20240115170003,4.91,241.43
20240115171003,2.85,243.49
20240115172003,0.76,245.55
20240116064003,-0.5,113.41
20240116065003,1.6,115.47
20240116070003,3.68,117.54
20240116071003,5.74,119.6
20240116072003,7.78,121.66
20240116073003,9.8,123.72
20240116074003,11.8,125.78
20240116075003,13.77,127.84
20240116080003,15.72,129.9
20240116081003,17.64,131.97
20240116082003,19.52,134.03
20240116083003,21.38,136.09
20240116084003,23.19,138.15
20240116085003,24.97,140.21
20240116090003,26.7,142.27
20240116091003,28.39,144.34
20240116092003,30.02,146.4
20240116093003,31.6,148.46
20240116094003,33.12,150.52
20240116095003,34.57,152.58
20240116100003,35.96,154.64
20240116101003,37.27,156.7
20240116102003,38.49,158.77
20240116103003,39.63,160.83
