Serial,ElevationAngle,Azimuth
20240102130010,40.57,192.68
20240102131010,39.77,194.7
20240102132010,38.86,196.73
20240102133010,37.86,198.76
20240102134010,36.76,200.79
20240102135010,35.58,202.82
20240102140010,34.32,204.84
20240102141010,32.98,206.87
20240102142010,31.57,208.9
20240102143010,30.1,210.93
20240102144010,28.56,212.96
20240102145010,26.97,214.98
20240102150010,25.33,217.01
20240102151010,23.64,219.04
20240102152010,21.91,221.07
20240102153010,20.13,223.1
20240102154010,18.32,225.12
20240102155010,16.47,227.15
20240102160010,14.59,229.18
20240102161010,12.68,231.21
20240102162010,10.75,233.24
20240102163010,8.78,235.27
20240102164010,6.79,237.29
20240102165010,4.78,239.32
20240102170010,2.75,241.35
20240102171010,0.7,243.38
20240103064010,-0.33,115.61
20240103065010,1.73,117.63
20240103070010,3.77,119.66
20240103071010,5.79,121.68
20240103072010,7.79,123.71
20240103073010,9.77,125.73
20240103074010,11.72,127.76
20240103075010,13.64,129.78
20240103080010,15.54,131.81
20240103081010,17.4,133.83
20240103082010,19.23,135.86
20240103083010,21.03,137.88
20240103084010,22.78,139.91
20240103085010,24.49,141.93
20240103090010,26.16,143.96
20240103091010,27.77,145.98
20240103092010,29.34,148.01
20240103093010,30.84,150.03
20240103094010,32.28,152.06
20240103095010,33.66,154.08
20240103100010,34.96,156.11
20240103101010,36.18,158.13
20240103102010,37.32,160.16
20240103103010,38.37,162.18
20240103104010,39.33,164.21
20240103105010,40.18,166.23
20240103110010,40.94,168.26
20240103111010,41.58,170.28
20240103112010,42.1,172.31
20240103113010,42.51,174.33
20240103114010,42.8,176.36
20240103115010,42.96,178.38
20240103120010,43.0,180.4
20240103121010,42.91,182.43
20240103122010,42.7,184.45
20240103123010,42.36,186.48
20240103124010,41.91,188.5
20240103125010,41.33,190.53
20240103130010,40.65,192.55
20240103131010,39.85,194.58
20240103132010,38.96,196.6
20240103133010,37.96,198.63
20240103134010,36.88,200.65
20240103135010,35.7,202.68
20240103140010,34.45,204.7
20240103141010,33.12,206.73
20240103142010,31.71,208.75
20240103143010,30.25,210.78
20240103144010,28.72,212.8
20240103145010,27.13,214.83
20240103150010,25.5,216.85
20240103151010,23.81,218.88
20240103152010,22.08,220.9
20240103153010,20.31,222.93
20240103154010,18.5,224.95
20240103155010,16.66,226.98
20240103160010,14.78,229.0
20240103161010,12.88,231.03
20240103162010,10.94,233.05
20240103163010,8.98,235.08
20240103164010,6.99,237.1
20240103165010,4.99,239.13
20240103170010,2.96,241.15
20240103171010,0.91,243.18
20240104064010,-0.33,115.61
20240104065010,1.73,117.63
20240104070010,3.77,119.66
20240104071010,5.79,121.68
20240104072010,7.79,123.71
20240104073010,9.77,125.73
20240104074010,11.72,127.76
20240104075010,13.64,129.78
20240104080010,15.54,131.81
20240104081010,17.4,133.83
20240104082010,19.23,135.86
20240104083010,21.03,137.88
20240104084010,22.78,139.91
20240104085010,24.49,141.93
20240104090010,26.16,143.96
20240104091010,27.77,145.98
20240104092010,29.34,148.01
20240104093010,30.84,150.03
20240104094010,32.28,152.06
20240104095010,33.66,154.08
20240104100010,34.96,156.11
20240104101010,36.18,158.13
20240104102010,37.32,160.16
20240104103010,38.37,162.18
20240104104010,39.33,164.21
20240104105010,40.18,166.23
20240104110010,40.94,168.26
20240104111010,41.58,170.28
20240104112010,42.1,172.31
20240104113010,42.51,174.33
20240104114010,42.8,176.36
20240104115010,42.96,178.38
20240104120010,43.0,180.4
20240104121010,42.91,182.43
20240104122010,42.7,184.45
20240104123010,42.36,186.48
20240104124010,41.91,188.5
20240104125010,41.33,190.53
20240104130010,40.65,192.55
20240104131010,39.85,194.58
20240104132010,38.96,196.6
20240104133010,37.96,198.63
20240104134010,36.88,200.65
20240104135010,35.7,202.68
20240104140010,34.45,204.7
20240104141010,33.12,206.73
20240104142010,31.71,208.75
20240104143010,30.25,210.78
20240104144010,28.72,212.8
20240104145010,27.13,214.83
20240104150010,25.5,216.85
20240104151010,23.81,218.88
20240104152010,22.08,220.9
20240104153010,20.31,222.93
20240104154010,18.5,224.95
20240104155010,16.66,226.98
20240104160010,14.78,229.0
20240104161010,12.88,231.03
20240104162010,10.94,233.05
20240104163010,8.98,235.08
20240104164010,6.99,237.1
20240104165010,4.99,239.13
20240104170010,2.96,241.15
20240104171010,0.91,243.18
20240105064010,-0.53,115.61
20240105065010,1.53,117.63
20240105070010,3.57,119.65
20240105071010,5.59,121.67
20240105072010,7.59,123.69
20240105073010,9.57,125.72
20240105074010,11.52,127.74
20240105075010,13.45,129.76
20240105080010,15.35,131.78
20240105081010,17.22,133.8
20240105082010,19.05,135.82
20240105083010,20.85,137.85
20240105084010,22.61,139.87
20240105085010,24.32,141.89
20240105090010,25.99,143.91
20240105091010,27.62,145.93
20240105092010,29.18,147.95
20240105093010,30.69,149.98
20240105094010,32.14,152.0
20240105095010,33.52,154.02
20240105100010,34.83,156.04
20240105101010,36.06,158.06
20240105102010,37.21,160.09
20240105103010,38.27,162.11
20240105104010,39.24,164.13
20240105105010,40.1,166.15
20240105110010,40.87,168.17
20240105111010,41.52,170.19
20240105112010,42.06,172.22
20240105113010,42.48,174.24
20240105114010,42.77,176.26
20240105115010,42.95,178.28
20240105120010,43.0,180.3
20240105121010,42.92,182.33
20240105122010,42.72,184.35
20240105123010,42.4,186.37
20240105124010,41.96,188.39
20240105125010,41.4,190.41
20240105130010,40.72,192.43
20240105131010,39.94,194.46
20240105132010,39.05,196.48
20240105133010,38.07,198.5
20240105134010,36.99,200.52
20240105135010,35.82,202.54
20240105140010,34.58,204.56
20240105141010,33.25,206.59
20240105142010,31.86,208.61
20240105143010,30.4,210.63
20240105144010,28.87,212.65
20240105145010,27.3,214.67
20240105150010,25.66,216.7
20240105151010,23.98,218.72
20240105152010,22.26,220.74
20240105153010,20.49,222.76
20240105154010,18.69,224.78
20240105155010,16.85,226.8
20240105160010,14.97,228.83
20240105161010,13.07,230.85
20240105162010,11.13,232.87
20240105163010,9.18,234.89
20240105164010,7.19,236.91
20240105165010,5.19,238.93
20240105170010,3.16,240.96
20240105171010,1.12,242.98
20240105172010,-0.95,245.0
20240106064010,-0.53,114.41
20240106065010,1.53,116.46
20240106070010,3.57,118.52
20240106071010,5.59,120.57
20240106072010,7.59,122.62
20240106073010,9.57,124.67
20240106074010,11.52,126.73
20240106075010,13.45,128.78
20240106080010,15.35,130.83
20240106081010,17.22,132.89
20240106082010,19.05,134.94
20240106083010,20.85,136.99
20240106084010,22.61,139.05
20240106085010,24.32,141.1
20240106090010,25.99,143.15
20240106091010,27.62,145.2
20240106092010,29.18,147.26
20240106093010,30.69,149.31
20240106094010,32.14,151.36
20240106095010,33.52,153.42
20240106100010,34.83,155.47
20240106101010,36.06,157.52
20240106102010,37.21,159.57
20240106103010,38.27,161.63
20240106104010,39.24,163.68
20240106105010,40.1,165.73
20240106110010,40.87,167.79
20240106111010,41.52,169.84
20240106112010,42.06,171.89
20240106113010,42.48,173.94
20240106114010,42.77,176.0
20240106115010,42.95,178.05
20240106120010,43.0,180.1
20240106121010,42.92,182.16
20240106122010,42.72,184.21
20240106123010,42.4,186.26
20240106124010,41.96,188.31
20240106125010,41.4,190.37
20240106130010,40.72,192.42
20240106131010,39.94,194.47
20240106132010,39.05,196.53
20240106133010,38.07,198.58
20240106134010,36.99,200.63
20240106135010,35.82,202.68
20240106140010,34.58,204.74
20240106141010,33.25,206.79
20240106142010,31.86,208.84
20240106143010,30.4,210.9
20240106144010,28.87,212.95
20240106145010,27.3,215.0
20240106150010,25.66,217.05
20240106151010,23.98,219.11
20240106152010,22.26,221.16
20240106153010,20.49,223.21
20240106154010,18.69,225.27
20240106155010,16.85,227.32
20240106160010,14.97,229.37
20240106161010,13.07,231.42
20240106162010,11.13,233.48
20240106163010,9.18,235.53
20240106164010,7.19,237.58
20240106165010,5.19,239.64
20240106170010,3.16,241.69
20240106171010,1.12,243.74
20240106172010,-0.95,245.79
20240107064010,-0.1,114.41
20240107065010,1.98,116.46
20240107070010,4.04,118.52
20240107071010,6.07,120.57
20240107072010,8.09,122.62
20240107073010,10.09,124.67
20240107074010,12.06,126.73
20240107075010,14.0,128.78
20240107080010,15.92,130.83
20240107081010,17.81,132.89
20240107082010,19.66,134.94
20240107083010,21.48,136.99
20240107084010,23.26,139.05
20240107085010,25.0,141.1
20240107090010,26.69,143.15
20240107091010,28.33,145.2
20240107092010,29.92,147.26
20240107093010,31.46,149.31
20240107094010,32.93,151.36
20240107095010,34.33,153.42
20240107100010,35.66,155.47
20240107101010,36.92,157.52
20240107102010,38.09,159.57
20240107103010,39.17,161.63
20240107104010,40.15,163.68
20240107105010,41.04,165.73
20240107110010,41.82,167.79
20240107111010,42.48,169.84
20240107112010,43.03,171.89
20240107113010,43.46,173.94
20240107114010,43.77,176.0
20240107115010,43.95,178.05
20240107120010,44.0,180.1
20240107121010,43.92,182.16
20240107122010,43.72,184.21
20240107123010,43.39,186.26
20240107124010,42.93,188.31
20240107125010,42.36,190.37
20240107130010,41.67,192.42
20240107131010,40.87,194.47
20240107132010,39.96,196.53
20240107133010,38.96,198.58
20240107134010,37.86,200.63
20240107135010,36.67,202.68
20240107140010,35.4,204.74
20240107141010,34.06,206.79
20240107142010,32.64,208.84
20240107143010,31.16,210.9
20240107144010,29.61,212.95
20240107145010,28.01,215.0
20240107150010,26.36,217.05
20240107151010,24.65,219.11
20240107152010,22.91,221.16
20240107153010,21.12,223.21
20240107154010,19.29,225.27
20240107155010,17.43,227.32
20240107160010,15.54,229.37
20240107161010,13.62,231.42
20240107162010,11.67,233.48
20240107163010,9.69,235.53
20240107164010,7.69,237.58
20240107165010,5.67,239.64
20240107170010,3.63,241.69
20240107171010,1.56,243.74
20240107172010,-0.51,245.79
20240108064010,-0.31,114.41
20240108065010,1.77,116.46
20240108070010,3.83,118.51
20240108071010,5.87,120.56
20240108072010,7.89,122.61
20240108073010,9.89,124.66
20240108074010,11.86,126.71
20240108075010,13.81,128.76
20240108080010,15.73,130.81
20240108081010,17.62,132.86
20240108082010,19.48,134.91
20240108083010,21.3,136.96
20240108084010,23.08,139.01
20240108085010,24.83,141.06
20240108090010,26.52,143.11
20240108091010,28.17,145.16
20240108092010,29.77,147.2
20240108093010,31.31,149.25
20240108094010,32.78,151.3
20240108095010,34.19,153.35
20240108100010,35.53,155.4
20240108101010,36.79,157.45
20240108102010,37.97,159.5
20240108103010,39.06,161.55
20240108104010,40.06,163.6
20240108105010,40.95,165.65
20240108110010,41.74,167.7
20240108111010,42.42,169.75
20240108112010,42.98,171.8
20240108113010,43.43,173.85
20240108114010,43.74,175.9
20240108115010,43.94,177.95
20240108120010,44.0,180.0
20240108121010,43.94,182.05
20240108122010,43.74,184.1
20240108123010,43.43,186.15
20240108124010,42.98,188.2
20240108125010,42.42,190.25
20240108130010,41.74,192.3
20240108131010,40.95,194.35
20240108132010,40.06,196.4
20240108133010,39.06,198.45
20240108134010,37.97,200.5
20240108135010,36.79,202.55
20240108140010,35.53,204.6
20240108141010,34.19,206.65
20240108142010,32.78,208.7
20240108143010,31.31,210.75
20240108144010,29.77,212.8
20240108145010,28.17,214.84
20240108150010,26.52,216.89
20240108151010,24.83,218.94
20240108152010,23.08,220.99
20240108153010,21.3,223.04
20240108154010,19.48,225.09
20240108155010,17.62,227.14
20240108160010,15.73,229.19
20240108161010,13.81,231.24
20240108162010,11.86,233.29
20240108163010,9.89,235.34
20240108164010,7.89,237.39
20240108165010,5.87,239.44
20240108170010,3.83,241.49
20240108171010,1.77,243.54
20240108172010,-0.31,245.59
20240109064010,-0.31,114.41
20240109065010,1.77,116.46
20240109070010,3.83,118.5
20240109071010,5.87,120.55
20240109072010,7.89,122.6
20240109073010,9.89,124.64
20240109074010,11.86,126.69
20240109075010,13.81,128.73
20240109080010,15.73,130.78
20240109081010,17.62,132.83
20240109082010,19.48,134.87
20240109083010,21.3,136.92
20240109084010,23.08,138.97
20240109085010,24.83,141.01
20240109090010,26.52,143.06
20240109091010,28.17,145.11
20240109092010,29.77,147.15
20240109093010,31.31,149.2
20240109094010,32.78,151.25
20240109095010,34.19,153.29
20240109100010,35.53,155.34
20240109101010,36.79,157.39
20240109102010,37.97,159.43
20240109103010,39.06,161.48
20240109104010,40.06,163.53
20240109105010,40.95,165.57
20240109110010,41.74,167.62
20240109111010,42.42,169.67
20240109112010,42.98,171.71
20240109113010,43.43,173.76
20240109114010,43.74,175.8
20240109115010,43.94,177.85
20240109120010,44.0,179.9
20240109121010,43.94,181.94
20240109122010,43.74,183.99
20240109123010,43.43,186.04
20240109124010,42.98,188.08
20240109125010,42.42,190.13
20240109130010,41.74,192.18
20240109131010,40.95,194.22
20240109132010,40.06,196.27
20240109133010,39.06,198.32
20240109134010,37.97,200.36
20240109135010,36.79,202.41
20240109140010,35.53,204.46
20240109141010,34.19,206.5
20240109142010,32.78,208.55
20240109143010,31.31,210.6
20240109144010,29.77,212.64
20240109145010,28.17,214.69
20240109150010,26.52,216.73
20240109151010,24.83,218.78
20240109152010,23.08,220.83
20240109153010,21.3,222.87
20240109154010,19.48,224.92
20240109155010,17.62,226.97
20240109160010,15.73,229.01
20240109161010,13.81,231.06
20240109162010,11.86,233.11
20240109163010,9.89,235.15
20240109164010,7.89,237.2
20240109165010,5.87,239.25
20240109170010,3.83,241.29
20240109171010,1.77,243.34
20240109172010,-0.31,245.39
20240110064010,-0.51,114.41
20240110065010,1.56,116.46
20240110070010,3.63,118.5
20240110071010,5.67,120.55
20240110072010,7.69,122.6
20240110073010,9.69,124.64
20240110074010,11.67,126.69
20240110075010,13.62,128.73
20240110080010,15.54,130.78
20240110081010,17.43,132.83
20240110082010,19.29,134.87
20240110083010,21.12,136.92
20240110084010,22.91,138.97
20240110085010,24.65,141.01
20240110090010,26.36,143.06
20240110091010,28.01,145.11
20240110092010,29.61,147.15
20240110093010,31.16,149.2
20240110094010,32.64,151.25
20240110095010,34.06,153.29
20240110100010,35.4,155.34
20240110101010,36.67,157.39
20240110102010,37.86,159.43
20240110103010,38.96,161.48
20240110104010,39.96,163.53
20240110105010,40.87,165.57
20240110110010,41.67,167.62
20240110111010,42.36,169.67
20240110112010,42.93,171.71
20240110113010,43.39,173.76
20240110114010,43.72,175.8
20240110115010,43.92,177.85
20240110120010,44.0,179.9
20240110121010,43.95,181.94
20240110122010,43.77,183.99
20240110123010,43.46,186.04
20240110124010,43.03,188.08
20240110125010,42.48,190.13
20240110130010,41.82,192.18
20240110131010,41.04,194.22
20240110132010,40.15,196.27
20240110133010,39.17,198.32
20240110134010,38.09,200.36
20240110135010,36.92,202.41
20240110140010,35.66,204.46
20240110141010,34.33,206.5
20240110142010,32.93,208.55
20240110143010,31.46,210.6
20240110144010,29.92,212.64
20240110145010,28.33,214.69
20240110150010,26.69,216.73
20240110151010,25.0,218.78
20240110152010,23.26,220.83
20240110153010,21.48,222.87
20240110154010,19.66,224.92
20240110155010,17.81,226.97
20240110160010,15.92,229.01
20240110161010,14.0,231.06
20240110162010,12.06,233.11
20240110163010,10.09,235.15
20240110164010,8.09,237.2
20240110165010,6.07,239.25
20240110170010,4.04,241.29
20240110171010,1.98,243.34
20240110172010,-0.1,245.39
20240111064010,-0.51,114.41
20240111065010,1.56,116.45
20240111070010,3.63,118.5
20240111071010,5.67,120.54
20240111072010,7.69,122.58
20240111073010,9.69,124.63
20240111074010,11.67,126.67
20240111075010,13.62,128.71
20240111080010,15.54,130.76
20240111081010,17.43,132.8
20240111082010,19.29,134.84
20240111083010,21.12,136.89
20240111084010,22.91,138.93
20240111085010,24.65,140.97
20240111090010,26.36,143.02
20240111091010,28.01,145.06
20240111092010,29.61,147.1
20240111093010,31.16,149.15
20240111094010,32.64,151.19
20240111095010,34.06,153.23
20240111100010,35.4,155.28
20240111101010,36.67,157.32
20240111102010,37.86,159.36
20240111103010,38.96,161.41
20240111104010,39.96,163.45
20240111105010,40.87,165.49
20240111110010,41.67,167.54
20240111111010,42.36,169.58
20240111112010,42.93,171.62
20240111113010,43.39,173.67
20240111114010,43.72,175.71
20240111115010,43.92,177.75
20240111120010,44.0,179.8
20240111121010,43.95,181.84
20240111122010,43.77,183.88
20240111123010,43.46,185.93
20240111124010,43.03,187.97
20240111125010,42.48,190.01
20240111130010,41.82,192.06
20240111131010,41.04,194.1
20240111132010,40.15,196.14
20240111133010,39.17,198.19
20240111134010,38.09,200.23
20240111135010,36.92,202.27
20240111140010,35.66,204.32
20240111141010,34.33,206.36
20240111142010,32.93,208.4
20240111143010,31.46,210.45
20240111144010,29.92,212.49
20240111145010,28.33,214.53
20240111150010,26.69,216.58
20240111151010,25.0,218.62
20240111152010,23.26,220.66
20240111153010,21.48,222.71
20240111154010,19.66,224.75
20240111155010,17.81,226.79
20240111160010,15.92,228.84
20240111161010,14.0,230.88
20240111162010,12.06,232.92
20240111163010,10.09,234.97
20240111164010,8.09,237.01
20240111165010,6.07,239.05
20240111170010,4.04,241.1
20240111171010,1.98,243.14
20240111172010,-0.1,245.18
20240112064010,-0.72,114.41
20240112065010,1.36,116.47
20240112070010,3.42,118.52
20240112071010,5.47,120.58
20240112072010,7.49,122.63
20240112073010,9.49,124.69
20240112074010,11.47,126.74
20240112075010,13.42,128.8
20240112080010,15.35,130.86
20240112081010,17.25,132.91
20240112082010,19.11,134.97
20240112083010,20.94,137.02
20240112084010,22.73,139.08
20240112085010,24.48,141.13
20240112090010,26.19,143.19
20240112091010,27.85,145.25
20240112092010,29.45,147.3
20240112093010,31.0,149.36
20240112094010,32.49,151.41
20240112095010,33.92,153.47
20240112100010,35.27,155.52
20240112101010,36.55,157.58
20240112102010,37.74,159.64
20240112103010,38.85,161.69
20240112104010,39.87,163.75
20240112105010,40.78,165.8
20240112110010,41.59,167.86
20240112111010,42.29,169.91
20240112112010,42.88,171.97
20240112113010,43.35,174.02
20240112114010,43.69,176.08
20240112115010,43.91,178.14
20240112120010,44.0,180.19
20240112121010,43.96,182.25
20240112122010,43.79,184.3
20240112123010,43.5,186.36
20240112124010,43.08,188.41
20240112125010,42.54,190.47
20240112130010,41.89,192.53
20240112131010,41.12,194.58
20240112132010,40.25,196.64
20240112133010,39.27,198.69
20240112134010,38.2,200.75
20240112135010,37.04,202.8
20240112140010,35.79,204.86
20240112141010,34.47,206.91
20240112142010,33.07,208.97
20240112143010,31.61,211.03
20240112144010,30.08,213.08
20240112145010,28.49,215.14
20240112150010,26.86,217.19
20240112151010,25.17,219.25
20240112152010,23.44,221.3
20240112153010,21.66,223.36
20240112154010,19.85,225.42
20240112155010,17.99,227.47
20240112160010,16.11,229.53
20240112161010,14.2,231.58
20240112162010,12.25,233.64
20240112163010,10.29,235.69
20240112164010,8.29,237.75
20240112165010,6.28,239.81
20240112170010,4.24,241.86
20240112171010,2.19,243.92
20240112172010,0.11,245.97
20240113064010,-0.72,113.41
20240113065010,1.36,115.48
20240113070010,3.42,117.55
20240113071010,5.47,119.62
20240113072010,7.49,121.69
20240113073010,9.49,123.75
20240113074010,11.47,125.82
20240113075010,13.42,127.89
20240113080010,15.35,129.96
20240113081010,17.25,132.02
20240113082010,19.11,134.09
20240113083010,20.94,136.16
20240113084010,22.73,138.23
20240113085010,24.48,140.3
20240113090010,26.19,142.36
20240113091010,27.85,144.43
20240113092010,29.45,146.5
20240113093010,31.0,148.57
20240113094010,32.49,150.64
20240113095010,33.92,152.7
20240113100010,35.27,154.77
20240113101010,36.55,156.84
20240113102010,37.74,158.91
20240113103010,38.85,160.98
20240113104010,39.87,163.04
20240113105010,40.78,165.11
20240113110010,41.59,167.18
20240113111010,42.29,169.25
20240113112010,42.88,171.31
20240113113010,43.35,173.38
20240113114010,43.69,175.45
20240113115010,43.91,177.52
20240113120010,44.0,179.59
20240113121010,43.96,181.65
20240113122010,43.79,183.72
20240113123010,43.5,185.79
20240113124010,43.08,187.86
20240113125010,42.54,189.93
20240113130010,41.89,191.99
20240113131010,41.12,194.06
20240113132010,40.25,196.13
20240113133010,39.27,198.2
20240113134010,38.2,200.27
20240113135010,37.04,202.33
20240113140010,35.79,204.4
20240113141010,34.47,206.47
20240113142010,33.07,208.54
20240113143010,31.61,210.6
20240113144010,30.08,212.67
20240113145010,28.49,214.74
20240113150010,26.86,216.81
20240113151010,25.17,218.88
20240113152010,23.44,220.94
20240113153010,21.66,223.01
20240113154010,19.85,225.08
20240113155010,17.99,227.15
20240113160010,16.11,229.22
20240113161010,14.2,231.28
20240113162010,12.25,233.35
20240113163010,10.29,235.42
20240113164010,8.29,237.49
20240113165010,6.28,239.56
20240113170010,4.24,241.62
20240113171010,2.19,243.69
20240113172010,0.11,245.76
20240114064010,-0.72,113.41
20240114065010,1.36,115.48
20240114070010,3.42,117.55
20240114071010,5.47,119.62
20240114072010,7.49,121.69
20240114073010,9.49,123.75
20240114074010,11.47,125.82
20240114075010,13.42,127.89
20240114080010,15.35,129.96
20240114081010,17.25,132.02
20240114082010,19.11,134.09
20240114083010,20.94,136.16
20240114084010,22.73,138.23
20240114085010,24.48,140.3
20240114090010,26.19,142.36
20240114091010,27.85,144.43
20240114092010,29.45,146.5
20240114093010,31.0,148.57
20240114094010,32.49,150.64
20240114095010,33.92,152.7
20240114100010,35.27,154.77
20240114101010,36.55,156.84
20240114102010,37.74,158.91
20240114103010,38.85,160.98
20240114104010,39.87,163.04
20240114105010,40.78,165.11
20240114110010,41.59,167.18
20240114111010,42.29,169.25
20240114112010,42.88,171.31
20240114113010,43.35,173.38
20240114114010,43.69,175.45
20240114115010,43.91,177.52
20240114120010,44.0,179.59
20240114121010,43.96,181.65
20240114122010,43.79,183.72
20240114123010,43.5,185.79
20240114124010,43.08,187.86
20240114125010,42.54,189.93
20240114130010,41.89,191.99
20240114131010,41.12,194.06
20240114132010,40.25,196.13
20240114133010,39.27,198.2
20240114134010,38.2,200.27
20240114135010,37.04,202.33
20240114140010,35.79,204.4
20240114141010,34.47,206.47
20240114142010,33.07,208.54
20240114143010,31.61,210.6
20240114144010,30.08,212.67
20240114145010,28.49,214.74
20240114150010,26.86,216.81
20240114151010,25.17,218.88
20240114152010,23.44,220.94
20240114153010,21.66,223.01
20240114154010,19.85,225.08
20240114155010,17.99,227.15
20240114160010,16.11,229.22
20240114161010,14.2,231.28
20240114162010,12.25,233.35
20240114163010,10.29,235.42
20240114164010,8.29,237.49
20240114165010,6.28,239.56
20240114170010,4.24,241.62
20240114171010,2.19,243.69
20240114172010,0.11,245.76
20240115064010,-0.5,113.41
20240115065010,1.6,115.48
20240115070010,3.68,117.54
20240115071010,5.74,119.61
20240115072010,7.78,121.67
20240115073010,9.8,123.74
20240115074010,11.8,125.8
20240115075010,13.77,127.87
20240115080010,15.72,129.93
20240115081010,17.64,132.0
20240115082010,19.52,134.06
20240115083010,21.38,136.12
20240115084010,23.19,138.19
20240115085010,24.97,140.25
20240115090010,26.7,142.32
20240115091010,28.39,144.38
20240115092010,30.02,146.45
20240115093010,31.6,148.51
20240115094010,33.12,150.58
20240115095010,34.57,152.64
20240115100010,35.96,154.71
20240115101010,37.27,156.77
20240115102010,38.49,158.84
20240115103010,39.63,160.9
20240115104010,40.68,162.97
20240115105010,41.62,165.03
20240115110010,42.46,167.1
20240115111010,43.19,169.16
20240115112010,43.8,171.22
20240115113010,44.29,173.29
20240115114010,44.65,175.35
20240115115010,44.89,177.42
20240115120010,44.99,179.48
20240115121010,44.97,181.55
20240115122010,44.81,183.61
20240115123010,44.52,185.68
20240115124010,44.11,187.74
20240115125010,43.57,189.81
20240115130010,42.91,191.87
20240115131010,42.14,193.94
20240115132010,41.26,196.0
20240115133010,40.27,198.07
20240115134010,39.19,200.13
20240115135010,38.01,202.2
20240115140010,36.75,204.26
20240115141010,35.41,206.33
20240115142010,34.0,208.39
20240115143010,32.52,210.45
20240115144010,30.98,212.52
20240115145010,29.37,214.58
20240115150010,27.72,216.65
20240115151010,26.01,218.71
20240115152010,24.26,220.78
20240115153010,22.47,222.84
20240115154010,20.64,224.91
20240115155010,18.77,226.97
20240115160010,16.87,229.04
20240115161010,14.94,231.1
20240115162010,12.99,233.17
20240115163010,11.0,235.23
20240115164010,8.99,237.3
20240115165010,6.97,239.36
20240115170010,4.91,241.43
20240115171010,2.85,243.49
20240115172010,0.76,245.55
20240116064010,-0.5,113.41
20240116065010,1.6,115.47
20240116070010,3.68,117.54
20240116071010,5.74,119.6
20240116072010,7.78,121.66
20240116073010,9.8,123.72
20240116074010,11.8,125.78
20240116075010,13.77,127.84
20240116080010,15.72,129.9
20240116081010,17.64,131.97
20240116082010,19.52,134.03
20240116083010,21.38,136.09
20240116084010,23.19,138.15
20240116085010,24.97,140.21
20240116090010,26.7,142.27
20240116091010,28.39,144.34
20240116092010,30.02,146.4
20240116093010,31.6,148.46
20240116094010,33.12,150.52
20240116095010,34.57,152.58
20240116100010,35.96,154.64
20240116101010,37.27,156.7
20240116102010,38.49,158.77
20240116103010,39.63,160.83
