Serial,ElevationAngle,Azimuth
20240103083007,21.03,137.88
20240103084007,22.78,139.91
20240103085007,24.49,141.93
20240103090007,26.16,143.96
20240103091007,27.77,145.98
20240103092007,29.34,148.01
20240103093007,30.84,150.03
20240103094007,32.28,152.06
20240103095007,33.66,154.08
20240103100007,34.96,156.11
20240103101007,36.18,158.13
20240103102007,37.32,160.16
20240103103007,38.37,162.18
20240103104007,39.33,164.21
20240103105007,40.18,166.23
20240103110007,40.94,168.26
20240103111007,41.58,170.28
20240103112007,42.1,172.31
20240103113007,42.51,174.33
20240103114007,42.8,176.36
20240103115007,42.96,178.38
20240103120007,43.0,180.4
20240103121007,42.91,182.43
20240103122007,42.7,184.45
20240103123007,42.36,186.48
20240103124007,41.91,188.5
20240103125007,41.33,190.53
20240103130007,40.65,192.55
20240103131007,39.85,194.58
20240103132007,38.96,196.6
20240103133007,37.96,198.63
20240103134007,36.88,200.65
20240103135007,35.7,202.68
20240103140007,34.45,204.7
20240103141007,33.12,206.73
20240103142007,31.71,208.75
20240103143007,30.25,210.78
20240103144007,28.72,212.8
20240103145007,27.13,214.83
20240103150007,25.5,216.85
20240103151007,23.81,218.88
20240103152007,22.08,220.9
20240103153007,20.31,222.93
20240103154007,18.5,224.95
20240103155007,16.66,226.98
20240103160007,14.78,229.0
20240103161007,12.88,231.03
20240103162007,10.94,233.05
20240103163007,8.98,235.08
20240103164007,6.99,237.1
20240103165007,4.99,239.13
20240103170007,2.96,241.15
20240103171007,0.91,243.18
20240104064007,-0.33,115.61
20240104065007,1.73,117.63
20240104070007,3.77,119.66
20240104071007,5.79,121.68
20240104072007,7.79,123.71
20240104073007,9.77,125.73
20240104074007,11.72,127.76
20240104075007,13.64,129.78
20240104080007,15.54,131.81
20240104081007,17.4,133.83
20240104082007,19.23,135.86
20240104083007,21.03,137.88
20240104084007,22.78,139.91
20240104085007,24.49,141.93
20240104090007,26.16,143.96
20240104091007,27.77,145.98
20240104092007,29.34,148.01
20240104093007,30.84,150.03
20240104094007,32.28,152.06
20240104095007,33.66,154.08
20240104100007,34.96,156.11
20240104101007,36.18,158.13
20240104102007,37.32,160.16
20240104103007,38.37,162.18
20240104104007,39.33,164.21
20240104105007,40.18,166.23
20240104110007,40.94,168.26
20240104111007,41.58,170.28
20240104112007,42.1,172.31
20240104113007,42.51,174.33
20240104114007,42.8,176.36
20240104115007,42.96,178.38
20240104120007,43.0,180.4
20240104121007,42.91,182.43
20240104122007,42.7,184.45
20240104123007,42.36,186.48
20240104124007,41.91,188.5
20240104125007,41.33,190.53
20240104130007,40.65,192.55
20240104131007,39.85,194.58
20240104132007,38.96,196.6
20240104133007,37.96,198.63
20240104134007,36.88,200.65
20240104135007,35.7,202.68
20240104140007,34.45,204.7
20240104141007,33.12,206.73
20240104142007,31.71,208.75
20240104143007,30.25,210.78
20240104144007,28.72,212.8
20240104145007,27.13,214.83
20240104150007,25.5,216.85
20240104151007,23.81,218.88
20240104152007,22.08,220.9
20240104153007,20.31,222.93
20240104154007,18.5,224.95
20240104155007,16.66,226.98
20240104160007,14.78,229.0
20240104161007,12.88,231.03
20240104162007,10.94,233.05
20240104163007,8.98,235.08
20240104164007,6.99,237.1
20240104165007,4.99,239.13
20240104170007,2.96,241.15
20240104171007,0.91,243.18
20240105064007,-0.53,115.61
20240105065007,1.53,117.63
20240105070007,3.57,119.65
20240105071007,5.59,121.67
20240105072007,7.59,123.69
20240105073007,9.57,125.72
20240105074007,11.52,127.74
20240105075007,13.45,129.76
20240105080007,15.35,131.78
20240105081007,17.22,133.8
20240105082007,19.05,135.82
20240105083007,20.85,137.85
20240105084007,22.61,139.87
20240105085007,24.32,141.89
20240105090007,25.99,143.91
20240105091007,27.62,145.93
20240105092007,29.18,147.95
20240105093007,30.69,149.98
20240105094007,32.14,152.0
20240105095007,33.52,154.02
20240105100007,34.83,156.04
20240105101007,36.06,158.06
20240105102007,37.21,160.09
20240105103007,38.27,162.11
20240105104007,39.24,164.13
20240105105007,40.1,166.15
20240105110007,40.87,168.17
20240105111007,41.52,170.19
20240105112007,42.06,172.22
20240105113007,42.48,174.24
20240105114007,42.77,176.26
20240105115007,42.95,178.28
20240105120007,43.0,180.3
20240105121007,42.92,182.33
20240105122007,42.72,184.35
20240105123007,42.4,186.37
20240105124007,41.96,188.39
20240105125007,41.4,190.41
20240105130007,40.72,192.43
20240105131007,39.94,194.46
20240105132007,39.05,196.48
20240105133007,38.07,198.5
20240105134007,36.99,200.52
20240105135007,35.82,202.54
20240105140007,34.58,204.56
20240105141007,33.25,206.59
20240105142007,31.86,208.61
20240105143007,30.4,210.63
20240105144007,28.87,212.65
20240105145007,27.3,214.67
20240105150007,25.66,216.7
20240105151007,23.98,218.72
20240105152007,22.26,220.74
20240105153007,20.49,222.76
20240105154007,18.69,224.78
20240105155007,16.85,226.8
20240105160007,14.97,228.83
20240105161007,13.07,230.85
20240105162007,11.13,232.87
20240105163007,9.18,234.89
20240105164007,7.19,236.91
20240105165007,5.19,238.93
20240105170007,3.16,240.96
20240105171007,1.12,242.98
20240105172007,-0.95,245.0
20240106064007,-0.53,114.41
20240106065007,1.53,116.46
20240106070007,3.57,118.52
20240106071007,5.59,120.57
20240106072007,7.59,122.62
20240106073007,9.57,124.67
20240106074007,11.52,126.73
20240106075007,13.45,128.78
20240106080007,15.35,130.83
20240106081007,17.22,132.89
20240106082007,19.05,134.94
20240106083007,20.85,136.99
20240106084007,22.61,139.05
20240106085007,24.32,141.1
20240106090007,25.99,143.15
20240106091007,27.62,145.2
20240106092007,29.18,147.26
20240106093007,30.69,149.31
20240106094007,32.14,151.36
20240106095007,33.52,153.42
20240106100007,34.83,155.47
20240106101007,36.06,157.52
20240106102007,37.21,159.57
20240106103007,38.27,161.63
20240106104007,39.24,163.68
20240106105007,40.1,165.73
20240106110007,40.87,167.79
20240106111007,41.52,169.84
20240106112007,42.06,171.89
20240106113007,42.48,173.94
20240106114007,42.77,176.0
20240106115007,42.95,178.05
20240106120007,43.0,180.1
20240106121007,42.92,182.16
20240106122007,42.72,184.21
20240106123007,42.4,186.26
20240106124007,41.96,188.31
20240106125007,41.4,190.37
20240106130007,40.72,192.42
20240106131007,39.94,194.47
20240106132007,39.05,196.53
20240106133007,38.07,198.58
20240106134007,36.99,200.63
20240106135007,35.82,202.68
20240106140007,34.58,204.74
20240106141007,33.25,206.79
20240106142007,31.86,208.84
20240106143007,30.4,210.9
20240106144007,28.87,212.95
20240106145007,27.3,215.0
20240106150007,25.66,217.05
20240106151007,23.98,219.11
20240106152007,22.26,221.16
20240106153007,20.49,223.21
20240106154007,18.69,225.27
20240106155007,16.85,227.32
20240106160007,14.97,229.37
20240106161007,13.07,231.42
20240106162007,11.13,233.48
20240106163007,9.18,235.53
20240106164007,7.19,237.58
20240106165007,5.19,239.64
20240106170007,3.16,241.69
20240106171007,1.12,243.74
20240106172007,-0.95,245.79
20240107064007,-0.1,114.41
20240107065007,1.98,116.46
20240107070007,4.04,118.52
20240107071007,6.07,120.57
20240107072007,8.09,122.62
20240107073007,10.09,124.67
20240107074007,12.06,126.73
20240107075007,14.0,128.78
20240107080007,15.92,130.83
20240107081007,17.81,132.89
20240107082007,19.66,134.94
20240107083007,21.48,136.99
20240107084007,23.26,139.05
20240107085007,25.0,141.1
20240107090007,26.69,143.15
20240107091007,28.33,145.2
20240107092007,29.92,147.26
20240107093007,31.46,149.31
20240107094007,32.93,151.36
20240107095007,34.33,153.42
20240107100007,35.66,155.47
20240107101007,36.92,157.52
20240107102007,38.09,159.57
20240107103007,39.17,161.63
20240107104007,40.15,163.68
20240107105007,41.04,165.73
20240107110007,41.82,167.79
20240107111007,42.48,169.84
20240107112007,43.03,171.89
20240107113007,43.46,173.94
20240107114007,43.77,176.0
20240107115007,43.95,178.05
20240107120007,44.0,180.1
20240107121007,43.92,182.16
20240107122007,43.72,184.21
20240107123007,43.39,186.26
20240107124007,42.93,188.31
20240107125007,42.36,190.37
20240107130007,41.67,192.42
20240107131007,40.87,194.47
20240107132007,39.96,196.53
20240107133007,38.96,198.58
20240107134007,37.86,200.63
20240107135007,36.67,202.68
20240107140007,35.4,204.74
20240107141007,34.06,206.79
20240107142007,32.64,208.84
20240107143007,31.16,210.9
20240107144007,29.61,212.95
20240107145007,28.01,215.0
20240107150007,26.36,217.05
20240107151007,24.65,219.11
20240107152007,22.91,221.16
20240107153007,21.12,223.21
20240107154007,19.29,225.27
20240107155007,17.43,227.32
20240107160007,15.54,229.37
20240107161007,13.62,231.42
20240107162007,11.67,233.48
20240107163007,9.69,235.53
20240107164007,7.69,237.58
20240107165007,5.67,239.64
20240107170007,3.63,241.69
20240107171007,1.56,243.74
20240107172007,-0.51,245.79
20240108064007,-0.31,114.41
20240108065007,1.77,116.46
20240108070007,3.83,118.51
20240108071007,5.87,120.56
20240108072007,7.89,122.61
20240108073007,9.89,124.66
20240108074007,11.86,126.71
20240108075007,13.81,128.76
20240108080007,15.73,130.81
20240108081007,17.62,132.86
20240108082007,19.48,134.91
20240108083007,21.3,136.96
20240108084007,23.08,139.01
20240108085007,24.83,141.06
20240108090007,26.52,143.11
20240108091007,28.17,145.16
20240108092007,29.77,147.2
20240108093007,31.31,149.25
20240108094007,32.78,151.3
20240108095007,34.19,153.35
20240108100007,35.53,155.4
20240108101007,36.79,157.45
20240108102007,37.97,159.5
20240108103007,39.06,161.55
20240108104007,40.06,163.6
20240108105007,40.95,165.65
20240108110007,41.74,167.7
20240108111007,42.42,169.75
20240108112007,42.98,171.8
20240108113007,43.43,173.85
20240108114007,43.74,175.9
20240108115007,43.94,177.95
20240108120007,44.0,180.0
20240108121007,43.94,182.05
20240108122007,43.74,184.1
20240108123007,43.43,186.15
20240108124007,42.98,188.2
20240108125007,42.42,190.25
20240108130007,41.74,192.3
20240108131007,40.95,194.35
20240108132007,40.06,196.4
20240108133007,39.06,198.45
20240108134007,37.97,200.5
20240108135007,36.79,202.55
20240108140007,35.53,204.6
20240108141007,34.19,206.65
20240108142007,32.78,208.7
20240108143007,31.31,210.75
20240108144007,29.77,212.8
20240108145007,28.17,214.84
20240108150007,26.52,216.89
20240108151007,24.83,218.94
20240108152007,23.08,220.99
20240108153007,21.3,223.04
20240108154007,19.48,225.09
20240108155007,17.62,227.14
20240108160007,15.73,229.19
20240108161007,13.81,231.24
20240108162007,11.86,233.29
20240108163007,9.89,235.34
20240108164007,7.89,237.39
20240108165007,5.87,239.44
20240108170007,3.83,241.49
20240108171007,1.77,243.54
20240108172007,-0.31,245.59
20240109064007,-0.31,114.41
20240109065007,1.77,116.46
20240109070007,3.83,118.5
20240109071007,5.87,120.55
20240109072007,7.89,122.6
20240109073007,9.89,124.64
20240109074007,11.86,126.69
20240109075007,13.81,128.73
20240109080007,15.73,130.78
20240109081007,17.62,132.83
20240109082007,19.48,134.87
20240109083007,21.3,136.92
20240109084007,23.08,138.97
20240109085007,24.83,141.01
20240109090007,26.52,143.06
20240109091007,28.17,145.11
20240109092007,29.77,147.15
20240109093007,31.31,149.2
20240109094007,32.78,151.25
20240109095007,34.19,153.29
20240109100007,35.53,155.34
20240109101007,36.79,157.39
20240109102007,37.97,159.43
20240109103007,39.06,161.48
20240109104007,40.06,163.53
20240109105007,40.95,165.57
20240109110007,41.74,167.62
20240109111007,42.42,169.67
20240109112007,42.98,171.71
20240109113007,43.43,173.76
20240109114007,43.74,175.8
20240109115007,43.94,177.85
20240109120007,44.0,179.9
20240109121007,43.94,181.94
20240109122007,43.74,183.99
20240109123007,43.43,186.04
20240109124007,42.98,188.08
20240109125007,42.42,190.13
20240109130007,41.74,192.18
20240109131007,40.95,194.22
20240109132007,40.06,196.27
20240109133007,39.06,198.32
20240109134007,37.97,200.36
20240109135007,36.79,202.41
20240109140007,35.53,204.46
20240109141007,34.19,206.5
20240109142007,32.78,208.55
20240109143007,31.31,210.6
20240109144007,29.77,212.64
20240109145007,28.17,214.69
20240109150007,26.52,216.73
20240109151007,24.83,218.78
20240109152007,23.08,220.83
20240109153007,21.3,222.87
20240109154007,19.48,224.92
20240109155007,17.62,226.97
20240109160007,15.73,229.01
20240109161007,13.81,231.06
20240109162007,11.86,233.11
20240109163007,9.89,235.15
20240109164007,7.89,237.2
20240109165007,5.87,239.25
20240109170007,3.83,241.29
20240109171007,1.77,243.34
20240109172007,-0.31,245.39
20240110064007,-0.51,114.41
20240110065007,1.56,116.46
20240110070007,3.63,118.5
20240110071007,5.67,120.55
20240110072007,7.69,122.6
20240110073007,9.69,124.64
20240110074007,11.67,126.69
20240110075007,13.62,128.73
20240110080007,15.54,130.78
20240110081007,17.43,132.83
20240110082007,19.29,134.87
20240110083007,21.12,136.92
20240110084007,22.91,138.97
20240110085007,24.65,141.01
20240110090007,26.36,143.06
20240110091007,28.01,145.11
20240110092007,29.61,147.15
20240110093007,31.16,149.2
20240110094007,32.64,151.25
20240110095007,34.06,153.29
20240110100007,35.4,155.34
20240110101007,36.67,157.39
20240110102007,37.86,159.43
20240110103007,38.96,161.48
20240110104007,39.96,163.53
20240110105007,40.87,165.57
20240110110007,41.67,167.62
20240110111007,42.36,169.67
20240110112007,42.93,171.71
20240110113007,43.39,173.76
20240110114007,43.72,175.8
20240110115007,43.92,177.85
20240110120007,44.0,179.9
20240110121007,43.95,181.94
20240110122007,43.77,183.99
20240110123007,43.46,186.04
20240110124007,43.03,188.08
20240110125007,42.48,190.13
20240110130007,41.82,192.18
20240110131007,41.04,194.22
20240110132007,40.15,196.27
20240110133007,39.17,198.32
20240110134007,38.09,200.36
20240110135007,36.92,202.41
20240110140007,35.66,204.46
20240110141007,34.33,206.5
20240110142007,32.93,208.55
20240110143007,31.46,210.6
20240110144007,29.92,212.64
20240110145007,28.33,214.69
20240110150007,26.69,216.73
20240110151007,25.0,218.78
20240110152007,23.26,220.83
20240110153007,21.48,222.87
20240110154007,19.66,224.92
20240110155007,17.81,226.97
20240110160007,15.92,229.01
20240110161007,14.0,231.06
20240110162007,12.06,233.11
20240110163007,10.09,235.15
20240110164007,8.09,237.2
20240110165007,6.07,239.25
20240110170007,4.04,241.29
20240110171007,1.98,243.34
20240110172007,-0.1,245.39
20240111064007,-0.51,114.41
20240111065007,1.56,116.45
20240111070007,3.63,118.5
20240111071007,5.67,120.54
20240111072007,7.69,122.58
20240111073007,9.69,124.63
20240111074007,11.67,126.67
20240111075007,13.62,128.71
20240111080007,15.54,130.76
20240111081007,17.43,132.8
20240111082007,19.29,134.84
20240111083007,21.12,136.89
20240111084007,22.91,138.93
20240111085007,24.65,140.97
20240111090007,26.36,143.02
20240111091007,28.01,145.06
20240111092007,29.61,147.1
20240111093007,31.16,149.15
20240111094007,32.64,151.19
20240111095007,34.06,153.23
20240111100007,35.4,155.28
20240111101007,36.67,157.32
20240111102007,37.86,159.36
20240111103007,38.96,161.41
20240111104007,39.96,163.45
20240111105007,40.87,165.49
20240111110007,41.67,167.54
20240111111007,42.36,169.58
20240111112007,42.93,171.62
20240111113007,43.39,173.67
20240111114007,43.72,175.71
20240111115007,43.92,177.75
20240111120007,44.0,179.8
20240111121007,43.95,181.84
20240111122007,43.77,183.88
20240111123007,43.46,185.93
20240111124007,43.03,187.97
20240111125007,42.48,190.01
20240111130007,41.82,192.06
20240111131007,41.04,194.1
20240111132007,40.15,196.14
20240111133007,39.17,198.19
20240111134007,38.09,200.23
20240111135007,36.92,202.27
20240111140007,35.66,204.32
20240111141007,34.33,206.36
20240111142007,32.93,208.4
20240111143007,31.46,210.45
20240111144007,29.92,212.49
20240111145007,28.33,214.53
20240111150007,26.69,216.58
20240111151007,25.0,218.62
20240111152007,23.26,220.66
20240111153007,21.48,222.71
20240111154007,19.66,224.75
20240111155007,17.81,226.79
20240111160007,15.92,228.84
20240111161007,14.0,230.88
20240111162007,12.06,232.92
20240111163007,10.09,234.97
20240111164007,8.09,237.01
20240111165007,6.07,239.05
20240111170007,4.04,241.1
20240111171007,1.98,243.14
20240111172007,-0.1,245.18
20240112064007,-0.72,114.41
20240112065007,1.36,116.47
20240112070007,3.42,118.52
20240112071007,5.47,120.58
20240112072007,7.49,122.63
20240112073007,9.49,124.69
20240112074007,11.47,126.74
20240112075007,13.42,128.8
20240112080007,15.35,130.86
20240112081007,17.25,132.91
20240112082007,19.11,134.97
20240112083007,20.94,137.02
20240112084007,22.73,139.08
20240112085007,24.48,141.13
20240112090007,26.19,143.19
20240112091007,27.85,145.25
20240112092007,29.45,147.3
20240112093007,31.0,149.36
20240112094007,32.49,151.41
20240112095007,33.92,153.47
20240112100007,35.27,155.52
20240112101007,36.55,157.58
20240112102007,37.74,159.64
20240112103007,38.85,161.69
20240112104007,39.87,163.75
20240112105007,40.78,165.8
20240112110007,41.59,167.86
20240112111007,42.29,169.91
20240112112007,42.88,171.97
20240112113007,43.35,174.02
20240112114007,43.69,176.08
20240112115007,43.91,178.14
20240112120007,44.0,180.19
20240112121007,43.96,182.25
20240112122007,43.79,184.3
20240112123007,43.5,186.36
20240112124007,43.08,188.41
20240112125007,42.54,190.47
20240112130007,41.89,192.53
20240112131007,41.12,194.58
20240112132007,40.25,196.64
20240112133007,39.27,198.69
20240112134007,38.2,200.75
20240112135007,37.04,202.8
20240112140007,35.79,204.86
20240112141007,34.47,206.91
20240112142007,33.07,208.97
20240112143007,31.61,211.03
20240112144007,30.08,213.08
20240112145007,28.49,215.14
20240112150007,26.86,217.19
20240112151007,25.17,219.25
20240112152007,23.44,221.3
20240112153007,21.66,223.36
20240112154007,19.85,225.42
20240112155007,17.99,227.47
20240112160007,16.11,229.53
20240112161007,14.2,231.58
20240112162007,12.25,233.64
20240112163007,10.29,235.69
20240112164007,8.29,237.75
20240112165007,6.28,239.81
20240112170007,4.24,241.86
20240112171007,2.19,243.92
20240112172007,0.11,245.97
20240113064007,-0.72,113.41
20240113065007,1.36,115.48
20240113070007,3.42,117.55
20240113071007,5.47,119.62
20240113072007,7.49,121.69
20240113073007,9.49,123.75
20240113074007,11.47,125.82
20240113075007,13.42,127.89
20240113080007,15.35,129.96
20240113081007,17.25,132.02
20240113082007,19.11,134.09
20240113083007,20.94,136.16
20240113084007,22.73,138.23
20240113085007,24.48,140.3
20240113090007,26.19,142.36
20240113091007,27.85,144.43
20240113092007,29.45,146.5
20240113093007,31.0,148.57
20240113094007,32.49,150.64
20240113095007,33.92,152.7
20240113100007,35.27,154.77
20240113101007,36.55,156.84
20240113102007,37.74,158.91
20240113103007,38.85,160.98
20240113104007,39.87,163.04
20240113105007,40.78,165.11
20240113110007,41.59,167.18
20240113111007,42.29,169.25
20240113112007,42.88,171.31
20240113113007,43.35,173.38
20240113114007,43.69,175.45
20240113115007,43.91,177.52
20240113120007,44.0,179.59
20240113121007,43.96,181.65
20240113122007,43.79,183.72
20240113123007,43.5,185.79
20240113124007,43.08,187.86
20240113125007,42.54,189.93
20240113130007,41.89,191.99
20240113131007,41.12,194.06
20240113132007,40.25,196.13
20240113133007,39.27,198.2
20240113134007,38.2,200.27
20240113135007,37.04,202.33
20240113140007,35.79,204.4
20240113141007,34.47,206.47
20240113142007,33.07,208.54
20240113143007,31.61,210.6
20240113144007,30.08,212.67
20240113145007,28.49,214.74
20240113150007,26.86,216.81
20240113151007,25.17,218.88
20240113152007,23.44,220.94
20240113153007,21.66,223.01
20240113154007,19.85,225.08
20240113155007,17.99,227.15
20240113160007,16.11,229.22
20240113161007,14.2,231.28
20240113162007,12.25,233.35
20240113163007,10.29,235.42
20240113164007,8.29,237.49
20240113165007,6.28,239.56
20240113170007,4.24,241.62
20240113171007,2.19,243.69
20240113172007,0.11,245.76
20240114064007,-0.72,113.41
20240114065007,1.36,115.48
20240114070007,3.42,117.55
20240114071007,5.47,119.62
20240114072007,7.49,121.69
20240114073007,9.49,123.75
20240114074007,11.47,125.82
20240114075007,13.42,127.89
20240114080007,15.35,129.96
20240114081007,17.25,132.02
20240114082007,19.11,134.09
20240114083007,20.94,136.16
20240114084007,22.73,138.23
20240114085007,24.48,140.3
20240114090007,26.19,142.36
20240114091007,27.85,144.43
20240114092007,29.45,146.5
20240114093007,31.0,148.57
20240114094007,32.49,150.64
20240114095007,33.92,152.7
20240114100007,35.27,154.77
20240114101007,36.55,156.84
20240114102007,37.74,158.91
20240114103007,38.85,160.98
20240114104007,39.87,163.04
20240114105007,40.78,165.11
20240114110007,41.59,167.18
20240114111007,42.29,169.25
20240114112007,42.88,171.31
20240114113007,43.35,173.38
20240114114007,43.69,175.45
20240114115007,43.91,177.52
20240114120007,44.0,179.59
20240114121007,43.96,181.65
20240114122007,43.79,183.72
20240114123007,43.5,185.79
20240114124007,43.08,187.86
20240114125007,42.54,189.93
20240114130007,41.89,191.99
20240114131007,41.12,194.06
20240114132007,40.25,196.13
20240114133007,39.27,198.2
20240114134007,38.2,200.27
20240114135007,37.04,202.33
20240114140007,35.79,204.4
20240114141007,34.47,206.47
20240114142007,33.07,208.54
20240114143007,31.61,210.6
20240114144007,30.08,212.67
20240114145007,28.49,214.74
20240114150007,26.86,216.81
20240114151007,25.17,218.88
20240114152007,23.44,220.94
20240114153007,21.66,223.01
20240114154007,19.85,225.08
20240114155007,17.99,227.15
20240114160007,16.11,229.22
20240114161007,14.2,231.28
20240114162007,12.25,233.35
20240114163007,10.29,235.42
20240114164007,8.29,237.49
20240114165007,6.28,239.56
20240114170007,4.24,241.62
20240114171007,2.19,243.69
20240114172007,0.11,245.76
20240115064007,-0.5,113.41
20240115065007,1.6,115.48
20240115070007,3.68,117.54
20240115071007,5.74,119.61
20240115072007,7.78,121.67
20240115073007,9.8,123.74
20240115074007,11.8,125.8
20240115075007,13.77,127.87
20240115080007,15.72,129.93
20240115081007,17.64,132.0
20240115082007,19.52,134.06
20240115083007,21.38,136.12
20240115084007,23.19,138.19
20240115085007,24.97,140.25
20240115090007,26.7,142.32
20240115091007,28.39,144.38
20240115092007,30.02,146.45
20240115093007,31.6,148.51
20240115094007,33.12,150.58
20240115095007,34.57,152.64
20240115100007,35.96,154.71
20240115101007,37.27,156.77
20240115102007,38.49,158.84
20240115103007,39.63,160.9
20240115104007,40.68,162.97
20240115105007,41.62,165.03
20240115110007,42.46,167.1
20240115111007,43.19,169.16
20240115112007,43.8,171.22
20240115113007,44.29,173.29
20240115114007,44.65,175.35
20240115115007,44.89,177.42
20240115120007,44.99,179.48
20240115121007,44.97,181.55
20240115122007,44.81,183.61
20240115123007,44.52,185.68
20240115124007,44.11,187.74
20240115125007,43.57,189.81
20240115130007,42.91,191.87
20240115131007,42.14,193.94
20240115132007,41.26,196.0
20240115133007,40.27,198.07
20240115134007,39.19,200.13
20240115135007,38.01,202.2
20240115140007,36.75,204.26
20240115141007,35.41,206.33
20240115142007,34.0,208.39
20240115143007,32.52,210.45
20240115144007,30.98,212.52
20240115145007,29.37,214.58
20240115150007,27.72,216.65
20240115151007,26.01,218.71
20240115152007,24.26,220.78
20240115153007,22.47,222.84
20240115154007,20.64,224.91
20240115155007,18.77,226.97
20240115160007,16.87,229.04
20240115161007,14.94,231.1
20240115162007,12.99,233.17
20240115163007,11.0,235.23
20240115164007,8.99,237.3
20240115165007,6.97,239.36
20240115170007,4.91,241.43
20240115171007,2.85,243.49
20240115172007,0.76,245.55
20240116064007,-0.5,113.41
20240116065007,1.6,115.47
20240116070007,3.68,117.54
20240116071007,5.74,119.6
20240116072007,7.78,121.66
20240116073007,9.8,123.72
20240116074007,11.8,125.78
20240116075007,13.77,127.84
20240116080007,15.72,129.9
20240116081007,17.64,131.97
20240116082007,19.52,134.03
20240116083007,21.38,136.09
20240116084007,23.19,138.15
20240116085007,24.97,140.21
20240116090007,26.7,142.27
20240116091007,28.39,144.34
20240116092007,30.02,146.4
20240116093007,31.6,148.46
20240116094007,33.12,150.52
20240116095007,34.57,152.58
20240116100007,35.96,154.64
20240116101007,37.27,156.7
20240116102007,38.49,158.77
20240116103007,39.63,160.83
