序號,答案
20240329122001,763.81
20240329123001,739.54
20240329124001,710.57
20240329125001,679.12
20240329130001,646.76
20240329131001,614.78
20240329132001,584.27
20240329133001,556.09
20240329134001,530.79
20240329135001,508.72
20240329140001,489.99
20240329141001,474.61
20240329142001,462.61
20240329143001,454.03
20240329144001,448.96
20240329145001,447.36
20240329150001,449.06
20240329151001,453.68
20240329152001,460.68
20240329153001,469.4
20240329154001,479.1
20240329155001,489.07
20240329160001,498.68
20240329161001,507.39
20240329162001,514.82
20240329163001,520.72
20240329164001,524.97
20240329165001,527.57
20240428090001,425.32
20240428091001,307.96
20240428092001,252.52
20240428093001,347.17
20240428094001,380.24
20240428095001,387.91
20240428100001,439.03
20240428101001,461.97
20240428102001,475.95
20240428103001,495.16
20240428104001,524.08
20240428105001,577.77
20240428110001,627.52
20240428111001,666.18
20240428112001,704.03
20240428113001,738.33
20240428114001,765.0
20240428115001,781.5
20240428120001,786.69
20240428121001,780.41
20240428122001,763.81
20240428123001,739.54
20240428124001,710.57
20240428125001,679.12
20240428130001,646.76
20240428131001,614.78
20240428132001,584.27
20240428133001,556.09
20240428134001,530.79
20240428135001,508.72
20240428140001,489.99
20240428141001,474.61
20240428142001,462.61
20240428143001,454.03
20240428144001,448.96
20240428145001,447.36
20240428150001,449.06
20240428151001,453.68
20240428152001,460.68
20240428153001,469.4
20240428154001,479.1
20240428155001,489.07
20240428160001,498.68
20240428161001,507.39
20240428162001,514.82
20240428163001,520.72
20240428164001,524.97
20240428165001,527.57
20240430090001,850.79
20240430091001,372.92
20240430092001,275.21
20240430093001,408.66
20240430094001,439.68
20240430095001,421.16
20240430100001,497.7
20240430101001,456.65
20240430102001,437.74
20240430103001,471.95
20240430104001,503.77
20240430105001,565.39
20240430110001,627.52
20240430111001,666.18
20240430112001,704.03
20240430113001,738.33
20240430114001,765.0
20240430115001,781.5
20240430120001,786.69
20240430121001,780.41
20240430122001,763.81
20240430123001,739.54
20240430124001,710.57
20240430125001,679.12
20240430130001,646.76
20240430131001,614.78
20240430132001,584.27
20240430133001,556.09
20240430134001,530.79
20240430135001,508.72
20240430140001,489.99
20240430141001,474.61
20240430142001,462.61
20240430143001,454.03
20240430144001,448.96
20240430145001,447.36
20240430150001,449.06
20240430151001,453.68
20240430152001,460.68
20240430153001,469.4
20240430154001,479.1
20240430155001,489.07
20240430160001,498.68
20240430161001,507.39
20240430162001,514.82
20240430163001,520.72
20240430164001,524.97
20240430165001,527.57
20240515090001,926.3
20240515091001,332.23
20240515092001,307.45
20240515093001,433.75
20240515094001,492.39
20240515095001,462.28
20240515100001,565.02
20240515101001,481.94
20240515102001,458.99
20240515103001,486.86
20240515104001,516.04
20240515105001,573.66
20240515110001,627.52
20240515111001,666.18
20240515112001,704.03
20240515113001,738.33
20240515114001,765.0
20240515115001,781.5
20240515120001,786.69
20240515121001,780.41
20240515122001,763.81
20240515123001,739.54
20240515124001,710.57
20240515125001,679.12
20240515130001,646.76
20240515131001,614.78
20240515132001,584.27
20240515133001,556.09
20240515134001,530.79
20240515135001,508.72
20240515140001,489.99
20240515141001,474.61
20240515142001,462.61
20240515143001,454.03
20240515144001,448.96
20240515145001,447.36
20240515150001,449.06
20240515151001,453.68
20240515152001,460.68
20240515153001,469.4
20240515154001,479.1
20240515155001,489.07
20240515160001,498.68
20240515161001,507.39
20240515162001,514.82
20240515163001,520.72
20240515164001,524.97
20240515165001,527.57
20240520090001,574.96
20240520091001,360.37
20240520092001,262.86
20240520093001,397.43
20240520094001,511.79
20240520095001,400.04
20240520100001,464.52
20240520101001,410.15
20240520102001,400.89
20240520103001,463.24
20240520104001,503.9
20240520105001,561.46
20240520110001,627.52
20240520111001,666.18
20240520112001,704.03
20240520113001,738.33
20240520114001,765.0
20240520115001,781.5
20240520120001,786.69
20240520121001,780.41
20240520122001,763.81
20240520123001,739.54
20240520124001,710.57
20240520125001,679.12
20240520130001,646.76
20240520131001,614.78
20240520132001,584.27
20240520133001,556.09
20240520134001,530.79
20240520135001,508.72
20240520140001,489.99
20240520141001,474.61
20240520142001,462.61
20240520143001,454.03
20240520144001,448.96
20240520145001,447.36
20240520150001,449.06
20240520151001,453.68
20240520152001,460.68
20240520153001,469.4
20240520154001,479.1
20240520155001,489.07
20240520160001,498.68
20240520161001,507.39
20240520162001,514.82
20240520163001,520.72
20240520164001,524.97
20240520165001,527.57
20240613090001,128.98
20240613091001,422.97
20240613092001,259.97
20240613093001,342.4
20240613094001,395.46
20240613095001,435.02
20240613100001,464.09
20240613101001,497.26
20240613102001,502.22
20240613103001,508.81
20240613104001,538.02
20240613105001,579.99
20240613110001,627.52
20240613111001,666.18
20240613112001,704.03
20240613113001,738.33
20240613114001,765.0
20240613115001,781.5
20240613120001,786.69
20240613121001,780.41
20240613122001,763.81
20240613123001,739.54
20240613124001,710.57
20240613125001,679.12
20240613130001,646.76
20240613131001,614.78
20240613132001,584.27
20240613133001,556.09
20240613134001,530.79
20240613135001,508.72
20240613140001,489.99
20240613141001,474.61
20240613142001,462.61
20240613143001,454.03
20240613144001,448.96
20240613145001,447.36
20240613150001,449.06
20240613151001,453.68
20240613152001,460.68
20240613153001,469.4
20240613154001,479.1
20240613155001,489.07
20240613160001,498.68
20240613161001,507.39
20240613162001,514.82
20240613163001,520.72
20240613164001,524.97
20240613165001,527.57
20240615090001,793.87
20240615091001,340.01
20240615092001,394.9
20240615093001,450.62
20240615094001,600.83
20240615095001,448.89
20240615100001,608.39
20240615101001,467.85
20240615102001,459.46
20240615103001,489.44
20240615104001,523.22
20240615105001,580.49
20240615110001,627.52
20240615111001,666.18
20240615112001,704.03
20240615113001,738.33
20240615114001,765.0
20240615115001,781.5
20240615120001,786.69
20240615121001,780.41
20240615122001,763.81
20240615123001,739.54
20240615124001,710.57
20240615125001,679.12
20240615130001,646.76
20240615131001,614.78
20240615132001,584.27
20240615133001,556.09
20240615134001,530.79
20240615135001,508.72
20240615140001,489.99
20240615141001,474.61
20240615142001,462.61
20240615143001,454.03
20240615144001,448.96
20240615145001,447.36
20240615150001,449.06
20240615151001,453.68
20240615152001,460.68
20240615153001,469.4
20240615154001,479.1
20240615155001,489.07
20240615160001,498.68
20240615161001,507.39
20240615162001,514.82
20240615163001,520.72
20240615164001,524.97
20240615165001,527.57
20240703090001,783.81
20240703091001,426.32
20240703092001,455.22
20240703093001,425.65
20240703094001,531.77
20240703095001,408.32
20240703100001,560.72
20240703101001,479.07
20240703102001,454.39
20240703103001,468.28
20240703104001,493.11
20240703105001,564.98
20240703110001,627.52
20240703111001,666.18
20240703112001,704.03
20240703113001,738.33
20240703114001,765.0
20240703115001,781.5
20240703120001,786.69
20240703121001,780.41
20240703122001,763.81
20240703123001,739.54
20240703124001,710.57
20240703125001,679.12
20240703130001,646.76
20240703131001,614.78
20240703132001,584.27
20240703133001,556.09
20240703134001,530.79
20240703135001,508.72
20240703140001,489.99
20240703141001,474.61
20240703142001,462.61
20240703143001,454.03
20240703144001,448.96
20240703145001,447.36
20240703150001,449.06
20240703151001,453.68
20240703152001,460.68
20240703153001,469.4
20240703154001,479.1
20240703155001,489.07
20240703160001,498.68
20240703161001,507.39
20240703162001,514.82
20240703163001,520.72
20240703164001,524.97
20240703165001,527.57
20240707090001,821.68
20240707091001,365.68
20240707092001,412.86
20240707093001,458.82
20240707094001,601.45
20240707095001,463.31
20240707100001,618.3
20240707101001,475.34
20240707102001,453.84
20240707103001,484.63
20240707104001,518.34
20240707105001,577.79
20240707110001,627.52
20240707111001,666.18
20240707112001,704.03
20240707113001,738.33
20240707114001,765.0
20240707115001,781.5
20240707120001,786.69
20240707121001,780.41
20240707122001,763.81
20240707123001,739.54
20240707124001,710.57
20240707125001,679.12
20240707130001,646.76
20240707131001,614.78
20240707132001,584.27
20240707133001,556.09
20240707134001,530.79
20240707135001,508.72
20240707140001,489.99
20240707141001,474.61
20240707142001,462.61
20240707143001,454.03
20240707144001,448.96
20240707145001,447.36
20240707150001,449.06
20240707151001,453.68
20240707152001,460.68
20240707153001,469.4
20240707154001,479.1
20240707155001,489.07
20240707160001,498.68
20240707161001,507.39
20240707162001,514.82
20240707163001,520.72
20240707164001,524.97
20240707165001,527.57
20240125090002,-28.7
20240125091002,396.58
20240125092002,411.36
20240125093002,409.56
20240125094002,488.77
20240125095002,478.29
20240125100002,509.32
20240125101002,496.46
20240125102002,508.72
20240125103002,501.74
20240125104002,537.57
20240125105002,592.99
20240125110002,627.52
20240125111002,666.18
20240125112002,704.03
20240125113002,738.33
20240125114002,765.0
20240125115002,781.5
20240125120002,786.69
20240125121002,780.41
20240125122002,763.81
20240125123002,739.54
20240125124002,710.57
20240125125002,679.12
20240125130002,646.76
20240125131002,614.78
20240125132002,584.27
20240125133002,556.09
20240125134002,530.79
20240125135002,508.72
20240125140002,489.99
20240125141002,474.61
20240125142002,462.61
20240125143002,454.03
20240125144002,448.96
20240125145002,447.36
20240125150002,449.06
20240125151002,453.68
20240125152002,460.68
20240125153002,469.4
20240125154002,479.1
20240125155002,489.07
20240125160002,498.68
20240125161002,507.39
20240125162002,514.82
20240125163002,520.72
20240125164002,524.97
20240125165002,527.57
20240128090002,-67.96
20240128091002,355.08
20240128092002,388.28
20240128093002,429.46
20240128094002,448.04
20240128095002,502.8
20240128100002,483.3
20240128101002,493.85
20240128102002,498.18
20240128103002,521.79
20240128104002,568.26
20240128105002,603.6
20240128110002,627.52
20240128111002,666.18
20240128112002,704.03
20240128113002,738.33
20240128114002,765.0
20240128115002,781.5
20240128120002,786.69
20240128121002,780.41
20240128122002,763.81
20240128123002,739.54
20240128124002,710.57
20240128125002,679.12
20240128130002,646.76
20240128131002,614.78
20240128132002,584.27
20240128133002,556.09
20240128134002,530.79
20240128135002,508.72
20240128140002,489.99
20240128141002,474.61
20240128142002,462.61
20240128143002,454.03
20240128144002,448.96
20240128145002,447.36
20240128150002,449.06
20240128151002,453.68
20240128152002,460.68
20240128153002,469.4
20240128154002,479.1
20240128155002,489.07
20240128160002,498.68
20240128161002,507.39
20240128162002,514.82
20240128163002,520.72
20240128164002,524.97
20240128165002,527.57
20240213090002,778.17
20240213091002,256.19
20240213092002,342.91
20240213093002,350.26
20240213094002,472.58
20240213095002,365.45
20240213100002,541.81
20240213101002,447.13
20240213102002,418.77
20240213103002,454.02
20240213104002,490.81
20240213105002,554.7
20240213110002,627.52
20240213111002,666.18
20240213112002,704.03
20240213113002,738.33
20240213114002,765.0
20240213115002,781.5
20240213120002,786.69
20240213121002,780.41
20240213122002,763.81
20240213123002,739.54
20240213124002,710.57
20240213125002,679.12
20240213130002,646.76
20240213131002,614.78
20240213132002,584.27
20240213133002,556.09
20240213134002,530.79
20240213135002,508.72
20240213140002,489.99
20240213141002,474.61
20240213142002,462.61
20240213143002,454.03
20240213144002,448.96
20240213145002,447.36
20240213150002,449.06
20240213151002,453.68
20240213152002,460.68
20240213153002,469.4
20240213154002,479.1
20240213155002,489.07
20240213160002,498.68
20240213161002,507.39
20240213162002,514.82
20240213163002,520.72
20240213164002,524.97
20240213165002,527.57
20240226090002,56.29
20240226091002,392.1
20240226092002,388.26
20240226093002,388.01
20240226094002,466.48
20240226095002,468.4
20240226100002,500.78
20240226101002,502.03
20240226102002,520.94
20240226103002,515.18
20240226104002,543.3
20240226105002,592.18
20240226110002,627.52
20240226111002,666.18
20240226112002,704.03
20240226113002,738.33
20240226114002,765.0
20240226115002,781.5
20240226120002,786.69
20240226121002,780.41
20240226122002,763.81
20240226123002,739.54
20240226124002,710.57
20240226125002,679.12
20240226130002,646.76
20240226131002,614.78
20240226132002,584.27
20240226133002,556.09
20240226134002,530.79
20240226135002,508.72
20240226140002,489.99
20240226141002,474.61
20240226142002,462.61
20240226143002,454.03
20240226144002,448.96
20240226145002,447.36
20240226150002,449.06
20240226151002,453.68
20240226152002,460.68
20240226153002,469.4
20240226154002,479.1
20240226155002,489.07
20240226160002,498.68
20240226161002,507.39
20240226162002,514.82
20240226163002,520.72
20240226164002,524.97
20240226165002,527.57
20240319090002,-31.92
20240319091002,355.59
20240319092002,334.71
20240319093002,401.98
20240319094002,425.26
20240319095002,492.15
20240319100002,463.57
20240319101002,489.2
20240319102002,500.55
20240319103002,531.87
20240319104002,576.28
20240319105002,602.34
20240319110002,627.52
20240319111002,666.18
20240319112002,704.03
20240319113002,738.33
20240319114002,765.0
20240319115002,781.5
20240319120002,786.69
20240319121002,780.41
20240319122002,763.81
20240319123002,739.54
20240319124002,710.57
20240319125002,679.12
20240319130002,646.76
20240319131002,614.78
20240319132002,584.27
20240319133002,556.09
20240319134002,530.79
20240319135002,508.72
20240319140002,489.99
20240319141002,474.61
20240319142002,462.61
20240319143002,454.03
20240319144002,448.96
20240319145002,447.36
20240319150002,449.06
20240319151002,453.68
20240319152002,460.68
20240319153002,469.4
20240319154002,479.1
20240319155002,489.07
20240319160002,498.68
20240319161002,507.39
20240319162002,514.82
20240319163002,520.72
20240319164002,524.97
20240319165002,527.57
20240427090002,284.27
20240427091002,391.04
20240427092002,269.84
20240427093002,352.81
20240427094002,398.07
20240427095002,418.61
20240427100002,452.47
20240427101002,470.67
20240427102002,477.55
20240427103002,498.36
20240427104002,532.92
20240427105002,581.57
20240427110002,627.52
20240427111002,666.18
20240427112002,704.03
20240427113002,738.33
20240427114002,765.0
20240427115002,781.5
20240427120002,786.69
20240427121002,780.41
20240427122002,763.81
20240427123002,739.54
20240427124002,710.57
20240427125002,679.12
20240427130002,646.76
20240427131002,614.78
20240427132002,584.27
20240427133002,556.09
20240427134002,530.79
20240427135002,508.72
20240427140002,489.99
20240427141002,474.61
20240427142002,462.61
20240427143002,454.03
20240427144002,448.96
20240427145002,447.36
20240427150002,449.06
20240427151002,453.68
20240427152002,460.68
20240427153002,469.4
20240427154002,479.1
20240427155002,489.07
20240427160002,498.68
20240427161002,507.39
20240427162002,514.82
20240427163002,520.72
20240427164002,524.97
20240427165002,527.57
20240508090002,382.29
20240508091002,383.33
20240508092002,264.8
20240508093002,353.31
20240508094002,420.07
20240508095002,364.73
20240508100002,460.02
20240508101002,422.31
20240508102002,400.87
20240508103002,464.78
20240508104002,511.89
20240508105002,576.39
20240508110002,627.52
20240508111002,666.18
20240508112002,704.03
20240508113002,738.33
20240508114002,765.0
20240508115002,781.5
20240508120002,786.69
20240508121002,780.41
20240508122002,763.81
20240508123002,739.54
20240508124002,710.57
20240508125002,679.12
20240508130002,646.76
20240508131002,614.78
20240508132002,584.27
20240508133002,556.09
20240508134002,530.79
20240508135002,508.72
20240508140002,489.99
20240508141002,474.61
20240508142002,462.61
20240508143002,454.03
20240508144002,448.96
20240508145002,447.36
20240508150002,449.06
20240508151002,453.68
20240508152002,460.68
20240508153002,469.4
20240508154002,479.1
20240508155002,489.07
20240508160002,498.68
20240508161002,507.39
20240508162002,514.82
20240508163002,520.72
20240508164002,524.97
20240508165002,527.57
20240705090002,574.14
20240705091002,317.68
20240705092002,300.13
20240705093002,435.54
20240705094002,513.99
20240705095002,411.33
20240705100002,481.9
20240705101002,425.83
20240705102002,422.19
20240705103002,477.36
20240705104002,515.46
20240705105002,568.18
20240705110002,627.52
20240705111002,666.18
20240705112002,704.03
20240705113002,738.33
20240705114002,765.0
20240705115002,781.5
20240705120002,786.69
20240705121002,780.41
20240705122002,763.81
20240705123002,739.54
20240705124002,710.57
20240705125002,679.12
20240705130002,646.76
20240705131002,614.78
20240705132002,584.27
20240705133002,556.09
20240705134002,530.79
20240705135002,508.72
20240705140002,489.99
20240705141002,474.61
20240705142002,462.61
20240705143002,454.03
20240705144002,448.96
20240705145002,447.36
20240705150002,449.06
20240705151002,453.68
20240705152002,460.68
20240705153002,469.4
20240705154002,479.1
20240705155002,489.07
20240705160002,498.68
20240705161002,507.39
20240705162002,514.82
20240705163002,520.72
20240705164002,524.97
20240705165002,527.57
20240707090002,554.1
20240707091002,327.72
20240707092002,294.9
20240707093002,426.23
20240707094002,514.64
20240707095002,405.89
20240707100002,480.55
20240707101002,419.23
20240707102002,418.34
20240707103002,477.01
20240707104002,515.44
20240707105002,568.47
20240707110002,627.52
20240707111002,666.18
20240707112002,704.03
20240707113002,738.33
20240707114002,765.0
20240707115002,781.5
20240707120002,786.69
20240707121002,780.41
20240707122002,763.81
20240707123002,739.54
20240707124002,710.57
20240707125002,679.12
20240707130002,646.76
20240707131002,614.78
20240707132002,584.27
20240707133002,556.09
20240707134002,530.79
20240707135002,508.72
20240707140002,489.99
20240707141002,474.61
20240707142002,462.61
20240707143002,454.03
20240707144002,448.96
20240707145002,447.36
20240707150002,449.06
20240707151002,453.68
20240707152002,460.68
20240707153002,469.4
20240707154002,479.1
20240707155002,489.07
20240707160002,498.68
20240707161002,507.39
20240707162002,514.82
20240707163002,520.72
20240707164002,524.97
20240707165002,527.57
20240317090003,1096.98
20240317091003,362.22
20240317092003,255.18
20240317093003,359.46
20240317094003,460.19
20240317095003,409.34
20240317100003,490.76
20240317101003,409.04
20240317102003,409.34
20240317103003,446.01
20240317104003,484.04
20240317105003,552.94
20240317110003,627.52
20240317111003,666.18
20240317112003,704.03
20240317113003,738.33
20240317114003,765.0
20240317115003,781.5
20240317120003,786.69
20240317121003,780.41
20240317122003,763.81
20240317123003,739.54
20240317124003,710.57
20240317125003,679.12
20240317130003,646.76
20240317131003,614.78
20240317132003,584.27
20240317133003,556.09
20240317134003,530.79
20240317135003,508.72
20240317140003,489.99
20240317141003,474.61
20240317142003,462.61
20240317143003,454.03
20240317144003,448.96
20240317145003,447.36
20240317150003,449.06
20240317151003,453.68
20240317152003,460.68
20240317153003,469.4
20240317154003,479.1
20240317155003,489.07
20240317160003,498.68
20240317161003,507.39
20240317162003,514.82
20240317163003,520.72
20240317164003,524.97
20240317165003,527.57
20240414090003,817.54
20240414091003,384.68
20240414092003,295.42
20240414093003,403.19
20240414094003,423.99
20240414095003,398.52
20240414100003,473.88
20240414101003,422.91
20240414102003,426.34
20240414103003,463.18
20240414104003,497.16
20240414105003,561.31
20240414110003,627.52
20240414111003,666.18
20240414112003,704.03
20240414113003,738.33
20240414114003,765.0
20240414115003,781.5
20240414120003,786.69
20240414121003,780.41
20240414122003,763.81
20240414123003,739.54
20240414124003,710.57
20240414125003,679.12
20240414130003,646.76
20240414131003,614.78
20240414132003,584.27
20240414133003,556.09
20240414134003,530.79
20240414135003,508.72
20240414140003,489.99
20240414141003,474.61
20240414142003,462.61
20240414143003,454.03
20240414144003,448.96
20240414145003,447.36
20240414150003,449.06
20240414151003,453.68
20240414152003,460.68
20240414153003,469.4
20240414154003,479.1
20240414155003,489.07
20240414160003,498.68
20240414161003,507.39
20240414162003,514.82
20240414163003,520.72
20240414164003,524.97
20240414165003,527.57
20240524090003,174.31
20240524091003,352.5
20240524092003,231.97
20240524093003,297.35
20240524094003,342.35
20240524095003,374.11
20240524100003,417.73
20240524101003,447.47
20240524102003,466.27
20240524103003,495.28
20240524104003,532.54
20240524105003,579.1
20240524110003,627.52
20240524111003,666.18
20240524112003,704.03
20240524113003,738.33
20240524114003,765.0
20240524115003,781.5
20240524120003,786.69
20240524121003,780.41
20240524122003,763.81
20240524123003,739.54
20240524124003,710.57
20240524125003,679.12
20240524130003,646.76
20240524131003,614.78
20240524132003,584.27
20240524133003,556.09
20240524134003,530.79
20240524135003,508.72
20240524140003,489.99
20240524141003,474.61
20240524142003,462.61
20240524143003,454.03
20240524144003,448.96
20240524145003,447.36
20240524150003,449.06
20240524151003,453.68
20240524152003,460.68
20240524153003,469.4
20240524154003,479.1
20240524155003,489.07
20240524160003,498.68
20240524161003,507.39
20240524162003,514.82
20240524163003,520.72
20240524164003,524.97
20240524165003,527.57
20240526090003,158.68
20240526091003,389.06
20240526092003,241.26
20240526093003,317.0
20240526094003,379.83
20240526095003,391.61
20240526100003,432.88
20240526101003,451.29
20240526102003,454.52
20240526103003,483.48
20240526104003,521.78
20240526105003,577.26
20240526110003,627.52
20240526111003,666.18
20240526112003,704.03
20240526113003,738.33
20240526114003,765.0
20240526115003,781.5
20240526120003,786.69
20240526121003,780.41
20240526122003,763.81
20240526123003,739.54
20240526124003,710.57
20240526125003,679.12
20240526130003,646.76
20240526131003,614.78
20240526132003,584.27
20240526133003,556.09
20240526134003,530.79
20240526135003,508.72
20240526140003,489.99
20240526141003,474.61
20240526142003,462.61
20240526143003,454.03
20240526144003,448.96
20240526145003,447.36
20240526150003,449.06
20240526151003,453.68
20240526152003,460.68
20240526153003,469.4
20240526154003,479.1
20240526155003,489.07
20240526160003,498.68
20240526161003,507.39
20240526162003,514.82
20240526163003,520.72
20240526164003,524.97
20240526165003,527.57
20240603090003,83.35
20240603091003,338.71
20240603092003,280.44
20240603093003,346.26
20240603094003,379.74
20240603095003,421.29
20240603100003,446.55
20240603101003,481.34
20240603102003,496.97
20240603103003,520.51
20240603104003,554.23
20240603105003,587.76
20240603110003,627.52
20240603111003,666.18
20240603112003,704.03
20240603113003,738.33
20240603114003,765.0
20240603115003,781.5
20240603120003,786.69
20240603121003,780.41
20240603122003,763.81
20240603123003,739.54
20240603124003,710.57
20240603125003,679.12
20240603130003,646.76
20240603131003,614.78
20240603132003,584.27
20240603133003,556.09
20240603134003,530.79
20240603135003,508.72
20240603140003,489.99
20240603141003,474.61
20240603142003,462.61
20240603143003,454.03
20240603144003,448.96
20240603145003,447.36
20240603150003,449.06
20240603151003,453.68
20240603152003,460.68
20240603153003,469.4
20240603154003,479.1
20240603155003,489.07
20240603160003,498.68
20240603161003,507.39
20240603162003,514.82
20240603163003,520.72
20240603164003,524.97
20240603165003,527.57
20240620090003,1015.2
20240620091003,424.93
20240620092003,213.65
20240620093003,357.75
20240620094003,403.93
20240620095003,400.82
20240620100003,508.47
20240620101003,477.22
20240620102003,436.21
20240620103003,468.04
20240620104003,501.38
20240620105003,564.86
20240620110003,627.52
20240620111003,666.18
20240620112003,704.03
20240620113003,738.33
20240620114003,765.0
20240620115003,781.5
20240620120003,786.69
20240620121003,780.41
20240620122003,763.81
20240620123003,739.54
20240620124003,710.57
20240620125003,679.12
20240620130003,646.76
20240620131003,614.78
20240620132003,584.27
20240620133003,556.09
20240620134003,530.79
20240620135003,508.72
20240620140003,489.99
20240620141003,474.61
20240620142003,462.61
20240620143003,454.03
20240620144003,448.96
20240620145003,447.36
20240620150003,449.06
20240620151003,453.68
20240620152003,460.68
20240620153003,469.4
20240620154003,479.1
20240620155003,489.07
20240620160003,498.68
20240620161003,507.39
20240620162003,514.82
20240620163003,520.72
20240620164003,524.97
20240620165003,527.57
20240420090004,1328.49
20240420091004,290.35
20240420092004,252.96
20240420093004,363.83
20240420094004,388.05
20240420095004,444.09
