序號,答案
20240224094001,305.61
20240224095001,421.32
20240224100001,522.66
20240224101001,669.65
20240224102001,679.34
20240224103001,724.61
20240224104001,787.19
20240224105001,860.82
20240224110001,897.49
20240224111001,817.21
20240224112001,794.71
20240224113001,778.48
20240224114001,774.78
20240224115001,747.83
20240224120001,726.59
20240224121001,732.22
20240224122001,707.77
20240224123001,682.26
20240224124001,682.26
20240224125001,682.26
20240224130001,661.86
20240224131001,523.87
20240224132001,479.3
20240224133001,415.99
20240224134001,349.93
20240224135001,272.48
20240224140001,229.61
20240224141001,211.69
20240224142001,200.81
20240224143001,184.1
20240224144001,153.76
20240224145001,152.34
20240224150001,138.66
20240224151001,125.29
20240224152001,112.38
20240224153001,94.47
20240224154001,82.46
20240224155001,80.08
20240224160001,78.05
20240224161001,70.41
20240224162001,62.34
20240224163001,55.35
20240224164001,52.37
20240224165001,52.37
20240226090001,102.15
20240226091001,106.39
20240226092001,169.22
20240226093001,231.69
20240226094001,258.87
20240226095001,354.68
20240226100001,476.46
20240226101001,571.92
20240226102001,658.14
20240226103001,657.28
20240226104001,692.01
20240226105001,790.1
20240226110001,855.68
20240226111001,771.78
20240226112001,739.8
20240226113001,717.5
20240226114001,678.38
20240226115001,680.85
20240226120001,669.42
20240226121001,601.11
20240226122001,603.14
20240226123001,600.19
20240226124001,596.11
20240226125001,596.11
20240226130001,577.91
20240226131001,510.75
20240226132001,460.64
20240226133001,414.77
20240226134001,350.46
20240226135001,272.48
20240226140001,229.61
20240226141001,210.42
20240226142001,200.81
20240226143001,184.1
20240226144001,153.76
20240226145001,152.34
20240226150001,138.66
20240226151001,125.29
20240226152001,112.38
20240226153001,94.47
20240226154001,82.46
20240226155001,80.08
20240226160001,78.05
20240226161001,70.41
20240226162001,62.34
20240226163001,55.35
20240226164001,52.37
20240226165001,52.37
20240327090001,177.31
20240327091001,199.44
20240327092001,275.35
20240327093001,342.59
20240327094001,394.51
20240327095001,508.69
20240327100001,631.47
20240327101001,696.88
20240327102001,726.14
20240327103001,786.17
20240327104001,872.47
20240327105001,912.62
20240327110001,928.38
20240327111001,1007.9
20240327112001,978.86
20240327113001,881.69
20240327114001,912.4
20240327115001,857.96
20240327120001,811.6
20240327121001,816.1
20240327122001,792.82
20240327123001,763.28
20240327124001,743.69
20240327125001,721.39
20240327130001,680.75
20240327131001,593.97
20240327132001,512.28
20240327133001,439.25
20240327134001,376.74
20240327135001,299.29
20240327140001,246.56
20240327141001,217.87
20240327142001,206.08
20240327143001,187.2
20240327144001,153.76
20240327145001,152.34
20240327150001,138.15
20240327151001,125.29
20240327152001,112.38
20240327153001,94.47
20240327154001,82.46
20240327155001,80.08
20240327160001,78.05
20240327161001,70.41
20240327162001,62.34
20240327163001,55.35
20240327164001,52.37
20240327165001,52.37
20240329090001,89.74
20240329091001,98.94
20240329092001,149.93
20240329093001,222.5
20240329094001,261.56
20240329095001,354.68
20240329100001,476.46
20240329101001,571.92
20240329102001,664.75
20240329103001,666.62
20240329104001,699.55
20240329105001,793.2
20240329110001,855.68
20240329111001,959.22
20240329112001,926.84
20240329113001,850.99
20240329114001,824.29
20240329115001,808.82
20240329120001,783.86
20240329121001,765.9
20240329122001,742.36
20240329123001,721.39
20240329124001,682.26
20240329125001,682.26
20240329130001,662.81
20240329131001,523.87
20240329132001,479.3
20240329133001,417.39
20240329134001,349.93
20240329135001,272.48
20240329140001,229.61
20240329141001,211.69
20240329142001,200.81
20240329143001,184.1
20240329144001,153.76
20240329145001,152.34
20240329150001,138.66
20240329151001,125.29
20240329152001,112.38
20240329153001,94.47
20240329154001,82.46
20240329155001,80.08
20240329160001,78.05
20240329161001,70.41
20240329162001,62.34
20240329163001,55.35
20240329164001,52.37
20240329165001,52.37
20240428090001,340.96
20240428091001,373.79
20240428092001,490.01
20240428093001,592.77
20240428094001,634.92
20240428095001,676.48
20240428100001,764.81
20240428101001,824.89
20240428102001,874.74
20240428103001,877.74
20240428104001,983.03
20240428105001,991.06
20240428110001,943.46
20240428111001,1014.79
20240428112001,997.64
20240428113001,942.78
20240428114001,911.34
20240428115001,966.31
20240428120001,958.19
20240428121001,890.52
20240428122001,808.13
20240428123001,793.83
20240428124001,769.8
20240428125001,743.69
20240428130001,701.94
20240428131001,611.9
20240428132001,515.09
20240428133001,456.43
20240428134001,376.74
20240428135001,299.29
20240428140001,246.56
20240428141001,217.87
20240428142001,206.08
20240428143001,187.2
20240428144001,153.76
20240428145001,136.36
20240428150001,113.18
20240428151001,106.07
20240428152001,94.47
20240428153001,82.46
20240428154001,80.08
20240428155001,78.05
20240428160001,70.41
20240428161001,62.34
20240428162001,55.35
20240428163001,52.37
20240428164001,52.37
20240428165001,52.37
20240430090001,935.38
20240430091001,880.39
20240430092001,971.22
20240430093001,957.77
20240430094001,885.76
20240430095001,964.05
20240430100001,1003.31
20240430101001,1064.76
20240430102001,1021.96
20240430103001,997.93
20240430104001,1076.67
20240430105001,1097.19
20240430110001,1069.64
20240430111001,1135.93
20240430112001,1096.48
20240430113001,1017.23
20240430114001,967.78
20240430115001,1014.3
20240430120001,1023.46
20240430121001,955.88
20240430122001,881.44
20240430123001,839.09
20240430124001,793.83
20240430125001,778.85
20240430130001,763.61
20240430131001,673.7
20240430132001,607.98
20240430133001,499.09
20240430134001,421.73
20240430135001,337.7
20240430140001,262.77
20240430141001,229.61
20240430142001,212.66
20240430143001,200.81
20240430144001,184.1
20240430145001,153.76
20240430150001,136.36
20240430151001,125.29
20240430152001,112.38
20240430153001,94.47
20240430154001,82.46
20240430155001,80.08
20240430160001,78.05
20240430161001,70.41
20240430162001,62.34
20240430163001,55.35
20240430164001,52.37
20240430165001,52.37
20240515090001,908.81
20240515091001,881.16
20240515092001,965.61
20240515093001,957.77
20240515094001,886.71
20240515095001,972.34
20240515100001,1021.58
20240515101001,1064.76
20240515102001,1020.43
20240515103001,1002.1
20240515104001,1076.67
20240515105001,1097.19
20240515110001,1068.1
20240515111001,1135.93
20240515112001,1095.35
20240515113001,1017.23
20240515114001,966.25
20240515115001,1014.3
20240515120001,1023.46
20240515121001,954.35
20240515122001,884.14
20240515123001,945.23
20240515124001,858.04
20240515125001,777.34
20240515130001,768.59
20240515131001,672.17
20240515132001,606.44
20240515133001,499.09
20240515134001,424.54
20240515135001,337.7
20240515140001,262.77
20240515141001,229.61
20240515142001,212.66
20240515143001,200.81
20240515144001,184.1
20240515145001,153.76
20240515150001,136.36
20240515151001,125.29
20240515152001,112.38
20240515153001,94.47
20240515154001,82.46
20240515155001,80.08
20240515160001,78.05
20240515161001,70.41
20240515162001,62.34
20240515163001,55.35
20240515164001,52.37
20240515165001,52.37
20240520090001,568.14
20240520091001,628.18
20240520092001,683.9
20240520093001,779.45
20240520094001,807.75
20240520095001,907.07
20240520100001,974.22
20240520101001,1002.46
20240520102001,966.59
20240520103001,926.06
20240520104001,992.41
20240520105001,1011.08
20240520110001,1008.35
20240520111001,1084.7
20240520112001,1073.12
20240520113001,986.8
20240520114001,929.68
20240520115001,995.79
20240520120001,997.93
20240520121001,947.84
20240520122001,873.25
20240520123001,891.6
20240520124001,851.61
20240520125001,827.69
20240520130001,732.31
20240520131001,641.92
20240520132001,517.74
20240520133001,459.24
20240520134001,402.68
20240520135001,324.55
20240520140001,265.64
20240520141001,231.47
20240520142001,212.66
20240520143001,200.81
20240520144001,184.1
20240520145001,153.76
20240520150001,136.36
20240520151001,125.29
20240520152001,112.38
20240520153001,94.47
20240520154001,82.46
20240520155001,80.08
20240520160001,78.05
20240520161001,70.41
20240520162001,62.34
20240520163001,55.35
20240520164001,52.37
20240520165001,52.37
20240613090001,83.64
20240613091001,89.23
20240613092001,149.93
20240613093001,222.5
20240613094001,266.6
20240613095001,354.68
20240613100001,476.46
20240613101001,571.92
20240613102001,674.08
20240613103001,738.75
20240613104001,797.22
20240613105001,866.28
20240613110001,900.23
20240613111001,1004.47
20240613112001,973.63
20240613113001,881.74
20240613114001,855.61
20240613115001,914.93
20240613120001,928.35
20240613121001,865.0
20240613122001,830.73
20240613123001,885.21
20240613124001,841.59
20240613125001,821.13
20240613130001,832.06
20240613131001,730.05
20240613132001,638.54
20240613133001,579.34
20240613134001,539.14
20240613135001,395.31
20240613140001,305.25
20240613141001,257.72
20240613142001,231.47
20240613143001,212.66
20240613144001,202.08
20240613145001,184.1
20240613150001,153.76
20240613151001,150.51
20240613152001,138.66
20240613153001,113.69
20240613154001,94.47
20240613155001,82.46
20240613160001,80.08
20240613161001,78.05
20240613162001,70.41
20240613163001,62.34
20240613164001,55.35
20240613165001,52.37
20240615090001,595.21
20240615091001,657.41
20240615092001,708.57
20240615093001,781.94
20240615094001,807.75
20240615095001,907.32
20240615100001,976.71
20240615101001,1004.95
20240615102001,969.07
20240615103001,931.03
20240615104001,994.9
20240615105001,1057.67
20240615110001,1040.1
20240615111001,1106.18
20240615112001,1075.61
20240615113001,989.29
20240615114001,929.68
20240615115001,998.28
20240615120001,1000.42
20240615121001,954.35
20240615122001,873.25
20240615123001,894.09
20240615124001,854.1
20240615125001,830.18
20240615130001,843.57
20240615131001,730.05
20240615132001,638.54
20240615133001,579.34
20240615134001,464.75
20240615135001,357.83
20240615140001,270.97
20240615141001,236.49
20240615142001,217.87
20240615143001,207.35
20240615144001,187.2
20240615145001,153.76
20240615150001,136.36
20240615151001,125.29
20240615152001,112.38
20240615153001,94.47
20240615154001,82.46
20240615155001,80.08
20240615160001,78.05
20240615161001,70.41
20240615162001,62.34
20240615163001,55.35
20240615164001,52.37
20240615165001,52.37
20240703090001,800.11
20240703091001,805.95
20240703092001,916.16
20240703093001,927.46
20240703094001,873.52
20240703095001,928.56
20240703100001,994.15
20240703101001,1018.96
20240703102001,974.94
20240703103001,952.47
20240703104001,1013.53
20240703105001,1063.24
20240703110001,1044.86
20240703111001,1118.91
20240703112001,1099.69
20240703113001,1011.47
20240703114001,969.59
20240703115001,1023.05
20240703120001,1032.21
20240703121001,973.41
20240703122001,912.5
20240703123001,969.32
20240703124001,879.95
20240703125001,869.76
20240703130001,859.85
20240703131001,745.62
20240703132001,639.45
20240703133001,623.74
20240703134001,569.7
20240703135001,550.94
20240703140001,410.78
20240703141001,292.98
20240703142001,240.73
20240703143001,217.96
20240703144001,207.44
20240703145001,188.56
20240703150001,153.85
20240703151001,150.6
20240703152001,138.24
20240703153001,113.78
20240703154001,94.56
20240703155001,82.55
20240703160001,80.17
20240703161001,78.14
20240703162001,70.5
20240703163001,62.43
20240703164001,55.44
20240703165001,52.46
20240707090001,712.93
20240707091001,729.6
20240707092001,826.01
20240707093001,870.31
20240707094001,853.98
20240707095001,927.72
20240707100001,988.98
20240707101001,1012.45
20240707102001,969.07
20240707103001,946.73
20240707104001,1017.6
20240707105001,1063.24
20240707110001,1044.86
20240707111001,1118.91
20240707112001,1096.51
20240707113001,1011.47
20240707114001,969.59
20240707115001,1023.05
20240707120001,1032.21
20240707121001,973.41
20240707122001,905.99
20240707123001,969.32
20240707124001,879.95
20240707125001,869.76
20240707130001,859.85
20240707131001,745.62
20240707132001,639.45
20240707133001,623.74
20240707134001,569.7
20240707135001,550.94
20240707140001,410.78
20240707141001,377.47
20240707142001,338.82
20240707143001,265.73
20240707144001,229.7
20240707145001,212.75
20240707150001,200.9
20240707151001,208.29
20240707152001,184.19
20240707153001,153.85
20240707154001,136.45
20240707155001,113.78
20240707160001,94.56
20240707161001,82.55
20240707162001,80.17
20240707163001,78.14
20240707164001,70.5
20240707165001,62.43
20240125090002,31.99
20240125091002,45.94
20240125092002,61.05
20240125093002,70.62
20240125094002,74.85
20240125095002,88.25
20240125100002,106.52
20240125101002,127.69
20240125102002,145.61
20240125103002,170.48
20240125104002,184.77
20240125105002,180.9
20240125110002,180.32
20240125111002,180.32
20240125112002,180.32
20240125113002,176.1
20240125114002,176.1
20240125115002,176.1
20240125120002,176.1
20240125121002,176.07
20240125122002,197.55
20240125123002,210.51
20240125124002,248.64
20240125125002,264.72
20240125130002,277.67
20240125131002,294.34
20240125132002,310.27
20240125133002,323.28
20240125134002,335.14
20240125135002,328.9
20240125140002,327.04
20240125141002,328.9
20240125142002,328.9
20240125143002,328.9
20240125144002,328.9
20240125145002,328.16
20240125150002,311.89
20240125151002,288.18
20240125152002,262.52
20240125153002,232.2
20240125154002,209.0
20240125155002,200.81
20240125160002,196.46
20240125161002,180.83
20240125162002,152.83
20240125163002,136.36
20240125164002,113.69
20240125165002,94.47
20240128090002,26.61
20240128091002,40.49
20240128092002,53.55
20240128093002,70.12
20240128094002,74.85
20240128095002,88.25
20240128100002,106.52
20240128101002,127.69
20240128102002,145.61
20240128103002,170.48
20240128104002,184.77
20240128105002,180.9
20240128110002,180.32
20240128111002,180.32
20240128112002,180.32
20240128113002,176.1
20240128114002,176.1
20240128115002,176.1
20240128120002,176.1
20240128121002,176.07
20240128122002,197.55
20240128123002,210.51
20240128124002,248.64
20240128125002,264.72
20240128130002,277.67
20240128131002,294.34
20240128132002,310.27
20240128133002,323.28
20240128134002,335.14
20240128135002,328.9
20240128140002,327.04
20240128141002,328.9
20240128142002,328.9
20240128143002,328.9
20240128144002,328.9
20240128145002,328.16
20240128150002,311.89
20240128151002,288.18
20240128152002,262.52
20240128153002,232.2
20240128154002,209.0
20240128155002,200.81
20240128160002,196.46
20240128161002,180.83
20240128162002,152.83
20240128163002,136.36
20240128164002,113.69
20240128165002,94.47
20240213090002,819.12
20240213091002,860.24
20240213092002,888.66
20240213093002,924.78
20240213094002,921.32
20240213095002,934.16
20240213100002,916.12
20240213101002,918.6
20240213102002,955.89
20240213103002,970.89
20240213104002,988.84
20240213105002,990.21
20240213110002,962.53
20240213111002,923.33
20240213112002,914.01
20240213113002,885.69
20240213114002,876.77
20240213115002,878.93
20240213120002,862.21
20240213121002,813.9
20240213122002,819.54
20240213123002,785.63
20240213124002,778.38
20240213125002,759.01
20240213130002,739.03
20240213131002,721.01
20240213132002,681.88
20240213133002,648.52
20240213134002,558.28
20240213135002,506.82
20240213140002,490.78
20240213141002,442.42
20240213142002,418.2
20240213143002,381.94
20240213144002,375.63
20240213145002,344.46
20240213150002,316.91
20240213151002,286.32
20240213152002,262.52
20240213153002,232.2
20240213154002,209.0
20240213155002,200.81
20240213160002,196.46
20240213161002,180.83
20240213162002,152.83
20240213163002,136.36
20240213164002,113.69
20240213165002,94.47
20240226090002,62.53
20240226091002,72.09
20240226092002,74.85
20240226093002,96.35
20240226094002,106.52
20240226095002,127.69
20240226100002,145.61
20240226101002,172.51
20240226102002,186.8
20240226103002,180.9
20240226104002,179.98
20240226105002,179.98
20240226110002,180.32
20240226111002,180.32
20240226112002,180.32
20240226113002,176.1
20240226114002,176.1
20240226115002,176.1
20240226120002,176.1
20240226121002,176.07
20240226122002,197.55
20240226123002,210.51
20240226124002,248.64
20240226125002,264.72
20240226130002,277.67
20240226131002,294.34
20240226132002,310.27
20240226133002,323.28
20240226134002,335.14
20240226135002,328.9
20240226140002,327.04
20240226141002,328.9
20240226142002,328.9
20240226143002,328.9
20240226144002,328.9
20240226145002,328.16
20240226150002,311.89
20240226151002,288.18
20240226152002,262.52
20240226153002,232.2
20240226154002,209.0
20240226155002,200.81
20240226160002,196.46
20240226161002,180.83
20240226162002,152.83
20240226163002,136.36
20240226164002,113.69
20240226165002,94.47
20240319090002,29.6
20240319091002,48.93
20240319092002,61.05
20240319093002,72.09
20240319094002,74.85
20240319095002,96.35
20240319100002,106.52
20240319101002,127.69
20240319102002,145.61
20240319103002,170.48
20240319104002,184.77
20240319105002,180.9
20240319110002,180.32
20240319111002,180.32
20240319112002,180.32
20240319113002,176.1
20240319114002,176.1
20240319115002,176.1
20240319120002,176.1
20240319121002,176.07
20240319122002,220.0
20240319123002,260.94
20240319124002,278.43
20240319125002,277.77
20240319130002,298.48
20240319131002,318.79
20240319132002,328.55
20240319133002,343.38
20240319134002,335.14
20240319135002,327.04
20240319140002,327.04
20240319141002,328.9
20240319142002,328.9
20240319143002,328.9
20240319144002,328.9
20240319145002,328.16
20240319150002,311.89
20240319151002,288.18
20240319152002,262.52
20240319153002,232.2
20240319154002,209.0
20240319155002,200.81
20240319160002,196.46
20240319161002,180.83
20240319162002,152.83
20240319163002,136.36
20240319164002,113.69
20240319165002,94.47
20240427090002,138.77
20240427091002,149.9
20240427092002,173.93
20240427093002,186.8
20240427094002,182.93
20240427095002,182.0
20240427100002,193.1
20240427101002,229.71
20240427102002,272.93
20240427103002,298.54
20240427104002,350.19
20240427105002,440.01
20240427110002,492.0
20240427111002,543.28
20240427112002,546.02
20240427113002,543.1
20240427114002,543.27
20240427115002,545.57
20240427120002,543.93
20240427121002,540.69
20240427122002,579.15
20240427123002,585.67
20240427124002,547.14
20240427125002,578.65
20240427130002,571.99
20240427131002,522.02
20240427132002,494.55
20240427133002,433.89
20240427134002,413.77
20240427135002,411.77
20240427140002,376.04
20240427141002,303.25
20240427142002,245.29
20240427143002,249.99
20240427144002,250.54
20240427145002,247.96
20240427150002,240.48
20240427151002,234.85
20240427152002,216.8
20240427153002,205.68
20240427154002,190.26
20240427155002,153.76
20240427160002,136.36
20240427161002,113.18
20240427162002,94.47
20240427163002,82.46
20240427164002,80.08
20240427165002,78.05
20240508090002,243.34
20240508091002,280.24
20240508092002,311.19
20240508093002,392.81
20240508094002,473.57
20240508095002,572.87
20240508100002,684.19
20240508101002,749.94
20240508102002,813.72
20240508103002,870.9
20240508104002,919.61
20240508105002,941.64
20240508110002,910.61
20240508111002,901.32
20240508112002,880.0
20240508113002,869.67
20240508114002,839.71
20240508115002,841.87
20240508120002,814.19
20240508121002,792.84
20240508122002,834.34
20240508123002,804.76
20240508124002,750.54
20240508125002,795.09
20240508130002,773.18
20240508131002,712.74
20240508132002,669.44
20240508133002,517.57
20240508134002,507.91
20240508135002,516.44
20240508140002,479.18
20240508141002,361.16
20240508142002,267.59
20240508143002,252.96
20240508144002,218.46
20240508145002,212.48
20240508150002,229.99
20240508151002,223.62
20240508152002,216.34
20240508153002,198.45
20240508154002,183.89
20240508155002,152.83
20240508160002,136.36
20240508161002,113.69
20240508162002,94.47
20240508163002,82.46
20240508164002,80.08
20240508165002,78.05
20240705090002,637.81
20240705091002,629.67
20240705092002,680.52
20240705093002,768.59
20240705094002,806.15
20240705095002,855.75
20240705100002,913.37
20240705101002,909.97
20240705102002,951.65
20240705103002,914.92
20240705104002,979.0
20240705105002,1008.61
20240705110002,1007.04
20240705111002,1065.17
20240705112002,1059.34
20240705113002,1011.91
20240705114002,975.14
20240705115002,936.6
20240705120002,903.07
20240705121002,857.26
20240705122002,815.12
20240705123002,823.72
20240705124002,758.64
20240705125002,798.49
20240705130002,776.58
20240705131002,736.06
20240705132002,691.54
20240705133002,576.94
20240705134002,551.4
20240705135002,543.71
20240705140002,485.3
20240705141002,363.39
20240705142002,266.61
20240705143002,253.05
20240705144002,219.82
20240705145002,215.55
20240705150002,203.48
20240705151002,184.19
20240705152002,153.85
20240705153002,136.45
20240705154002,115.16
20240705155002,94.56
20240705160002,82.55
20240705161002,80.17
20240705162002,78.14
20240705163002,70.5
20240705164002,62.43
20240705165002,55.44
20240707090002,635.16
20240707091002,629.67
20240707092002,680.52
20240707093002,768.59
20240707094002,806.15
20240707095002,855.75
20240707100002,913.37
20240707101002,909.97
20240707102002,951.65
20240707103002,914.92
20240707104002,979.0
20240707105002,1008.61
20240707110002,1007.04
20240707111002,1065.17
20240707112002,1059.34
20240707113002,959.97
20240707114002,908.57
20240707115002,910.49
20240707120002,881.09
20240707121002,850.82
20240707122002,815.12
20240707123002,814.67
20240707124002,751.45
20240707125002,798.49
20240707130002,776.58
20240707131002,736.06
20240707132002,691.54
20240707133002,576.94
20240707134002,551.4
20240707135002,543.71
20240707140002,485.3
20240707141002,363.39
20240707142002,266.61
20240707143002,253.05
20240707144002,219.82
20240707145002,215.55
20240707150002,203.48
20240707151002,184.19
20240707152002,153.85
20240707153002,136.45
20240707154002,115.16
20240707155002,94.56
20240707160002,82.55
20240707161002,80.17
20240707162002,78.14
20240707163002,70.5
20240707164002,62.43
20240707165002,55.44
20240317090003,938.71
20240317091003,882.67
20240317092003,855.72
20240317093003,828.09
20240317094003,830.4
20240317095003,875.96
20240317100003,870.26
20240317101003,873.19
20240317102003,881.27
20240317103003,900.03
20240317104003,894.8
20240317105003,891.52
20240317110003,900.41
20240317111003,839.46
20240317112003,778.5
20240317113003,748.74
20240317114003,619.22
20240317115003,531.28
20240317120003,467.74
20240317121003,414.28
20240317122003,371.17
20240317123003,343.18
20240317124003,317.35
20240317125003,278.05
20240317130003,276.57
20240317131003,269.32
20240317132003,261.08
20240317133003,242.85
20240317134003,217.99
20240317135003,208.66
20240317140003,198.97
20240317141003,204.93
20240317142003,184.1
20240317143003,153.76
20240317144003,136.36
20240317145003,113.69
20240317150003,94.47
20240317151003,82.46
20240317152003,80.08
20240317153003,78.05
20240317154003,70.41
20240317155003,62.34
20240317160003,55.35
20240317161003,52.37
20240317162003,52.37
20240317163003,52.37
20240317164003,52.37
20240317165003,52.37
20240414090003,740.46
20240414091003,740.61
20240414092003,730.19
20240414093003,736.09
20240414094003,754.63
20240414095003,794.66
20240414100003,837.7
20240414101003,877.97
20240414102003,900.97
20240414103003,898.66
20240414104003,900.41
20240414105003,891.52
20240414110003,900.41
20240414111003,839.46
20240414112003,778.5
20240414113003,748.74
20240414114003,619.22
20240414115003,531.28
20240414120003,467.74
20240414121003,414.28
20240414122003,371.17
20240414123003,343.18
20240414124003,317.35
20240414125003,278.05
20240414130003,276.57
20240414131003,269.32
20240414132003,261.08
20240414133003,242.85
20240414134003,217.99
20240414135003,208.66
20240414140003,198.97
20240414141003,204.93
20240414142003,184.1
20240414143003,153.76
20240414144003,136.36
20240414145003,113.69
20240414150003,94.47
20240414151003,82.46
20240414152003,80.08
20240414153003,78.05
20240414154003,70.41
20240414155003,62.34
20240414160003,55.35
20240414161003,52.37
20240414162003,52.37
20240414163003,52.37
20240414164003,52.37
20240414165003,52.37
20240524090003,98.23
20240524091003,106.52
20240524092003,127.69
20240524093003,145.61
20240524094003,172.51
20240524095003,186.8
20240524100003,185.91
20240524101003,182.93
20240524102003,182.0
20240524103003,182.0
20240524104003,184.99
20240524105003,185.91
20240524110003,185.91
20240524111003,180.0
20240524112003,165.51
20240524113003,159.02
20240524114003,157.03
20240524115003,156.79
20240524120003,150.01
20240524121003,149.99
20240524122003,151.78
20240524123003,151.7
20240524124003,150.9
20240524125003,150.47
20240524130003,154.79
20240524131003,154.98
20240524132003,159.82
20240524133003,141.42
20240524134003,115.08
20240524135003,97.53
20240524140003,82.46
20240524141003,84.39
20240524142003,86.22
20240524143003,84.39
20240524144003,84.39
20240524145003,80.08
20240524150003,82.37
20240524151003,78.19
20240524152003,72.29
20240524153003,70.41
20240524154003,62.34
20240524155003,55.35
20240524160003,52.37
20240524161003,52.37
20240524162003,52.37
20240524163003,52.37
20240524164003,52.37
20240524165003,52.37
20240526090003,98.23
20240526091003,106.52
20240526092003,127.69
20240526093003,145.61
20240526094003,172.51
20240526095003,186.8
20240526100003,197.29
20240526101003,232.63
20240526102003,272.93
20240526103003,300.57
20240526104003,343.82
20240526105003,407.21
20240526110003,475.24
20240526111003,517.48
20240526112003,455.06
20240526113003,412.46
20240526114003,391.8
20240526115003,382.55
20240526120003,372.24
20240526121003,358.29
20240526122003,328.06
20240526123003,312.63
20240526124003,278.02
20240526125003,258.47
20240526130003,278.66
20240526131003,269.32
20240526132003,261.08
20240526133003,242.85
20240526134003,217.99
20240526135003,208.66
20240526140003,198.97
20240526141003,197.65
20240526142003,208.63
20240526143003,219.49
20240526144003,216.34
20240526145003,195.87
20240526150003,185.65
20240526151003,153.76
20240526152003,136.36
20240526153003,113.18
20240526154003,94.47
20240526155003,82.46
20240526160003,80.08
20240526161003,78.05
20240526162003,70.41
20240526163003,62.34
20240526164003,55.35
20240526165003,52.37
20240603090003,62.53
20240603091003,72.09
20240603092003,74.85
20240603093003,94.32
20240603094003,106.52
20240603095003,125.66
20240603100003,148.59
20240603101003,183.75
20240603102003,186.8
20240603103003,182.93
20240603104003,184.99
20240603105003,185.91
20240603110003,185.91
20240603111003,180.0
20240603112003,165.51
20240603113003,159.02
20240603114003,157.03
20240603115003,156.79
20240603120003,150.01
20240603121003,149.99
20240603122003,151.78
20240603123003,151.7
20240603124003,150.9
20240603125003,150.47
20240603130003,154.79
20240603131003,154.98
20240603132003,159.82
20240603133003,141.42
20240603134003,115.08
20240603135003,97.53
20240603140003,82.46
20240603141003,84.39
20240603142003,86.22
20240603143003,84.39
20240603144003,84.39
20240603145003,80.08
20240603150003,82.37
20240603151003,78.19
20240603152003,72.29
20240603153003,70.41
20240603154003,62.34
20240603155003,55.35
20240603160003,52.37
20240603161003,52.37
20240603162003,52.37
20240603163003,52.37
20240603164003,52.37
20240603165003,52.37
20240620090003,976.04
20240620091003,921.62
20240620092003,903.82
20240620093003,934.47
20240620094003,911.39
20240620095003,943.79
20240620100003,984.52
20240620101003,995.23
20240620102003,959.73
20240620103003,957.35
20240620104003,898.06
20240620105003,896.9
20240620110003,906.06
20240620111003,848.13
20240620112003,776.97
20240620113003,747.21
20240620114003,617.69
20240620115003,529.75
20240620120003,467.74
20240620121003,414.28
20240620122003,371.17
20240620123003,343.18
20240620124003,317.35
20240620125003,278.05
20240620130003,276.57
20240620131003,269.32
20240620132003,261.08
20240620133003,242.85
20240620134003,217.99
20240620135003,208.66
20240620140003,198.97
20240620141003,197.65
20240620142003,208.63
20240620143003,219.49
20240620144003,216.34
20240620145003,195.87
20240620150003,185.65
20240620151003,153.76
20240620152003,136.36
20240620153003,113.18
20240620154003,94.47
20240620155003,82.46
20240620160003,80.08
20240620161003,78.05
20240620162003,70.41
20240620163003,62.34
20240620164003,55.35
20240620165003,52.37
