序號,答案
20240428164001,46282334095.83
20240428165001,47445765781.61
20240430090001,155572833848.27
20240430091001,-119223713680.78
20240430092001,-115966327397.34
20240430093001,-87665574637.84
20240430094001,-79253051806.25
20240430095001,-65218907309.2
20240430100001,-63136742771.53
20240430101001,-70516859003.64
20240430102001,-67099973709.47
20240430103001,-56632203272.61
20240430104001,-54379416901.98
20240430105001,-54863030739.42
20240430110001,-56572808075.64
20240430111001,-72961400270.14
20240430112001,-11174727069.19
20240430113001,-15511679880.33
20240430114001,5596929827.48
20240430115001,1177669281.0
20240430120001,4338288260.47
20240430121001,-6161960263.92
20240430122001,6733222422.27
20240430123001,16039563342.78
20240430124001,11090863595.7
20240430125001,14728200226.33
20240430130001,7266443569.55
20240430131001,305769633342.61
20240430132001,190183923758.28
20240430133001,203604763987.0
20240430134001,209021061090.02
20240430135001,224083830406.27
20240430140001,227535196073.95
20240430141001,222380059485.91
20240430142001,235613371397.39
20240430143001,234489091599.86
20240430144001,231821652121.88
20240430145001,235295485542.08
20240430150001,234488869294.38
20240430151001,54525792407.03
20240430152001,61928153629.88
20240430153001,80687877239.48
20240430154001,92737291777.3
20240430155001,98490828302.06
20240430160001,100155447632.81
20240430161001,98380046509.48
20240430162001,99990164737.23
20240430163001,108376882953.84
20240430164001,109676233729.53
20240430165001,109360794703.52
20240515090001,183407991465.14
20240515091001,-82390090782.58
20240515092001,-99943671486.14
20240515093001,-79566488734.16
20240515094001,-61013424535.08
20240515095001,-42858329476.3
20240515100001,-46315256449.39
20240515101001,-39405629222.91
20240515102001,-30380469476.19
20240515103001,-24974182781.52
20240515104001,-25689370634.39
20240515105001,-26302229900.47
20240515110001,-25783023514.05
20240515111001,254845585709.83
20240515112001,225569152033.25
20240515113001,224370350351.48
20240515114001,235782213466.42
20240515115001,248821546063.33
20240515120001,255361455457.08
20240515121001,246024193773.58
20240515122001,262953347592.94
20240515123001,258627962479.28
20240515124001,259764032393.69
20240515125001,258161700105.69
20240515130001,262798075280.75
20240515131001,79120247901.62
20240515132001,81724510247.12
20240515133001,98350237714.3
20240515134001,113082885979.83
20240515135001,122941578866.52
20240515140001,120715709456.84
20240515141001,120642744674.58
20240515142001,124264509619.31
20240515143001,128739606022.02
20240515144001,130992837278.05
20240515145001,127358392535.05
20240515150001,118776360443.38
20240515151001,109795023792.0
20240515152001,57347614685.25
20240515153001,2654760166.44
20240515154001,-14056611574.89
20240515155001,-17367608855.58
20240515160001,-27020309828.19
20240515161001,-29576300000.58
20240515162001,-22285609968.47
20240515163001,-23983374738.48
20240515164001,-23648804668.97
20240515165001,-24119738595.38
20240520090001,158172869691.36
20240520091001,33616500914.62
20240520092001,-64958192157.16
20240520093001,-67700153583.95
20240520094001,-64634077450.92
20240520095001,-60100920578.45
20240520100001,-57469518410.59
20240520101001,-53837743047.75
20240520102001,-46724570918.64
20240520103001,-43350396540.22
20240520104001,-39394061617.59
20240520105001,-33597813957.94
20240520110001,-38230852342.2
20240520111001,-203304895917.25
20240520112001,-204350872219.36
20240520113001,-198996417182.67
20240520114001,-196032892085.09
20240520115001,-191774910184.33
20240520120001,-184333841505.89
20240520121001,-186787503225.23
20240520122001,-183199328780.03
20240520123001,-175905524227.28
20240520124001,-174367036048.45
20240520125001,-167529261211.56
20240520130001,-170549289543.09
20240520131001,-369998400560.84
20240520132001,-335078100067.56
20240520133001,-329382401319.08
20240520134001,-299736250127.14
20240520135001,-293058419417.56
20240520140001,-287470610707.28
20240520141001,-292840637420.34
20240520142001,-290509102622.0
20240520143001,-282233611170.5
20240520144001,-281623866201.27
20240520145001,-279159081748.16
20240520150001,-271127621720.5
20240520151001,-238415171876.25
20240520152001,-275976217417.86
20240520153001,-306766891969.83
20240520154001,-317047801403.09
20240520155001,-310945457830.09
20240520160001,-311946498396.03
20240520161001,-305033979332.17
20240520162001,-293098460899.73
20240520163001,-288945699482.27
20240520164001,-285192909468.73
20240520165001,-282000479735.64
20240613090001,80058778760.84
20240613091001,-88946239803.12
20240613092001,-91381660350.06
20240613093001,-41706911027.36
20240613094001,-11702832178.75
20240613095001,-3557031006.31
20240613100001,8766223772.77
20240613101001,11522867188.83
20240613102001,23643021968.88
20240613103001,26066874973.92
20240613104001,34419335388.78
20240613105001,32933123787.25
20240613110001,30207401427.23
20240613111001,58598915059.72
20240613112001,-335682160.17
20240613113001,-61975536203.05
20240613114001,-84508515368.69
20240613115001,-89758194757.3
20240613120001,-92977096411.5
20240613121001,-92322193373.75
20240613122001,-84476704458.69
20240613123001,-79880370855.69
20240613124001,-74675404570.33
20240613125001,-71694083168.73
20240613130001,-73519313870.05
20240613131001,-227291163965.45
20240613132001,-225242367389.97
20240613133001,-227720721502.83
20240613134001,-228422562195.98
20240613135001,-225405648246.02
20240613140001,-222702616108.64
20240613141001,-223423810216.78
20240613142001,-217040285467.31
20240613143001,-215530271299.2
20240613144001,-215382562141.39
20240613145001,-214194215689.27
20240613150001,-211193763326.22
20240613151001,-371255930174.36
20240613152001,-315942875167.7
20240613153001,-316866056985.08
20240613154001,-285976613371.52
20240613155001,-281078187963.42
20240613160001,-275470358464.45
20240613161001,-280684000381.44
20240613162001,-277112954855.27
20240613163001,-267752335359.56
20240613164001,-270157724685.8
20240613165001,-275293730348.48
20240615090001,188238790802.3
20240615091001,-17143598798.91
20240615092001,11707726083.16
20240615093001,53435102787.98
20240615094001,93255830764.23
20240615095001,107529780047.02
20240615100001,115446231630.62
20240615101001,115887134434.92
20240615102001,122177228733.72
20240615103001,126646096477.34
20240615104001,126892797385.64
20240615105001,124627108818.27
20240615110001,116036845754.98
20240615111001,104832086920.42
20240615112001,65401319964.41
20240615113001,4495784913.3
20240615114001,-6039833582.33
20240615115001,-12033842236.78
20240615120001,-17425669338.78
20240615121001,-22161703583.2
20240615122001,-15254968322.33
20240615123001,-12359068933.44
20240615124001,-13162793269.36
20240615125001,-12996842978.2
20240615130001,-16325191749.16
20240615131001,-148670323595.84
20240615132001,-153206594793.28
20240615133001,-157089075157.28
20240615134001,-143376820848.44
20240615135001,-143277606536.89
20240615140001,-140657771942.78
20240615141001,-152844217789.22
20240615142001,-145954389058.2
20240615143001,-134634621695.53
20240615144001,-140896686756.16
20240615145001,-139848486045.08
20240615150001,-145964176817.47
20240615151001,-347432943071.5
20240615152001,-326057611940.94
20240615153001,-314667104409.48
20240615154001,-282702543179.78
20240615155001,-271571416487.72
20240615160001,-253082641348.59
20240615161001,-257013171662.31
20240615162001,-250342014627.12
20240615163001,-237053311764.34
20240615164001,-231388534190.14
20240615165001,-227993449373.08
20240703090001,195561958947.59
20240703091001,-90253598618.66
20240703092001,-63693321724.98
20240703093001,-49961936450.11
20240703094001,-34565486984.56
20240703095001,-22834848164.03
20240703100001,-22002204784.48
20240703101001,-20817862466.73
20240703102001,-13236870704.45
20240703103001,-5436094889.17
20240703104001,-10666865918.92
20240703105001,-13354993696.39
20240703110001,-2311068493.28
20240703111001,255517839904.95
20240703112001,244566233400.55
20240703113001,247181618710.55
20240703114001,259265291263.66
20240703115001,269095065134.48
20240703120001,272168927245.83
20240703121001,267930521387.08
20240703122001,284105113067.45
20240703123001,286667777103.86
20240703124001,280305607703.23
20240703125001,270304099651.23
20240703130001,279149739784.66
20240703131001,87019348000.39
20240703132001,111120623780.39
20240703133001,123138005167.42
20240703134001,130400888391.11
20240703135001,134829714534.36
20240703140001,135847884059.19
20240703141001,133537482360.05
20240703142001,137356341050.94
20240703143001,142883642394.56
20240703144001,134264460337.62
20240703145001,119687974350.72
20240703150001,127600866739.5
20240703151001,124170856612.45
20240703152001,84414640276.55
20240703153001,25879124429.59
20240703154001,15229164885.27
20240703155001,6243379548.66
20240703160001,-1751153135.27
20240703161001,-6395314079.2
20240703162001,842876909.95
20240703163001,2390708222.5
20240703164001,-2817595024.28
20240703165001,-6836884403.62
20240707090001,204958615949.41
20240707091001,-74275210829.02
20240707092001,-58942605450.38
20240707093001,-43140400845.06
20240707094001,-26116036899.67
20240707095001,-16293826384.19
20240707100001,-14436562335.03
20240707101001,-13663091577.48
20240707102001,-4700441330.09
20240707103001,462258797.02
20240707104001,5715942392.34
20240707105001,6567271845.12
20240707110001,9161969107.84
20240707111001,261271598891.25
20240707112001,242687836308.34
20240707113001,250398295867.89
20240707114001,261419308206.95
20240707115001,272088176556.53
20240707120001,275708384378.45
20240707121001,273019366913.06
20240707122001,288368211321.14
20240707123001,288967723495.12
20240707124001,287492634643.11
20240707125001,287428123184.5
20240707130001,290862137403.25
20240707131001,93007573002.62
20240707132001,107376954366.47
20240707133001,125035310800.45
20240707134001,133447833548.34
20240707135001,138328017776.19
20240707140001,137848630550.31
20240707141001,137612384987.81
20240707142001,142341078376.72
20240707143001,143629528850.34
20240707144001,145271902828.5
20240707145001,143496056803.05
20240707150001,136511462883.52
20240707151001,116358958192.53
20240707152001,81787909727.16
20240707153001,19001085633.75
20240707154001,12996844309.44
20240707155001,6708974642.64
20240707160001,221564214.39
20240707161001,-4044870754.36
20240707162001,2030778415.94
20240707163001,3362384945.12
20240707164001,1834352130.3
20240707165001,3000675712.78
20240125090002,48821417697.38
20240125091002,-170109945044.05
20240125092002,-181320487351.12
20240125093002,-168435092660.94
20240125094002,-164419362658.44
20240125095002,-157801149470.52
20240125100002,-149297643167.16
20240125101002,-149689383737.31
20240125102002,-147107366336.67
20240125103002,-144596756491.84
20240125104002,-145928585388.0
20240125105002,-146941415999.84
20240125110002,-140644203190.44
20240125111002,-217557712510.02
20240125112002,-236357477471.25
20240125113002,-267747886357.02
20240125114002,-270923854563.55
20240125115002,-278029463229.86
20240125120002,-275752651946.84
20240125121002,-281473932707.52
20240125122002,-278072174286.06
20240125123002,-274967613668.75
20240125124002,-273316119114.27
20240125125002,-283919586127.27
20240125130002,-285303469143.05
20240125131002,-293056862358.17
20240125132002,-310934335247.75
20240125133002,-280107178672.19
20240125134002,-284947098729.03
20240125135002,-279452942965.81
20240125140002,-278259035210.22
20240125141002,-277486676779.58
20240125142002,-272822494903.45
20240125143002,-268472862222.64
20240125144002,-269645636902.64
20240125145002,-270062959593.03
20240125150002,-270788602806.67
20240125151002,-12984163558.77
20240125152002,-78497155941.69
20240125153002,-77931011447.56
20240125154002,-227018213297.41
20240125155002,-272438317902.2
20240125160002,-263765301831.28
20240125161002,-269640965267.92
20240125162002,-271682198326.14
20240125163002,-270691390522.44
20240125164002,-269878768011.12
20240125165002,-271938464635.92
20240128090002,47963637087.66
20240128091002,-203434364410.66
20240128092002,-217804858231.16
20240128093002,-202601720857.69
20240128094002,-195513018636.34
20240128095002,-188200973099.48
20240128100002,-183246934356.33
20240128101002,-185264587309.81
20240128102002,-181515134088.16
20240128103002,-181669071887.31
20240128104002,-182903911085.44
20240128105002,-185012769953.23
20240128110002,-183109458082.59
20240128111002,-245028491275.33
20240128112002,-261760328814.97
20240128113002,-291894320518.05
20240128114002,-290073761369.66
20240128115002,-295941416489.84
20240128120002,-292013110663.61
20240128121002,-298109003055.47
20240128122002,-297712590983.2
20240128123002,-291721029253.33
20240128124002,-287801844045.31
20240128125002,-292392838716.36
20240128130002,-294087489248.5
20240128131002,-297171584136.75
20240128132002,-311850621077.09
20240128133002,-277266002966.22
20240128134002,-282953025828.7
20240128135002,-273243376850.41
20240128140002,-273785051043.48
20240128141002,-269920811863.16
20240128142002,-264205982254.02
20240128143002,-256366944485.92
20240128144002,-257918779871.84
20240128145002,-256584503971.27
20240128150002,-257483660882.77
20240128151002,-20183202661.16
20240128152002,-81264477093.03
20240128153002,-76760906206.38
20240128154002,-227259352853.2
20240128155002,-272154912187.06
20240128160002,-264337897057.92
20240128161002,-270123021933.44
20240128162002,-271950032301.41
20240128163002,-271126064599.8
20240128164002,-269916140193.58
20240128165002,-271998304618.86
20240213090002,130514117896.3
20240213091002,-187615475607.44
20240213092002,-125699111688.53
20240213093002,-96973250267.75
20240213094002,-82339148807.44
20240213095002,-72325850701.69
20240213100002,-70810275192.11
20240213101002,-82772932933.52
20240213102002,-77165770634.89
20240213103002,-72842387379.08
20240213104002,-75121645824.62
20240213105002,-84275383593.41
20240213110002,-83846270620.73
20240213111002,-195812218507.09
20240213112002,-232280350315.06
20240213113002,-251762602544.48
20240213114002,-246958275018.12
20240213115002,-253707958128.78
20240213120002,-249845943449.53
20240213121002,-256077310004.52
20240213122002,-257105712392.56
20240213123002,-248911638879.81
20240213124002,-245395984259.72
20240213125002,-253991141334.25
20240213130002,-247797814273.38
20240213131002,110955118297.45
20240213132002,249444192484.44
20240213133002,294283693143.81
20240213134002,333406584660.39
20240213135002,346760911297.3
20240213140002,344120388609.7
20240213141002,348419079426.28
20240213142002,364147429500.2
20240213143002,353263448661.62
20240213144002,361408582436.48
20240213145002,349525118303.94
20240213150002,345312072034.09
20240213151002,7764515833.34
20240213152002,-40031168937.64
20240213153002,-50925605143.86
20240213154002,-53548553890.2
20240213155002,-39783800585.03
20240213160002,-37660927204.06
20240213161002,-25764115652.38
20240213162002,-16436864076.7
20240213163002,-13472226471.09
20240213164002,-13744286946.62
20240213165002,-25482266879.52
20240226090002,53803930583.72
20240226091002,-206073997262.19
20240226092002,-198956820759.25
20240226093002,-185639643885.36
20240226094002,-178760270371.42
20240226095002,-171911817856.78
20240226100002,-166455701628.86
20240226101002,-170632932844.25
20240226102002,-160523757410.36
20240226103002,-159526720948.62
20240226104002,-150891967089.36
20240226105002,-146557238769.72
20240226110002,-140242007273.81
20240226111002,-215429722629.91
20240226112002,-229178236661.2
20240226113002,-256313555611.44
20240226114002,-254029403421.48
20240226115002,-265105806505.83
20240226120002,-263351538428.31
20240226121002,-271362532713.47
20240226122002,-268341169703.64
20240226123002,-260075243703.02
20240226124002,-257759058172.59
20240226125002,-263881867422.11
20240226130002,-260113283236.89
20240226131002,65576390360.23
20240226132002,157368254899.03
20240226133002,189473406691.28
20240226134002,221990987386.27
20240226135002,233301189059.44
20240226140002,241730395884.12
20240226141002,251376200740.66
20240226142002,264200198313.97
20240226143002,265702204155.81
20240226144002,272098631204.17
20240226145002,278360029002.06
20240226150002,282519019007.97
20240226151002,42409196471.55
20240226152002,-24784208306.75
20240226153002,-50476249218.66
20240226154002,-56928067087.7
20240226155002,-53883346465.83
20240226160002,-46725461197.42
20240226161002,-58819811325.95
20240226162002,-65222244568.66
20240226163002,-64040349267.67
20240226164002,-65240263238.08
20240226165002,-49212045906.02
20240319090002,65047618568.16
20240319091002,-193795233175.06
20240319092002,-198459192356.0
20240319093002,-185207194336.25
20240319094002,-179104183440.41
20240319095002,-169602528391.11
20240319100002,-169384301562.75
20240319101002,-170081693171.64
20240319102002,-163309987080.08
20240319103002,-166039491183.52
20240319104002,-168606381765.28
20240319105002,-171152806613.59
20240319110002,-167067671111.77
20240319111002,-144860363915.55
20240319112002,-63802324163.2
20240319113002,-88079561026.27
20240319114002,-73987133791.41
20240319115002,-83663414739.77
20240319120002,-83347530820.08
20240319121002,-91088911514.39
20240319122002,-75492253881.16
20240319123002,-75735173098.5
20240319124002,-78069154913.97
20240319125002,-83607356458.64
20240319130002,-88749590798.09
20240319131002,-184516698881.61
20240319132002,-267697834440.06
20240319133002,-287785827367.84
20240319134002,-287428344749.77
20240319135002,-287355379942.47
20240319140002,-289677349254.2
20240319141002,-297578896446.31
20240319142002,-300261462795.27
20240319143002,-293088673180.89
20240319144002,-293438370042.34
20240319145002,-296185225469.69
20240319150002,-292762333941.48
20240319151002,-261689143680.33
20240319152002,-314978316719.05
20240319153002,-329583499462.88
20240319154002,-348921156919.89
20240319155002,-339587676748.06
20240319160002,-347532379951.5
20240319161002,-344773067151.34
20240319162002,-333402358080.95
20240319163002,-335519225289.03
20240319164002,-339161455931.64
20240319165002,-340485498985.73
20240427090002,58833603667.56
20240427091002,-200178535373.11
20240427092002,-182992002709.73
20240427093002,-171287835875.3
20240427094002,-164150416360.33
20240427095002,-155171304472.12
20240427100002,-157102645507.73
20240427101002,-155489857754.89
20240427102002,-152212228311.58
20240427103002,-151870317324.39
20240427104002,-154135116030.97
20240427105002,-158191555038.28
20240427110002,-153307144177.08
20240427111002,-169427235053.09
20240427112002,-68314570330.17
20240427113002,-93069637179.22
20240427114002,-78858419792.14
20240427115002,-90960110874.75
20240427120002,-91963598475.73
20240427121002,-102129054501.17
20240427122002,-90718748729.19
20240427123002,-81909591353.5
20240427124002,-74610670555.12
20240427125002,-77785304016.64
20240427130002,-76791826759.42
20240427131002,246008175959.09
20240427132002,57774279875.78
20240427133002,115234010855.33
20240427134002,106894897655.59
20240427135002,126582029685.22
20240427140002,132823406618.92
20240427141002,141773154672.14
20240427142002,160432996548.36
20240427143002,161144847665.38
20240427144002,163223008038.05
20240427145002,167077681721.03
20240427150002,169178977259.05
20240427151002,-9413341055.69
20240427152002,-23663265489.31
20240427153002,-10125859521.08
20240427154002,5412070289.25
20240427155002,16817037271.16
20240427160002,20742673587.58
20240427161002,24817798840.2
20240427162002,38782092897.3
20240427163002,46535708550.22
20240427164002,53876005677.83
20240427165002,53886460998.25
20240508090002,134137439557.09
20240508091002,-187716914516.03
20240508092002,-164624687012.69
20240508093002,-155824205241.75
20240508094002,-154559779873.23
20240508095002,-139539499127.89
20240508100002,-108030967175.73
20240508101002,-102792188100.59
20240508102002,-88336049416.38
20240508103002,-86680995658.36
20240508104002,-95587587530.2
20240508105002,-105175332062.72
20240508110002,-112413078111.95
20240508111002,-152840214579.3
20240508112002,-57145626394.69
20240508113002,-78547652065.66
20240508114002,-66663965460.58
20240508115002,-73625201731.75
20240508120002,-32381216150.81
20240508121002,-47387927272.78
20240508122002,-25557678547.84
20240508123002,-26631016594.72
20240508124002,-18108601679.3
20240508125002,-30672773621.36
20240508130002,-34547913068.2
20240508131002,274219057504.45
20240508132002,124276522058.0
20240508133002,181355190243.41
20240508134002,172051518633.33
20240508135002,194086202179.81
20240508140002,211062961429.14
20240508141002,212544946212.53
20240508142002,231268409784.36
20240508143002,222969560643.78
20240508144002,225020581714.62
20240508145002,221600137145.64
20240508150002,220386875907.12
20240508151002,19108752942.2
20240508152002,15446946323.7
20240508153002,37798626198.66
20240508154002,46470529533.38
20240508155002,55576439897.16
20240508160002,87583045119.78
20240508161002,84627750759.02
20240508162002,89223639448.55
20240508163002,97739158183.67
20240508164002,93708968887.03
20240508165002,84950975787.5
20240705090002,206131168192.45
20240705091002,-75666657267.41
20240705092002,-61952178419.45
20240705093002,-44088719975.44
20240705094002,-24232523379.28
20240705095002,-11139801972.19
20240705100002,-9717434455.02
20240705101002,-11163381947.22
20240705102002,-1764945358.19
20240705103002,7339407770.88
20240705104002,6156845177.83
