序號,答案
20240428130001,79.12
20240428131001,78.04
20240428132001,72.37
20240428133001,69.9
20240428134001,66.8
20240428135001,64.86
20240428140001,64.16
20240428141001,62.64
20240428142001,62.64
20240428143001,61.02
20240428144001,61.02
20240428145001,61.02
20240428150001,61.02
20240428151001,61.02
20240428152001,61.02
20240428153001,61.02
20240428154001,61.02
20240428155001,62.64
20240428160001,62.64
20240428161001,62.64
20240428162001,64.06
20240428163001,64.06
20240428164001,64.06
20240428165001,67.21
20240430090001,498.36
20240430091001,400.61
20240430092001,373.4
20240430093001,336.93
20240430094001,321.95
20240430095001,313.93
20240430100001,311.65
20240430101001,292.43
20240430102001,286.4
20240430103001,273.85
20240430104001,275.03
20240430105001,275.03
20240430110001,273.91
20240430111001,270.94
20240430112001,255.56
20240430113001,234.8
20240430114001,226.07
20240430115001,220.37
20240430120001,226.18
20240430121001,220.49
20240430122001,214.87
20240430123001,214.87
20240430124001,214.53
20240430125001,205.8
20240430130001,203.06
20240430131001,206.69
20240430132001,194.15
20240430133001,176.44
20240430134001,169.88
20240430135001,165.64
20240430140001,142.98
20240430141001,140.78
20240430142001,140.78
20240430143001,140.78
20240430144001,140.78
20240430145001,140.78
20240430150001,140.78
20240430151001,140.78
20240430152001,140.78
20240430153001,140.78
20240430154001,158.68
20240430155001,158.93
20240430160001,158.93
20240430161001,158.93
20240430162001,170.04
20240430163001,171.98
20240430164001,172.45
20240430165001,178.09
20240515090001,427.79
20240515091001,302.53
20240515092001,263.63
20240515093001,250.51
20240515094001,244.94
20240515095001,233.55
20240515100001,232.18
20240515101001,226.29
20240515102001,221.32
20240515103001,210.39
20240515104001,201.09
20240515105001,190.36
20240515110001,184.42
20240515111001,177.79
20240515112001,170.96
20240515113001,166.8
20240515114001,164.18
20240515115001,164.18
20240515120001,164.18
20240515121001,146.28
20240515122001,144.33
20240515123001,144.08
20240515124001,144.08
20240515125001,141.83
20240515130001,130.98
20240515131001,130.98
20240515132001,128.45
20240515133001,128.45
20240515134001,122.04
20240515135001,121.65
20240515140001,118.56
20240515141001,106.67
20240515142001,102.6
20240515143001,100.7
20240515144001,96.75
20240515145001,96.75
20240515150001,96.75
20240515151001,98.65
20240515152001,98.65
20240515153001,102.41
20240515154001,103.86
20240515155001,109.38
20240515160001,110.74
20240515161001,110.74
20240515162001,115.76
20240515163001,118.94
20240515164001,118.94
20240515165001,118.94
20240520090001,275.51
20240520091001,235.56
20240520092001,237.8
20240520093001,225.34
20240520094001,214.61
20240520095001,207.93
20240520100001,206.0
20240520101001,196.83
20240520102001,184.04
20240520103001,177.27
20240520104001,159.71
20240520105001,153.01
20240520110001,147.98
20240520111001,141.23
20240520112001,140.97
20240520113001,140.97
20240520114001,135.95
20240520115001,134.07
20240520120001,130.89
20240520121001,127.13
20240520122001,125.23
20240520123001,116.85
20240520124001,103.22
20240520125001,97.29
20240520130001,88.53
20240520131001,86.28
20240520132001,85.08
20240520133001,84.46
20240520134001,84.46
20240520135001,84.46
20240520140001,86.43
20240520141001,86.43
20240520142001,86.43
20240520143001,86.43
20240520144001,86.43
20240520145001,86.43
20240520150001,86.43
20240520151001,86.43
20240520152001,86.43
20240520153001,94.81
20240520154001,96.13
20240520155001,96.75
20240520160001,98.65
20240520161001,98.65
20240520162001,98.65
20240520163001,102.41
20240520164001,108.91
20240520165001,110.27
20240613090001,326.75
20240613091001,447.33
20240613092001,357.63
20240613093001,323.63
20240613094001,281.02
20240613095001,190.43
20240613100001,161.56
20240613101001,156.05
20240613102001,160.4
20240613103001,160.98
20240613104001,141.79
20240613105001,133.08
20240613110001,135.09
20240613111001,129.97
20240613112001,124.01
20240613113001,124.01
20240613114001,117.07
20240613115001,95.69
20240613120001,100.55
20240613121001,95.71
20240613122001,97.99
20240613123001,97.99
20240613124001,89.11
20240613125001,82.97
20240613130001,78.66
20240613131001,77.58
20240613132001,70.5
20240613133001,68.74
20240613134001,77.33
20240613135001,87.32
20240613140001,80.26
20240613141001,83.17
20240613142001,85.63
20240613143001,85.63
20240613144001,85.63
20240613145001,85.63
20240613150001,85.63
20240613151001,89.13
20240613152001,87.81
20240613153001,92.74
20240613154001,87.47
20240613155001,88.78
20240613160001,85.43
20240613161001,86.75
20240613162001,86.13
20240613163001,94.51
20240613164001,95.84
20240613165001,98.35
20240615090001,270.22
20240615091001,215.5
20240615092001,218.98
20240615093001,218.8
20240615094001,214.6
20240615095001,211.61
20240615100001,211.81
20240615101001,198.69
20240615102001,176.36
20240615103001,171.69
20240615104001,146.08
20240615105001,141.13
20240615110001,137.9
20240615111001,132.22
20240615112001,129.04
20240615113001,140.44
20240615114001,138.56
20240615115001,129.16
20240615120001,129.16
20240615121001,133.53
20240615122001,135.41
20240615123001,135.41
20240615124001,130.35
20240615125001,128.64
20240615130001,102.47
20240615131001,86.99
20240615132001,82.17
20240615133001,85.48
20240615134001,91.06
20240615135001,95.77
20240615140001,92.22
20240615141001,89.58
20240615142001,89.58
20240615143001,89.58
20240615144001,89.58
20240615145001,89.58
20240615150001,89.58
20240615151001,89.58
20240615152001,99.81
20240615153001,102.45
20240615154001,101.83
20240615155001,101.83
20240615160001,99.8
20240615161001,100.07
20240615162001,100.07
20240615163001,100.07
20240615164001,105.13
20240615165001,106.57
20240703090001,515.86
20240703091001,484.68
20240703092001,487.48
20240703093001,481.99
20240703094001,471.93
20240703095001,477.28
20240703100001,479.43
20240703101001,478.13
20240703102001,470.05
20240703103001,449.93
20240703104001,452.19
20240703105001,451.5
20240703110001,425.64
20240703111001,425.88
20240703112001,435.91
20240703113001,404.56
20240703114001,397.54
20240703115001,400.46
20240703120001,379.5
20240703121001,339.37
20240703122001,343.96
20240703123001,330.69
20240703124001,308.77
20240703125001,272.01
20240703130001,249.43
20240703131001,248.97
20240703132001,232.29
20240703133001,227.15
20240703134001,218.49
20240703135001,229.53
20240703140001,216.85
20240703141001,205.8
20240703142001,199.96
20240703143001,198.22
20240703144001,198.22
20240703145001,198.22
20240703150001,203.95
20240703151001,214.09
20240703152001,226.16
20240703153001,230.73
20240703154001,249.16
20240703155001,251.26
20240703160001,243.13
20240703161001,264.45
20240703162001,277.12
20240703163001,284.64
20240703164001,286.36
20240703165001,297.43
20240707090001,674.28
20240707091001,684.01
20240707092001,695.62
20240707093001,713.23
20240707094001,683.83
20240707095001,691.32
20240707100001,691.18
20240707101001,683.69
20240707102001,648.73
20240707103001,634.27
20240707104001,644.29
20240707105001,595.93
20240707110001,555.16
20240707111001,545.87
20240707112001,538.75
20240707113001,520.37
20240707114001,517.45
20240707115001,498.83
20240707120001,467.86
20240707121001,456.53
20240707122001,436.55
20240707123001,420.1
20240707124001,398.14
20240707125001,371.7
20240707130001,350.22
20240707131001,343.86
20240707132001,347.37
20240707133001,356.12
20240707134001,337.96
20240707135001,354.68
20240707140001,343.45
20240707141001,328.19
20240707142001,330.61
20240707143001,332.6
20240707144001,332.6
20240707145001,332.6
20240707150001,330.69
20240707151001,326.88
20240707152001,331.58
20240707153001,325.85
20240707154001,317.0
20240707155001,332.11
20240707160001,333.32
20240707161001,335.23
20240707162001,347.89
20240707163001,350.77
20240707164001,371.58
20240707165001,371.37
20240125090002,41.53
20240125091002,51.73
20240125092002,53.14
20240125093002,62.28
20240125094002,62.15
20240125095002,61.9
20240125100002,61.9
20240125101002,61.9
20240125102002,61.9
20240125103002,61.9
20240125104002,61.9
20240125105002,61.34
20240125110002,60.28
20240125111002,60.28
20240125112002,60.28
20240125113002,60.28
20240125114002,60.28
20240125115002,60.28
20240125120002,60.28
20240125121002,59.08
20240125122002,57.73
20240125123002,56.69
20240125124002,55.78
20240125125002,50.18
20240125130002,43.02
20240125131002,37.95
20240125132002,32.72
20240125133002,28.39
20240125134002,27.94
20240125135002,24.8
20240125140002,21.17
20240125141002,21.17
20240125142002,21.17
20240125143002,21.17
20240125144002,21.17
20240125145002,21.17
20240125150002,21.17
20240125151002,21.84
20240125152002,21.84
20240125153002,21.84
20240125154002,21.84
20240125155002,21.84
20240125160002,24.43
20240125161002,24.43
20240125162002,25.34
20240125163002,25.34
20240125164002,26.42
20240125165002,26.42
20240128090002,13.96
20240128091002,19.18
20240128092002,21.34
20240128093002,24.37
20240128094002,27.47
20240128095002,31.84
20240128100002,33.64
20240128101002,33.64
20240128102002,33.64
20240128103002,33.64
20240128104002,32.79
20240128105002,32.41
20240128110002,32.01
20240128111002,32.01
20240128112002,32.18
20240128113002,32.18
20240128114002,32.18
20240128115002,32.18
20240128120002,32.18
20240128121002,31.19
20240128122002,31.19
20240128123002,30.78
20240128124002,30.78
20240128125002,30.78
20240128130002,25.64
20240128131002,21.68
20240128132002,21.49
20240128133002,20.54
20240128134002,20.52
20240128135002,19.2
20240128140002,17.17
20240128141002,15.28
20240128142002,14.94
20240128143002,14.94
20240128144002,14.94
20240128145002,15.05
20240128150002,15.69
20240128151002,15.69
20240128152002,15.69
20240128153002,15.69
20240128154002,15.69
20240128155002,15.69
20240128160002,16.31
20240128161002,16.56
20240128162002,16.56
20240128163002,16.56
20240128164002,16.56
20240128165002,16.45
20240213090002,390.38
20240213091002,279.78
20240213092002,265.94
20240213093002,237.01
20240213094002,229.01
20240213095002,223.71
20240213100002,219.56
20240213101002,208.93
20240213102002,205.69
20240213103002,204.85
20240213104002,204.85
20240213105002,184.02
20240213110002,166.81
20240213111002,157.86
20240213112002,156.42
20240213113002,151.39
20240213114002,148.07
20240213115002,143.02
20240213120002,134.37
20240213121002,125.99
20240213122002,125.99
20240213123002,119.49
20240213124002,118.27
20240213125002,105.63
20240213130002,88.7
20240213131002,84.62
20240213132002,80.48
20240213133002,79.54
20240213134002,78.46
20240213135002,72.79
20240213140002,70.32
20240213141002,67.23
20240213142002,66.71
20240213143002,66.66
20240213144002,64.88
20240213145002,65.14
20240213150002,65.14
20240213151002,68.28
20240213152002,68.28
20240213153002,68.28
20240213154002,68.02
20240213155002,68.02
20240213160002,68.35
20240213161002,73.35
20240213162002,77.67
20240213163002,82.18
20240213164002,88.47
20240213165002,91.09
20240226090002,227.46
20240226091002,313.24
20240226092002,321.01
20240226093002,328.76
20240226094002,321.61
20240226095002,324.67
20240226100002,333.21
20240226101002,315.04
20240226102002,309.38
20240226103002,286.81
20240226104002,288.96
20240226105002,287.85
20240226110002,287.94
20240226111002,270.99
20240226112002,264.74
20240226113002,266.05
20240226114002,242.66
20240226115002,228.88
20240226120002,221.54
20240226121002,215.91
20240226122002,215.91
20240226123002,210.92
20240226124002,200.28
20240226125002,164.53
20240226130002,157.68
20240226131002,155.53
20240226132002,146.07
20240226133002,137.22
20240226134002,134.24
20240226135002,131.72
20240226140002,131.72
20240226141002,131.72
20240226142002,130.33
20240226143002,130.33
20240226144002,132.29
20240226145002,132.29
20240226150002,132.29
20240226151002,132.29
20240226152002,137.32
20240226153002,137.32
20240226154002,137.32
20240226155002,137.32
20240226160002,139.56
20240226161002,139.56
20240226162002,157.46
20240226163002,160.44
20240226164002,160.44
20240226165002,171.55
20240319090002,177.15
20240319091002,306.56
20240319092002,288.67
20240319093002,284.06
20240319094002,299.72
20240319095002,288.87
20240319100002,271.59
20240319101002,253.79
20240319102002,244.68
20240319103002,228.25
20240319104002,226.48
20240319105002,212.15
20240319110002,203.39
20240319111002,178.63
20240319112002,162.88
20240319113002,158.65
20240319114002,157.7
20240319115002,152.68
20240319120002,149.36
20240319121002,144.3
20240319122002,141.32
20240319123002,137.56
20240319124002,135.66
20240319125002,135.66
20240319130002,133.65
20240319131002,133.65
20240319132002,124.81
20240319133002,124.81
20240319134002,113.9
20240319135002,103.14
20240319140002,97.15
20240319141002,93.27
20240319142002,91.02
20240319143002,92.99
20240319144002,92.99
20240319145002,92.99
20240319150002,92.99
20240319151002,92.99
20240319152002,92.99
20240319153002,101.37
20240319154002,105.45
20240319155002,105.45
20240319160002,107.35
20240319161002,111.12
20240319162002,120.1
20240319163002,132.01
20240319164002,131.54
20240319165002,133.58
20240427090002,137.37
20240427091002,147.11
20240427092002,151.4
20240427093002,151.4
20240427094002,149.5
20240427095002,149.5
20240427100002,149.5
20240427101002,140.87
20240427102002,138.62
20240427103002,134.73
20240427104002,131.72
20240427105002,131.72
20240427110002,126.83
20240427111002,120.36
20240427112002,119.14
20240427113002,119.14
20240427114002,116.57
20240427115002,106.5
20240427120002,97.76
20240427121002,95.55
20240427122002,95.94
20240427123002,93.45
20240427124002,86.91
20240427125002,83.29
20240427130002,77.27
20240427131002,73.25
20240427132002,69.77
20240427133002,65.05
20240427134002,59.27
20240427135002,57.87
20240427140002,53.84
20240427141002,53.84
20240427142002,53.84
20240427143002,53.84
20240427144002,53.84
20240427145002,53.84
20240427150002,53.84
20240427151002,53.84
20240427152002,55.31
20240427153002,55.31
20240427154002,60.39
20240427155002,62.78
20240427160002,62.78
20240427161002,64.4
20240427162002,64.4
20240427163002,66.01
20240427164002,66.01
20240427165002,69.15
20240508090002,260.76
20240508091002,290.58
20240508092002,298.08
20240508093002,283.64
20240508094002,267.19
20240508095002,272.95
20240508100002,256.27
20240508101002,249.86
20240508102002,244.17
20240508103002,229.88
20240508104002,229.88
20240508105002,223.2
20240508110002,215.31
20240508111002,201.71
20240508112002,187.38
20240508113002,188.99
20240508114002,170.33
20240508115002,160.57
20240508120002,157.94
20240508121002,154.62
20240508122002,149.6
20240508123002,149.6
20240508124002,140.78
20240508125002,137.8
20240508130002,125.05
20240508131002,125.05
20240508132002,122.52
20240508133002,122.52
20240508134002,112.75
20240508135002,103.38
20240508140002,99.35
20240508141002,95.87
20240508142002,95.87
20240508143002,95.87
20240508144002,95.87
20240508145002,95.87
20240508150002,95.87
20240508151002,104.25
20240508152002,105.69
20240508153002,107.59
20240508154002,115.28
20240508155002,119.06
20240508160002,132.25
20240508161002,131.85
20240508162002,133.82
20240508163002,138.84
20240508164002,138.84
20240508165002,138.84
20240705090002,634.45
20240705091002,659.36
20240705092002,658.35
20240705093002,658.35
20240705094002,676.2
20240705095002,676.2
20240705100002,676.2
20240705101002,670.42
20240705102002,668.8
20240705103002,672.66
20240705104002,648.3
20240705105002,648.3
20240705110002,637.39
20240705111002,614.63
20240705112002,584.38
20240705113002,555.0
20240705114002,561.0
20240705115002,596.49
20240705120002,607.02
20240705121002,567.57
20240705122002,528.27
20240705123002,519.54
20240705124002,473.47
20240705125002,434.85
20240705130002,421.34
20240705131002,413.98
20240705132002,412.5
20240705133002,419.09
20240705134002,413.84
20240705135002,416.89
20240705140002,348.09
20240705141002,318.4
20240705142002,320.49
20240705143002,320.49
20240705144002,320.49
20240705145002,314.14
20240705150002,312.23
20240705151002,309.95
20240705152002,309.95
20240705153002,333.37
20240705154002,341.18
20240705155002,341.73
20240705160002,348.26
20240705161002,348.26
20240705162002,355.39
20240705163002,355.39
20240705164002,366.48
20240705165002,366.27
20240707090002,641.43
20240707091002,665.03
20240707092002,666.62
20240707093002,666.62
20240707094002,685.78
20240707095002,700.26
20240707100002,704.12
20240707101002,694.13
20240707102002,693.34
20240707103002,693.34
20240707104002,698.72
20240707105002,698.72
20240707110002,698.72
20240707111002,656.61
20240707112002,644.83
20240707113002,620.24
20240707114002,591.95
20240707115002,586.89
20240707120002,593.36
20240707121002,586.62
20240707122002,586.39
20240707123002,588.29
20240707124002,508.23
20240707125002,467.15
20240707130002,463.41
20240707131002,463.18
20240707132002,464.61
20240707133002,474.55
20240707134002,462.73
20240707135002,460.11
20240707140002,418.98
20240707141002,396.98
20240707142002,387.24
20240707143002,388.26
20240707144002,388.26
20240707145002,385.27
20240707150002,388.26
20240707151002,388.26
20240707152002,388.26
20240707153002,388.26
20240707154002,383.85
20240707155002,383.85
20240707160002,380.02
20240707161002,370.31
20240707162002,370.31
20240707163002,370.31
20240707164002,376.6
20240707165002,396.45
20240317090003,490.7
20240317091003,334.48
20240317092003,297.48
20240317093003,247.4
20240317094003,218.15
20240317095003,219.73
20240317100003,217.17
20240317101003,214.65
20240317102003,197.6
20240317103003,177.0
20240317104003,177.77
20240317105003,172.27
20240317110003,165.32
20240317111003,146.6
20240317112003,139.43
20240317113003,128.39
20240317114003,128.44
20240317115003,125.44
20240317120003,120.72
20240317121003,117.68
20240317122003,107.94
20240317123003,102.44
20240317124003,98.51
20240317125003,91.14
20240317130003,85.02
20240317131003,82.93
20240317132003,79.19
20240317133003,79.19
20240317134003,76.67
20240317135003,75.15
20240317140003,75.15
20240317141003,75.15
20240317142003,75.15
20240317143003,75.15
20240317144003,75.15
20240317145003,75.15
20240317150003,75.15
20240317151003,75.15
20240317152003,75.15
20240317153003,75.15
20240317154003,75.48
20240317155003,75.48
20240317160003,75.48
20240317161003,80.48
20240317162003,83.22
20240317163003,86.72
20240317164003,89.72
20240317165003,91.82
20240414090003,443.74
20240414091003,351.0
20240414092003,326.15
20240414093003,298.9
20240414094003,280.82
20240414095003,255.9
20240414100003,252.42
20240414101003,246.74
20240414102003,235.03
20240414103003,228.36
20240414104003,228.36
20240414105003,209.1
20240414110003,203.09
20240414111003,180.95
20240414112003,163.48
20240414113003,158.5
20240414114003,154.73
20240414115003,155.8
20240414120003,147.42
20240414121003,143.66
20240414122003,137.37
20240414123003,127.6
20240414124003,127.6
20240414125003,124.59
20240414130003,121.65
20240414131003,113.74
20240414132003,99.47
20240414133003,89.52
20240414134003,84.44
20240414135003,82.74
20240414140003,82.12
20240414141003,84.09
20240414142003,84.09
20240414143003,84.09
20240414144003,84.09
20240414145003,84.09
20240414150003,87.59
20240414151003,87.59
20240414152003,88.2
20240414153003,91.21
20240414154003,93.3
20240414155003,93.3
20240414160003,101.68
20240414161003,107.67
20240414162003,115.36
20240414163003,124.2
20240414164003,132.32
20240414165003,132.12
20240524090003,164.34
20240524091003,202.1
20240524092003,219.34
20240524093003,227.91
20240524094003,223.18
20240524095003,222.79
20240524100003,212.16
20240524101003,212.16
20240524102003,193.02
20240524103003,173.97
20240524104003,171.44
20240524105003,169.42
20240524110003,159.94
20240524111003,146.65
20240524112003,132.61
20240524113003,120.48
20240524114003,114.4
20240524115003,102.43
20240524120003,97.27
20240524121003,92.37
20240524122003,88.5
20240524123003,77.03
20240524124003,72.92
20240524125003,71.25
20240524130003,62.42
20240524131003,61.9
20240524132003,58.67
20240524133003,55.8
20240524134003,54.27
20240524135003,54.27
20240524140003,53.81
20240524141003,53.81
20240524142003,54.27
20240524143003,54.27
20240524144003,54.1
20240524145003,54.1
20240524150003,54.1
20240524151003,55.57
20240524152003,60.65
20240524153003,63.04
20240524154003,65.32
20240524155003,65.32
20240524160003,66.74
20240524161003,66.74
20240524162003,69.89
20240524163003,69.89
20240524164003,70.59
20240524165003,72.11
20240526090003,174.82
20240526091003,212.35
20240526092003,232.0
20240526093003,234.85
20240526094003,231.84
20240526095003,228.73
20240526100003,212.55
20240526101003,212.55
20240526102003,214.23
20240526103003,214.23
20240526104003,189.16
20240526105003,172.11
20240526110003,166.98
20240526111003,157.44
20240526112003,146.67
20240526113003,133.08
20240526114003,123.83
20240526115003,120.34
20240526120003,118.65
20240526121003,107.42
20240526122003,98.32
20240526123003,92.98
20240526124003,85.16
20240526125003,84.68
20240526130003,77.57
20240526131003,76.06
20240526132003,73.53
20240526133003,73.53
20240526134003,72.11
20240526135003,70.64
20240526140003,67.54
20240526141003,67.54
20240526142003,66.84
20240526143003,66.48
20240526144003,66.48
20240526145003,66.74
20240526150003,66.74
20240526151003,69.89
20240526152003,69.89
20240526153003,70.59
20240526154003,72.11
20240526155003,75.21
20240526160003,76.16
20240526161003,76.16
20240526162003,77.01
20240526163003,82.01
20240526164003,84.75
20240526165003,88.25
20240603090003,407.82
20240603091003,551.85
20240603092003,539.11
20240603093003,515.29
20240603094003,497.25
20240603095003,495.68
20240603100003,495.68
20240603101003,481.84
20240603102003,457.68
20240603103003,439.62
20240603104003,421.52
20240603105003,435.16
20240603110003,415.55
20240603111003,394.79
20240603112003,385.06
20240603113003,357.15
20240603114003,338.84
20240603115003,326.76
20240603120003,300.84
20240603121003,273.43
20240603122003,271.08
20240603123003,264.08
20240603124003,250.03
20240603125003,230.89
20240603130003,222.86
20240603131003,219.55
20240603132003,219.55
20240603133003,218.52
20240603134003,204.48
20240603135003,201.88
20240603140003,196.49
20240603141003,182.5
20240603142003,180.75
20240603143003,180.67
20240603144003,189.14
20240603145003,192.02
20240603150003,192.1
20240603151003,192.1
20240603152003,192.1
20240603153003,197.74
20240603154003,197.74
20240603155003,203.47
20240603160003,223.04
20240603161003,225.65
20240603162003,228.53
20240603163003,253.78
20240603164003,256.64
20240603165003,284.3
20240620090003,650.7
20240620091003,589.03
20240620092003,572.84
20240620093003,537.38
20240620094003,505.78
20240620095003,484.51
20240620100003,482.96
20240620101003,460.3
20240620102003,450.92
20240620103003,449.97
20240620104003,454.51
20240620105003,442.35
20240620110003,444.95
20240620111003,437.26
20240620112003,436.32
20240620113003,393.23
20240620114003,387.44
20240620115003,373.58
20240620120003,341.7
20240620121003,340.12
20240620122003,338.9
20240620123003,334.23
20240620124003,315.16
20240620125003,301.93
20240620130003,285.22
20240620131003,260.36
20240620132003,267.83
20240620133003,269.92
20240620134003,262.93
20240620135003,256.79
20240620140003,244.9
20240620141003,233.87
20240620142003,226.62
20240620143003,227.4
20240620144003,227.4
20240620145003,227.4
20240620150003,227.4
20240620151003,227.4
20240620152003,227.4
20240620153003,234.84
20240620154003,236.56
20240620155003,241.14
20240620160003,255.72
20240620161003,257.83
20240620162003,287.11
20240620163003,287.38
20240620164003,304.0
20240620165003,314.88
20240420090004,254.46
20240420091004,178.36
20240420092004,152.45
20240420093004,133.17
20240420094004,134.7
20240420095004,135.28
