序號,答案
20240707120001,370.85
20240707121001,212.12
20240707122001,162.57
20240707123001,95.96
20240707124001,80.67
20240707125001,94.42
20240707130001,108.58
20240707131001,161.11
20240707132001,151.86
20240707133001,146.08
20240707134001,251.5
20240707135001,172.41
20240707140001,137.59
20240707141001,191.03
20240707142001,173.26
20240707143001,101.5
20240707144001,40.05
20240707145001,27.95
20240707150001,31.6
20240707151001,35.66
20240707152001,50.63
20240707153001,66.91
20240707154001,56.62
20240707155001,93.98
20240707160001,102.52
20240707161001,44.8
20240707162001,22.2
20240707163001,16.21
20240707164001,8.42
20240707165001,6.15
20240125090002,355.64
20240125091002,826.73
20240125092002,681.44
20240125093002,849.23
20240125094002,848.95
20240125095002,849.27
20240125100002,377.13
20240125101002,371.63
20240125102002,288.49
20240125103002,272.22
20240125104002,198.25
20240125105002,188.44
20240125110002,196.5
20240125111002,169.15
20240125112002,146.63
20240125113002,139.04
20240125114002,132.9
20240125115002,105.21
20240125120002,99.78
20240125121002,93.25
20240125122002,69.03
20240125123002,60.23
20240125124002,59.68
20240125125002,39.94
20240125130002,34.26
20240125131002,28.92
20240125132002,26.7
20240125133002,18.94
20240125134002,17.53
20240125135002,17.41
20240125140002,20.05
20240125141002,28.66
20240125142002,30.2
20240125143002,29.82
20240125144002,27.08
20240125145002,28.65
20240125150002,26.14
20240125151002,20.29
20240125152002,25.34
20240125153002,22.43
20240125154002,35.15
20240125155002,27.78
20240125160002,68.27
20240125161002,24.36
20240125162002,16.78
20240125163002,21.72
20240125164002,9.08
20240125165002,4.15
20240128090002,334.95
20240128091002,734.11
20240128092002,667.72
20240128093002,880.11
20240128094002,853.99
20240128095002,855.34
20240128100002,376.92
20240128101002,363.3
20240128102002,313.8
20240128103002,273.19
20240128104002,208.49
20240128105002,187.13
20240128110002,195.93
20240128111002,169.28
20240128112002,146.61
20240128113002,138.84
20240128114002,132.9
20240128115002,105.21
20240128120002,99.78
20240128121002,93.25
20240128122002,68.83
20240128123002,60.23
20240128124002,59.68
20240128125002,39.94
20240128130002,34.26
20240128131002,28.92
20240128132002,26.7
20240128133002,18.94
20240128134002,17.53
20240128135002,17.41
20240128140002,20.05
20240128141002,28.66
20240128142002,30.2
20240128143002,29.82
20240128144002,27.08
20240128145002,28.65
20240128150002,26.14
20240128151002,20.29
20240128152002,25.34
20240128153002,22.43
20240128154002,35.15
20240128155002,27.78
20240128160002,68.27
20240128161002,24.36
20240128162002,16.78
20240128163002,21.72
20240128164002,9.08
20240128165002,4.15
20240213090002,659.01
20240213091002,830.06
20240213092002,677.49
20240213093002,837.45
20240213094002,870.54
20240213095002,853.98
20240213100002,279.02
20240213101002,371.66
20240213102002,300.21
20240213103002,271.37
20240213104002,216.39
20240213105002,196.37
20240213110002,197.94
20240213111002,175.92
20240213112002,150.68
20240213113002,142.48
20240213114002,136.61
20240213115002,109.07
20240213120002,104.39
20240213121002,96.98
20240213122002,72.45
20240213123002,63.14
20240213124002,62.53
20240213125002,44.69
20240213130002,36.73
20240213131002,31.05
20240213132002,27.37
20240213133002,19.97
20240213134002,18.32
20240213135002,17.87
20240213140002,20.75
20240213141002,29.3
20240213142002,31.14
20240213143002,30.7
20240213144002,27.84
20240213145002,30.02
20240213150002,27.07
20240213151002,21.22
20240213152002,26.38
20240213153002,23.2
20240213154002,36.42
20240213155002,29.13
20240213160002,70.75
20240213161002,27.24
20240213162002,17.47
20240213163002,22.47
20240213164002,8.43
20240213165002,4.78
20240226090002,544.51
20240226091002,849.67
20240226092002,729.0
20240226093002,797.22
20240226094002,834.01
20240226095002,844.1
20240226100002,363.3
20240226101002,378.22
20240226102002,278.21
20240226103002,259.17
20240226104002,207.31
20240226105002,189.86
20240226110002,200.18
20240226111002,177.8
20240226112002,152.67
20240226113002,142.97
20240226114002,136.59
20240226115002,109.14
20240226120002,104.44
20240226121002,96.98
20240226122002,72.46
20240226123002,63.14
20240226124002,62.51
20240226125002,44.69
20240226130002,36.73
20240226131002,31.03
20240226132002,27.37
20240226133002,19.97
20240226134002,18.32
20240226135002,17.87
20240226140002,20.75
20240226141002,29.3
20240226142002,31.14
20240226143002,30.7
20240226144002,27.84
20240226145002,30.02
20240226150002,27.07
20240226151002,21.22
20240226152002,26.38
20240226153002,23.2
20240226154002,36.42
20240226155002,29.13
20240226160002,70.75
20240226161002,27.24
20240226162002,17.47
20240226163002,22.47
20240226164002,8.43
20240226165002,4.78
20240319090002,45.54
20240319091002,76.2
20240319092002,90.3
20240319093002,113.02
20240319094002,142.49
20240319095002,145.09
20240319100002,50.8
20240319101002,47.8
20240319102002,46.76
20240319103002,32.22
20240319104002,26.6
20240319105002,30.03
20240319110002,31.77
20240319111002,54.1
20240319112002,63.1
20240319113002,78.29
20240319114002,65.71
20240319115002,55.87
20240319120002,53.82
20240319121002,45.95
20240319122002,45.5
20240319123002,47.32
20240319124002,34.97
20240319125002,29.1
20240319130002,29.48
20240319131002,51.43
20240319132002,50.68
20240319133002,33.68
20240319134002,24.98
20240319135002,29.11
20240319140002,26.85
20240319141002,28.85
20240319142002,32.55
20240319143002,31.69
20240319144002,29.67
20240319145002,18.55
20240319150002,16.61
20240319151002,12.88
20240319152002,10.32
20240319153002,9.2
20240319154002,6.89
20240319155002,4.5
20240319160002,1.74
20240319161002,0.89
20240319162002,0.68
20240319163002,0.38
20240319164002,0.23
20240319165002,0.15
20240427090002,528.57
20240427091002,709.84
20240427092002,780.15
20240427093002,816.57
20240427094002,872.18
20240427095002,859.29
20240427100002,897.71
20240427101002,831.66
20240427102002,681.3
20240427103002,1085.63
20240427104002,1159.33
20240427105002,1147.95
20240427110002,1309.33
20240427111002,1353.15
20240427112002,1375.09
20240427113002,1332.81
20240427114002,1413.78
20240427115002,1398.77
20240427120002,1146.85
20240427121002,1269.96
20240427122002,1115.79
20240427123002,1194.19
20240427124002,1307.31
20240427125002,1071.82
20240427130002,839.44
20240427131002,797.09
20240427132002,764.41
20240427133002,1035.35
20240427134002,1338.27
20240427135002,929.45
20240427140002,733.58
20240427141002,515.1
20240427142002,380.62
20240427143002,202.93
20240427144002,93.49
20240427145002,67.75
20240427150002,188.17
20240427151002,226.96
20240427152002,203.12
20240427153002,136.63
20240427154002,131.2
20240427155002,108.17
20240427160002,132.62
20240427161002,116.5
20240427162002,69.03
20240427163002,45.72
20240427164002,29.93
20240427165002,22.97
20240508090002,63.66
20240508091002,74.77
20240508092002,74.83
20240508093002,98.09
20240508094002,139.99
20240508095002,202.62
20240508100002,223.16
20240508101002,289.45
20240508102002,302.78
20240508103002,283.37
20240508104002,215.71
20240508105002,229.84
20240508110002,748.69
20240508111002,1116.85
20240508112002,820.32
20240508113002,752.89
20240508114002,738.33
20240508115002,625.99
20240508120002,514.8
20240508121002,500.39
20240508122002,479.62
20240508123002,458.22
20240508124002,379.64
20240508125002,504.31
20240508130002,443.18
20240508131002,299.09
20240508132002,181.45
20240508133002,433.12
20240508134002,549.98
20240508135002,454.89
20240508140002,321.05
20240508141002,290.09
20240508142002,155.91
20240508143002,153.77
20240508144002,135.27
20240508145002,106.82
20240508150002,112.61
20240508151002,48.37
20240508152002,28.37
20240508153002,25.14
20240508154002,27.5
20240508155002,25.99
20240508160002,23.84
20240508161002,19.28
20240508162002,18.83
20240508163002,29.06
20240508164002,21.7
20240508165002,12.31
20240705090002,521.11
20240705091002,555.91
20240705092002,558.92
20240705093002,689.63
20240705094002,714.39
20240705095002,703.38
20240705100002,762.58
20240705101002,785.71
20240705102002,777.37
20240705103002,774.62
20240705104002,789.08
20240705105002,698.1
20240705110002,739.33
20240705111002,800.95
20240705112002,742.27
20240705113002,713.29
20240705114002,820.05
20240705115002,815.39
20240705120002,752.27
20240705121002,903.07
20240705122002,643.88
20240705123002,478.17
20240705124002,214.51
20240705125002,113.11
20240705130002,67.89
20240705131002,55.11
20240705132002,39.34
20240705133002,32.21
20240705134002,65.82
20240705135002,66.21
20240705140002,67.72
20240705141002,44.42
20240705142002,24.21
20240705143002,21.33
20240705144002,15.44
20240705145002,15.88
20240705150002,15.28
20240705151002,12.1
20240705152002,7.86
20240705153002,5.45
20240705154002,3.17
20240705155002,1.63
20240705160002,1.18
20240705161002,1.11
20240705162002,0.99
20240705163002,0.93
20240705164002,0.9
20240705165002,0.83
20240707090002,541.63
20240707091002,591.63
20240707092002,667.48
20240707093002,706.57
20240707094002,755.44
20240707095002,908.93
20240707100002,1105.36
20240707101002,973.51
20240707102002,1081.58
20240707103002,1193.08
20240707104002,1493.7
20240707105002,1635.01
20240707110002,1760.28
20240707111002,1764.27
20240707112002,1580.42
20240707113002,1578.15
20240707114002,1651.26
20240707115002,1669.37
20240707120002,793.0
20240707121002,809.5
20240707122002,637.49
20240707123002,432.15
20240707124002,192.83
20240707125002,117.46
20240707130002,79.71
20240707131002,58.41
20240707132002,39.79
20240707133002,32.21
20240707134002,63.12
20240707135002,66.73
20240707140002,81.72
20240707141002,55.42
20240707142002,66.43
20240707143002,110.1
20240707144002,217.08
20240707145002,66.56
20240707150002,29.21
20240707151002,18.99
20240707152002,18.19
20240707153002,5.39
20240707154002,3.18
20240707155002,1.11
20240707160002,1.22
20240707161002,0.91
20240707162002,0.77
20240707163002,0.8
20240707164002,1.04
20240707165002,0.63
20240317090003,825.82
20240317091003,901.21
20240317092003,961.56
20240317093003,940.3
20240317094003,1309.76
20240317095003,1411.73
20240317100003,1436.92
20240317101003,1450.78
20240317102003,1487.94
20240317103003,1505.66
20240317104003,1399.91
20240317105003,1378.49
20240317110003,1566.04
20240317111003,1530.32
20240317112003,1481.45
20240317113003,1365.57
20240317114003,1316.77
20240317115003,1211.31
20240317120003,1170.02
20240317121003,1210.47
20240317122003,1280.37
20240317123003,1083.34
20240317124003,1183.06
20240317125003,1139.32
20240317130003,872.83
20240317131003,1043.62
20240317132003,557.12
20240317133003,720.05
20240317134003,883.79
20240317135003,597.85
20240317140003,566.05
20240317141003,302.3
20240317142003,335.14
20240317143003,253.73
20240317144003,235.64
20240317145003,115.69
20240317150003,70.58
20240317151003,71.96
20240317152003,81.2
20240317153003,108.74
20240317154003,71.6
20240317155003,66.71
20240317160003,54.91
20240317161003,34.7
20240317162003,17.9
20240317163003,15.4
20240317164003,15.26
20240317165003,15.66
20240414090003,787.74
20240414091003,860.24
20240414092003,917.82
20240414093003,941.09
20240414094003,1274.1
20240414095003,1376.99
20240414100003,1430.65
20240414101003,1441.0
20240414102003,1439.99
20240414103003,1426.4
20240414104003,1367.66
20240414105003,1350.51
20240414110003,1444.73
20240414111003,1405.71
20240414112003,1424.94
20240414113003,1327.1
20240414114003,1254.37
20240414115003,1129.54
20240414120003,1079.04
20240414121003,1163.46
20240414122003,1199.7
20240414123003,998.28
20240414124003,1160.65
20240414125003,1097.38
20240414130003,799.19
20240414131003,1015.14
20240414132003,493.74
20240414133003,693.24
20240414134003,838.67
20240414135003,591.21
20240414140003,541.06
20240414141003,265.9
20240414142003,287.22
20240414143003,212.26
20240414144003,213.8
20240414145003,108.92
20240414150003,61.34
20240414151003,61.41
20240414152003,75.0
20240414153003,100.56
20240414154003,69.28
20240414155003,63.12
20240414160003,54.68
20240414161003,34.22
20240414162003,16.73
20240414163003,14.32
20240414164003,14.98
20240414165003,15.25
20240524090003,558.7
20240524091003,549.52
20240524092003,388.7
20240524093003,364.81
20240524094003,442.53
20240524095003,225.65
20240524100003,325.13
20240524101003,383.04
20240524102003,362.83
20240524103003,356.28
20240524104003,352.84
20240524105003,285.37
20240524110003,231.8
20240524111003,226.9
20240524112003,177.64
20240524113003,149.88
20240524114003,118.92
20240524115003,142.91
20240524120003,392.97
20240524121003,350.53
20240524122003,343.85
20240524123003,337.66
20240524124003,341.87
20240524125003,196.09
20240524130003,112.48
20240524131003,77.55
20240524132003,54.12
20240524133003,34.19
20240524134003,35.25
20240524135003,47.73
20240524140003,146.76
20240524141003,247.85
20240524142003,283.82
20240524143003,237.8
20240524144003,220.12
20240524145003,210.65
20240524150003,37.99
20240524151003,33.56
20240524152003,37.79
20240524153003,34.22
20240524154003,42.9
20240524155003,34.09
20240524160003,19.74
20240524161003,11.4
20240524162003,9.27
20240524163003,6.24
20240524164003,4.79
20240524165003,3.76
20240526090003,178.32
20240526091003,174.8
20240526092003,180.23
20240526093003,150.02
20240526094003,133.59
20240526095003,139.03
20240526100003,150.0
20240526101003,106.59
20240526102003,94.01
20240526103003,115.41
20240526104003,154.47
20240526105003,178.46
20240526110003,228.65
20240526111003,236.47
20240526112003,177.14
20240526113003,202.84
20240526114003,282.71
20240526115003,395.13
20240526120003,413.83
20240526121003,248.46
20240526122003,197.82
20240526123003,208.55
20240526124003,230.5
20240526125003,149.36
20240526130003,65.27
20240526131003,111.5
20240526132003,95.04
20240526133003,80.2
20240526134003,115.02
20240526135003,86.74
20240526140003,46.71
20240526141003,73.3
20240526142003,123.57
20240526143003,153.61
20240526144003,134.9
20240526145003,239.16
20240526150003,109.55
20240526151003,56.19
20240526152003,41.53
20240526153003,31.08
20240526154003,24.3
20240526155003,28.08
20240526160003,19.02
20240526161003,11.45
20240526162003,9.4
20240526163003,6.6
20240526164003,4.88
20240526165003,3.47
20240603090003,19.49
20240603091003,14.67
20240603092003,14.69
20240603093003,14.96
20240603094003,18.39
20240603095003,19.68
20240603100003,16.63
20240603101003,13.89
20240603102003,13.44
20240603103003,12.89
20240603104003,14.32
20240603105003,18.62
20240603110003,23.59
20240603111003,29.54
20240603112003,38.44
20240603113003,48.36
20240603114003,43.04
20240603115003,20.01
20240603120003,20.01
20240603121003,37.35
20240603122003,36.53
20240603123003,32.22
20240603124003,25.81
20240603125003,26.13
20240603130003,19.73
20240603131003,17.11
20240603132003,15.94
20240603133003,18.88
20240603134003,16.83
20240603135003,17.35
20240603140003,13.18
20240603141003,14.59
20240603142003,17.15
20240603143003,19.41
20240603144003,18.69
20240603145003,14.52
20240603150003,50.96
20240603151003,55.47
20240603152003,52.19
20240603153003,42.62
20240603154003,43.75
20240603155003,30.91
20240603160003,21.51
20240603161003,16.78
20240603162003,13.03
20240603163003,9.82
20240603164003,6.51
20240603165003,3.66
20240620090003,1216.85
20240620091003,1154.46
20240620092003,1471.68
20240620093003,1458.27
20240620094003,1604.09
20240620095003,1699.57
20240620100003,1743.47
20240620101003,1740.73
20240620102003,1634.81
20240620103003,1512.65
20240620104003,1631.25
20240620105003,1645.34
20240620110003,1719.54
20240620111003,1745.79
20240620112003,1750.09
20240620113003,1723.8
20240620114003,1759.01
20240620115003,1767.62
20240620120003,1747.25
20240620121003,1710.89
20240620122003,1672.05
20240620123003,1541.56
20240620124003,1285.42
20240620125003,1197.39
20240620130003,967.97
20240620131003,973.63
20240620132003,960.41
20240620133003,972.84
20240620134003,802.29
20240620135003,819.12
20240620140003,828.33
20240620141003,762.26
20240620142003,800.48
20240620143003,708.15
20240620144003,602.3
20240620145003,211.36
