序號,答案
20240226092001,33.41
20240226093001,39.36
20240226094001,48.05
20240226095001,50.3
20240226100001,56.54
20240226101001,59.26
20240226102001,59.65
20240226103001,68.3
20240226104001,69.6
20240226105001,47.67
20240226110001,253.47
20240226111001,218.5
20240226112001,209.28
20240226113001,748.54
20240226114001,857.31
20240226115001,917.51
20240226120001,795.99
20240226121001,703.52
20240226122001,770.62
20240226123001,760.54
20240226124001,736.48
20240226125001,588.07
20240226130001,493.18
20240226131001,455.32
20240226132001,401.36
20240226133001,339.71
20240226134001,324.45
20240226135001,301.33
20240226140001,267.77
20240226141001,261.53
20240226142001,248.75
20240226143001,169.44
20240226144001,178.86
20240226145001,96.31
20240226150001,42.33
20240226151001,26.75
20240226152001,16.51
20240226153001,11.74
20240226154001,11.14
20240226155001,9.22
20240226160001,8.13
20240226161001,7.67
20240226162001,6.68
20240226163001,6.47
20240226164001,6.41
20240226165001,6.35
20240327090001,516.59
20240327091001,663.44
20240327092001,657.13
20240327093001,656.78
20240327094001,674.97
20240327095001,690.13
20240327100001,1502.39
20240327101001,1637.24
20240327102001,1652.82
20240327103001,1664.65
20240327104001,1702.08
20240327105001,1739.0
20240327110001,1488.38
20240327111001,1434.04
20240327112001,1435.5
20240327113001,1407.57
20240327114001,1255.94
20240327115001,995.16
20240327120001,1295.82
20240327121001,1128.45
20240327122001,1162.18
20240327123001,1617.91
20240327124001,1524.25
20240327125001,1357.01
20240327130001,1063.66
20240327131001,974.93
20240327132001,799.06
20240327133001,689.24
20240327134001,583.19
20240327135001,656.93
20240327140001,364.85
20240327141001,159.94
20240327142001,396.81
20240327143001,415.41
20240327144001,284.77
20240327145001,226.75
20240327150001,165.54
20240327151001,78.1
20240327152001,55.18
20240327153001,50.35
20240327154001,42.09
20240327155001,37.56
20240327160001,22.35
20240327161001,18.53
20240327162001,15.18
20240327163001,14.25
20240327164001,12.14
20240327165001,11.39
20240329090001,448.86
20240329091001,674.62
20240329092001,668.75
20240329093001,647.79
20240329094001,667.08
20240329095001,663.99
20240329100001,723.22
20240329101001,767.88
20240329102001,761.78
20240329103001,797.39
20240329104001,863.55
20240329105001,872.35
20240329110001,1125.45
20240329111001,1247.96
20240329112001,1286.72
20240329113001,1277.62
20240329114001,1305.12
20240329115001,1344.13
20240329120001,1579.63
20240329121001,1648.84
20240329122001,1664.26
20240329123001,1711.86
20240329124001,1725.88
20240329125001,1703.16
20240329130001,1646.05
20240329131001,1578.3
20240329132001,1426.32
20240329133001,1321.63
20240329134001,1332.8
20240329135001,1206.85
20240329140001,885.94
20240329141001,709.43
20240329142001,937.61
20240329143001,771.16
20240329144001,445.5
20240329145001,395.73
20240329150001,246.16
20240329151001,118.02
20240329152001,80.05
20240329153001,64.84
20240329154001,44.77
20240329155001,36.95
20240329160001,29.01
20240329161001,20.78
20240329162001,16.01
20240329163001,11.91
20240329164001,9.89
20240329165001,8.35
20240428090001,464.29
20240428091001,663.5
20240428092001,740.92
20240428093001,843.24
20240428094001,1049.01
20240428095001,1028.4
20240428100001,1481.08
20240428101001,1394.79
20240428102001,1409.83
20240428103001,1108.09
20240428104001,1126.67
20240428105001,982.5
20240428110001,1537.51
20240428111001,1586.8
20240428112001,1623.69
20240428113001,1645.12
20240428114001,1536.79
20240428115001,1581.16
20240428120001,1479.81
20240428121001,1331.4
20240428122001,1166.6
20240428123001,927.21
20240428124001,841.15
20240428125001,842.0
20240428130001,846.07
20240428131001,874.63
20240428132001,1018.41
20240428133001,824.66
20240428134001,714.9
20240428135001,518.87
20240428140001,475.01
20240428141001,542.92
20240428142001,468.55
20240428143001,235.63
20240428144001,348.69
20240428145001,189.73
20240428150001,182.93
20240428151001,174.86
20240428152001,180.94
20240428153001,157.25
20240428154001,130.27
20240428155001,110.84
20240428160001,110.45
20240428161001,71.8
20240428162001,50.18
20240428163001,34.55
20240428164001,22.11
20240428165001,17.42
20240430090001,517.26
20240430091001,476.74
20240430092001,497.12
20240430093001,510.52
20240430094001,511.95
20240430095001,586.17
20240430100001,1456.91
20240430101001,1407.57
20240430102001,1438.6
20240430103001,1115.57
20240430104001,1125.51
20240430105001,991.06
20240430110001,870.7
20240430111001,963.98
20240430112001,1013.43
20240430113001,958.7
20240430114001,1260.13
20240430115001,1219.17
20240430120001,1251.91
20240430121001,1129.04
20240430122001,1005.49
20240430123001,1115.83
20240430124001,1241.57
20240430125001,886.28
20240430130001,1236.54
20240430131001,1287.52
20240430132001,1385.82
20240430133001,1142.16
20240430134001,1106.69
20240430135001,869.0
20240430140001,1034.35
20240430141001,1029.21
20240430142001,855.73
20240430143001,665.08
20240430144001,617.91
20240430145001,500.96
20240430150001,566.91
20240430151001,492.74
20240430152001,369.51
20240430153001,282.11
20240430154001,219.29
20240430155001,152.69
20240430160001,128.46
20240430161001,78.93
20240430162001,55.58
20240430163001,40.96
20240430164001,25.16
20240430165001,19.84
20240515090001,575.22
20240515091001,543.96
20240515092001,671.73
20240515093001,697.8
20240515094001,742.33
20240515095001,883.36
20240515100001,1064.82
20240515101001,1040.45
20240515102001,820.89
20240515103001,788.62
20240515104001,986.28
20240515105001,1168.76
20240515110001,1209.09
20240515111001,1189.0
20240515112001,1205.03
20240515113001,1099.34
20240515114001,870.84
20240515115001,814.27
20240515120001,852.88
20240515121001,973.28
20240515122001,1080.8
20240515123001,1204.28
20240515124001,1098.54
20240515125001,993.24
20240515130001,730.4
20240515131001,215.93
20240515132001,144.85
20240515133001,107.01
20240515134001,147.28
20240515135001,76.12
20240515140001,45.77
20240515141001,62.65
20240515142001,49.3
20240515143001,41.49
20240515144001,38.61
20240515145001,29.34
20240515150001,27.77
20240515151001,47.58
20240515152001,61.3
20240515153001,42.1
20240515154001,60.41
20240515155001,80.55
20240515160001,72.63
20240515161001,49.9
20240515162001,47.16
20240515163001,31.43
20240515164001,24.82
20240515165001,16.3
20240520090001,557.53
20240520091001,778.23
20240520092001,890.1
20240520093001,936.16
20240520094001,1329.72
20240520095001,1448.03
20240520100001,1354.66
20240520101001,1294.43
20240520102001,952.96
20240520103001,910.95
20240520104001,541.79
20240520105001,470.29
20240520110001,435.65
20240520111001,380.32
20240520112001,460.74
20240520113001,444.47
20240520114001,376.95
20240520115001,594.25
20240520120001,474.56
20240520121001,577.47
20240520122001,658.05
20240520123001,290.94
20240520124001,204.07
20240520125001,507.17
20240520130001,592.24
20240520131001,462.38
20240520132001,436.58
20240520133001,480.96
20240520134001,437.55
20240520135001,316.52
20240520140001,238.44
20240520141001,188.78
20240520142001,237.15
20240520143001,188.91
20240520144001,210.77
20240520145001,205.8
20240520150001,159.25
20240520151001,182.82
20240520152001,170.61
20240520153001,104.86
20240520154001,77.99
20240520155001,56.32
20240520160001,50.86
20240520161001,44.4
20240520162001,32.62
20240520163001,22.21
20240520164001,16.05
20240520165001,11.97
20240613090001,179.39
20240613091001,324.38
20240613092001,456.59
20240613093001,513.41
20240613094001,556.01
20240613095001,560.95
20240613100001,559.15
20240613101001,547.45
20240613102001,571.96
20240613103001,618.7
20240613104001,639.87
20240613105001,278.86
20240613110001,201.54
20240613111001,514.15
20240613112001,584.04
20240613113001,624.65
20240613114001,602.35
20240613115001,598.53
20240613120001,615.08
20240613121001,642.48
20240613122001,581.74
20240613123001,476.51
20240613124001,485.13
20240613125001,433.42
20240613130001,430.3
20240613131001,347.54
20240613132001,368.29
20240613133001,374.44
20240613134001,315.46
20240613135001,248.49
20240613140001,213.13
20240613141001,200.95
20240613142001,186.71
20240613143001,152.28
20240613144001,143.0
20240613145001,102.97
20240613150001,91.67
20240613151001,80.17
20240613152001,76.76
20240613153001,62.1
20240613154001,46.94
20240613155001,40.72
20240613160001,45.78
20240613161001,33.25
20240613162001,24.55
20240613163001,21.69
20240613164001,15.23
20240613165001,11.29
20240615090001,208.42
20240615091001,181.61
20240615092001,154.03
20240615093001,120.82
20240615094001,114.05
20240615095001,125.54
20240615100001,122.9
20240615101001,127.18
20240615102001,114.29
20240615103001,111.11
20240615104001,102.69
20240615105001,87.79
20240615110001,75.02
20240615111001,80.19
20240615112001,89.28
20240615113001,117.58
20240615114001,136.15
20240615115001,156.69
20240615120001,183.43
20240615121001,167.31
20240615122001,124.06
20240615123001,100.79
20240615124001,95.43
20240615125001,82.57
20240615130001,87.93
20240615131001,51.78
20240615132001,58.38
20240615133001,68.77
20240615134001,43.98
20240615135001,25.14
20240615140001,18.73
20240615141001,18.61
20240615142001,16.08
20240615143001,16.88
20240615144001,16.44
20240615145001,12.05
20240615150001,11.42
20240615151001,9.93
20240615152001,9.78
20240615153001,8.69
20240615154001,8.58
20240615155001,7.43
20240615160001,6.59
20240615161001,6.19
20240615162001,6.08
20240615163001,5.81
20240615164001,5.73
20240615165001,5.65
20240703090001,452.05
20240703091001,543.33
20240703092001,594.76
20240703093001,386.12
20240703094001,324.09
20240703095001,365.36
20240703100001,597.97
20240703101001,662.11
20240703102001,553.92
20240703103001,430.9
20240703104001,411.33
20240703105001,444.35
20240703110001,452.41
20240703111001,355.16
20240703112001,380.7
20240703113001,505.53
20240703114001,448.89
20240703115001,575.88
20240703120001,400.83
20240703121001,366.18
20240703122001,249.6
20240703123001,122.3
20240703124001,125.85
20240703125001,145.02
20240703130001,110.53
20240703131001,68.79
20240703132001,82.71
20240703133001,112.3
20240703134001,97.92
20240703135001,79.76
20240703140001,46.88
20240703141001,35.6
20240703142001,45.21
20240703143001,36.81
20240703144001,27.0
20240703145001,19.85
20240703150001,18.15
20240703151001,19.51
20240703152001,17.13
20240703153001,13.84
20240703154001,11.48
20240703155001,10.81
20240703160001,12.11
20240703161001,11.45
20240703162001,9.65
20240703163001,7.73
20240703164001,7.35
20240703165001,6.23
20240707090001,474.66
20240707091001,801.82
20240707092001,741.45
20240707093001,953.26
20240707094001,823.99
20240707095001,683.48
20240707100001,962.29
20240707101001,629.52
20240707102001,541.93
20240707103001,530.58
20240707104001,687.17
20240707105001,556.2
20240707110001,417.9
20240707111001,295.85
20240707112001,286.1
20240707113001,527.6
20240707114001,533.64
20240707115001,636.48
20240707120001,395.8
20240707121001,246.4
20240707122001,167.14
20240707123001,115.25
20240707124001,97.77
20240707125001,111.45
20240707130001,125.56
20240707131001,155.76
20240707132001,156.63
20240707133001,156.83
20240707134001,261.85
20240707135001,181.21
20240707140001,133.62
20240707141001,177.35
20240707142001,160.88
20240707143001,99.38
20240707144001,52.91
20240707145001,37.33
20240707150001,34.11
20240707151001,33.27
20240707152001,42.44
20240707153001,51.69
20240707154001,48.9
20240707155001,77.75
20240707160001,84.32
20240707161001,49.58
20240707162001,31.77
20240707163001,21.27
20240707164001,16.17
20240707165001,12.4
20240125090002,444.0
20240125091002,820.59
20240125092002,742.39
20240125093002,801.11
20240125094002,811.49
20240125095002,825.57
20240125100002,446.66
20240125101002,422.67
20240125102002,360.54
20240125103002,316.65
20240125104002,247.95
20240125105002,220.51
20240125110002,208.75
20240125111002,194.67
20240125112002,160.58
20240125113002,151.97
20240125114002,144.2
20240125115002,122.17
20240125120002,113.09
20240125121002,102.06
20240125122002,85.84
20240125123002,73.49
20240125124002,69.52
20240125125002,53.17
20240125130002,44.59
20240125131002,35.31
20240125132002,31.06
20240125133002,25.62
20240125134002,22.72
20240125135002,21.2
20240125140002,22.77
20240125141002,26.36
20240125142002,25.09
20240125143002,26.51
20240125144002,24.06
20240125145002,26.06
20240125150002,23.45
20240125151002,22.32
20240125152002,23.11
20240125153002,22.37
20240125154002,30.96
20240125155002,25.38
20240125160002,91.04
20240125161002,54.07
20240125162002,34.62
20240125163002,27.72
20240125164002,17.39
20240125165002,12.4
20240128090002,442.72
20240128091002,843.88
20240128092002,769.46
20240128093002,814.17
20240128094002,817.02
20240128095002,822.56
20240128100002,447.26
20240128101002,422.58
20240128102002,358.59
20240128103002,317.12
20240128104002,251.2
20240128105002,227.0
20240128110002,208.94
20240128111002,194.27
20240128112002,160.41
20240128113002,151.97
20240128114002,144.2
20240128115002,122.17
20240128120002,113.29
20240128121002,102.06
20240128122002,85.84
20240128123002,73.49
20240128124002,69.52
20240128125002,53.17
20240128130002,44.59
20240128131002,35.31
20240128132002,31.06
20240128133002,25.62
20240128134002,22.72
20240128135002,21.2
20240128140002,22.77
20240128141002,26.36
20240128142002,25.09
20240128143002,26.51
20240128144002,24.06
20240128145002,26.06
20240128150002,23.45
20240128151002,22.32
20240128152002,23.11
20240128153002,22.37
20240128154002,30.96
20240128155002,25.38
20240128160002,91.04
20240128161002,54.07
20240128162002,34.62
20240128163002,27.72
20240128164002,17.39
20240128165002,12.4
20240213090002,738.62
20240213091002,865.83
20240213092002,751.11
20240213093002,857.0
20240213094002,864.59
20240213095002,863.29
20240213100002,407.57
20240213101002,424.86
20240213102002,354.66
20240213103002,309.35
20240213104002,250.8
20240213105002,220.93
20240213110002,210.18
20240213111002,194.61
20240213112002,160.01
20240213113002,151.99
20240213114002,144.38
20240213115002,122.3
20240213120002,112.75
20240213121002,101.51
20240213122002,85.29
20240213123002,72.89
20240213124002,69.28
20240213125002,52.92
20240213130002,44.35
20240213131002,35.06
20240213132002,29.18
20240213133002,25.32
20240213134002,22.48
20240213135002,20.9
20240213140002,22.53
20240213141002,26.08
20240213142002,24.94
20240213143002,26.53
20240213144002,24.08
20240213145002,26.06
20240213150002,23.47
20240213151002,22.34
20240213152002,23.13
20240213153002,22.39
20240213154002,30.98
20240213155002,25.4
20240213160002,91.06
20240213161002,46.58
20240213162002,32.81
20240213163002,27.55
20240213164002,17.36
20240213165002,12.42
20240226090002,499.77
20240226091002,820.65
20240226092002,723.06
20240226093002,835.18
20240226094002,845.87
20240226095002,851.01
20240226100002,436.85
20240226101002,429.86
20240226102002,353.5
20240226103002,307.62
20240226104002,248.53
20240226105002,221.71
20240226110002,209.96
20240226111002,194.61
20240226112002,160.37
20240226113002,151.78
20240226114002,143.96
20240226115002,121.76
20240226120002,112.75
20240226121002,101.51
20240226122002,85.29
20240226123002,72.89
20240226124002,69.28
20240226125002,52.92
20240226130002,44.35
20240226131002,35.06
20240226132002,29.18
20240226133002,25.32
20240226134002,22.48
20240226135002,20.9
20240226140002,22.53
20240226141002,26.08
20240226142002,24.94
20240226143002,26.53
20240226144002,24.08
20240226145002,26.06
20240226150002,23.47
20240226151002,22.34
20240226152002,23.13
20240226153002,22.39
20240226154002,30.98
20240226155002,25.4
20240226160002,91.06
20240226161002,46.58
20240226162002,32.81
20240226163002,27.55
20240226164002,17.36
20240226165002,12.42
20240319090002,64.29
20240319091002,145.83
20240319092002,178.56
20240319093002,174.58
20240319094002,189.52
20240319095002,179.55
20240319100002,101.52
20240319101002,92.62
20240319102002,85.44
20240319103002,87.14
20240319104002,83.69
20240319105002,82.75
20240319110002,51.56
20240319111002,61.9
20240319112002,59.51
20240319113002,67.8
20240319114002,61.81
20240319115002,53.89
20240319120002,52.83
20240319121002,49.61
20240319122002,48.03
20240319123002,47.96
20240319124002,39.27
20240319125002,33.29
20240319130002,30.25
20240319131002,44.7
20240319132002,46.89
20240319133002,37.46
20240319134002,30.13
20240319135002,27.74
20240319140002,26.07
20240319141002,23.62
20240319142002,26.99
20240319143002,26.3
20240319144002,24.09
20240319145002,18.58
20240319150002,16.72
20240319151002,13.68
20240319152002,11.89
20240319153002,11.3
20240319154002,10.26
20240319155002,8.39
20240319160002,7.81
20240319161002,7.59
20240319162002,6.56
20240319163002,6.48
20240319164002,6.38
20240319165002,6.36
20240427090002,630.55
20240427091002,793.45
20240427092002,820.37
20240427093002,836.6
20240427094002,854.37
20240427095002,837.5
20240427100002,900.26
20240427101002,835.15
20240427102002,735.6
20240427103002,1071.78
20240427104002,1205.67
20240427105002,1210.83
20240427110002,1299.59
20240427111002,1314.55
20240427112002,1329.34
20240427113002,1332.21
20240427114002,1354.67
20240427115002,1357.51
20240427120002,1155.24
20240427121002,1228.87
20240427122002,1107.34
20240427123002,1188.16
20240427124002,1221.57
20240427125002,1082.39
20240427130002,797.62
20240427131002,743.18
20240427132002,720.62
20240427133002,967.05
20240427134002,1159.9
20240427135002,823.2
20240427140002,700.01
20240427141002,535.83
20240427142002,385.53
20240427143002,220.5
20240427144002,114.57
20240427145002,73.54
20240427150002,164.09
20240427151002,173.98
20240427152002,168.34
20240427153002,131.42
20240427154002,122.86
20240427155002,109.86
20240427160002,121.96
20240427161002,123.71
20240427162002,83.29
20240427163002,69.58
20240427164002,52.0
20240427165002,45.47
20240508090002,107.72
20240508091002,103.59
20240508092002,97.6
20240508093002,103.52
20240508094002,163.91
20240508095002,188.96
20240508100002,191.68
20240508101002,251.45
20240508102002,282.64
20240508103002,257.7
20240508104002,218.78
20240508105002,221.08
20240508110002,725.71
20240508111002,1057.24
20240508112002,796.54
20240508113002,735.24
20240508114002,734.67
20240508115002,621.92
20240508120002,503.53
20240508121002,485.09
20240508122002,491.52
20240508123002,462.62
20240508124002,381.42
20240508125002,485.57
20240508130002,444.67
20240508131002,298.71
20240508132002,181.88
20240508133002,360.84
20240508134002,477.18
20240508135002,451.28
20240508140002,332.43
20240508141002,276.98
20240508142002,152.22
20240508143002,154.73
20240508144002,136.36
20240508145002,106.4
20240508150002,106.22
20240508151002,62.2
20240508152002,39.07
20240508153002,31.06
20240508154002,28.07
20240508155002,25.81
20240508160002,22.66
20240508161002,18.66
20240508162002,18.07
20240508163002,21.06
20240508164002,20.39
20240508165002,15.38
20240705090002,492.23
20240705091002,537.13
20240705092002,541.26
20240705093002,645.38
20240705094002,682.09
20240705095002,682.85
20240705100002,735.61
20240705101002,736.59
20240705102002,734.05
20240705103002,777.41
20240705104002,800.62
20240705105002,711.12
20240705110002,734.38
20240705111002,779.73
20240705112002,723.85
20240705113002,714.86
20240705114002,778.12
20240705115002,778.69
20240705120002,710.33
20240705121002,816.81
20240705122002,637.64
20240705123002,484.21
20240705124002,235.38
20240705125002,124.26
20240705130002,78.29
20240705131002,65.66
20240705132002,50.62
20240705133002,36.44
20240705134002,54.78
20240705135002,56.86
20240705140002,59.24
20240705141002,44.21
20240705142002,29.94
20240705143002,25.41
20240705144002,19.11
20240705145002,17.14
20240705150002,14.42
20240705151002,13.55
20240705152002,11.13
20240705153002,9.29
20240705154002,8.09
20240705155002,7.65
20240705160002,6.57
20240705161002,6.4
20240705162002,6.34
20240705163002,6.29
20240705164002,6.18
20240705165002,6.13
20240707090002,520.86
20240707091002,563.7
20240707092002,618.39
20240707093002,676.9
20240707094002,711.12
20240707095002,854.04
20240707100002,991.8
20240707101002,969.03
20240707102002,1021.81
20240707103002,1174.03
20240707104002,1318.76
20240707105002,1490.49
20240707110002,1551.63
20240707111002,1598.48
20240707112002,1513.31
20240707113002,1514.6
20240707114002,1561.12
20240707115002,1597.66
20240707120002,1026.21
20240707121002,937.86
20240707122002,670.05
20240707123002,478.27
20240707124002,194.05
20240707125002,125.88
20240707130002,88.59
20240707131002,72.46
20240707132002,56.09
20240707133002,42.58
20240707134002,56.53
20240707135002,57.73
20240707140002,70.49
20240707141002,52.43
20240707142002,58.16
20240707143002,100.96
20240707144002,190.86
20240707145002,82.4
20240707150002,45.63
20240707151002,29.29
20240707152002,22.44
20240707153002,15.37
20240707154002,10.91
20240707155002,9.45
20240707160002,8.11
20240707161002,7.71
20240707162002,7.29
20240707163002,6.46
20240707164002,6.4
20240707165002,6.34
20240317090003,875.57
20240317091003,857.2
20240317092003,939.53
20240317093003,969.25
20240317094003,1189.89
20240317095003,1287.45
20240317100003,1349.12
20240317101003,1380.06
20240317102003,1407.94
20240317103003,1399.28
20240317104003,1400.19
20240317105003,1360.15
20240317110003,1452.25
20240317111003,1407.44
20240317112003,1406.55
20240317113003,1355.5
20240317114003,1268.42
20240317115003,1225.87
20240317120003,1227.22
20240317121003,1259.47
20240317122003,1316.61
20240317123003,1169.09
20240317124003,1291.89
20240317125003,1222.53
20240317130003,974.04
20240317131003,1116.23
20240317132003,636.36
20240317133003,772.39
20240317134003,929.92
20240317135003,587.47
20240317140003,535.17
20240317141003,276.94
20240317142003,280.27
20240317143003,193.57
20240317144003,195.29
20240317145003,139.83
20240317150003,86.73
20240317151003,71.86
20240317152003,67.28
20240317153003,75.47
20240317154003,61.49
20240317155003,57.45
20240317160003,50.48
20240317161003,36.84
20240317162003,24.55
20240317163003,18.94
20240317164003,16.12
20240317165003,14.54
20240414090003,808.43
20240414091003,845.5
20240414092003,926.33
20240414093003,948.06
20240414094003,1176.53
20240414095003,1265.02
20240414100003,1333.53
20240414101003,1367.44
20240414102003,1394.74
20240414103003,1393.19
20240414104003,1393.16
20240414105003,1352.08
20240414110003,1422.18
20240414111003,1390.6
20240414112003,1396.13
20240414113003,1337.18
20240414114003,1258.08
20240414115003,1208.44
20240414120003,1209.88
20240414121003,1241.55
20240414122003,1285.87
20240414123003,1133.91
20240414124003,1246.1
20240414125003,1175.2
20240414130003,909.18
20240414131003,1081.44
20240414132003,582.49
20240414133003,767.07
20240414134003,909.07
20240414135003,583.92
20240414140003,535.52
20240414141003,272.17
20240414142003,279.08
20240414143003,184.41
20240414144003,170.13
20240414145003,106.32
20240414150003,73.68
20240414151003,62.62
20240414152003,63.03
20240414153003,69.63
20240414154003,54.14
20240414155003,51.39
20240414160003,48.38
20240414161003,35.34
20240414162003,23.69
20240414163003,18.56
20240414164003,15.86
20240414165003,14.48
20240524090003,563.23
20240524091003,603.73
20240524092003,459.68
20240524093003,432.03
20240524094003,517.03
20240524095003,342.87
20240524100003,360.81
20240524101003,374.74
20240524102003,365.84
20240524103003,368.49
20240524104003,358.96
20240524105003,304.76
20240524110003,261.73
20240524111003,242.27
20240524112003,184.82
20240524113003,142.94
20240524114003,122.61
20240524115003,139.19
20240524120003,316.05
20240524121003,311.5
20240524122003,333.5
20240524123003,342.2
20240524124003,343.12
20240524125003,204.65
20240524130003,129.14
20240524131003,84.31
20240524132003,56.18
20240524133003,38.33
20240524134003,34.57
20240524135003,40.09
20240524140003,145.54
20240524141003,202.97
20240524142003,262.78
20240524143003,252.58
20240524144003,235.63
20240524145003,227.59
20240524150003,70.85
20240524151003,36.83
20240524152003,35.25
20240524153003,30.44
20240524154003,36.89
20240524155003,31.65
20240524160003,23.62
20240524161003,17.24
20240524162003,12.96
20240524163003,11.31
20240524164003,9.62
20240524165003,8.29
20240526090003,173.45
20240526091003,176.46
20240526092003,178.32
20240526093003,157.89
20240526094003,140.27
20240526095003,141.44
20240526100003,156.54
20240526101003,118.85
20240526102003,108.47
20240526103003,116.14
20240526104003,136.48
20240526105003,173.76
20240526110003,209.61
20240526111003,230.16
20240526112003,173.88
20240526113003,187.41
20240526114003,230.31
20240526115003,347.51
20240526120003,377.26
20240526121003,256.85
20240526122003,202.75
20240526123003,209.71
20240526124003,224.78
20240526125003,145.51
20240526130003,82.49
20240526131003,105.05
20240526132003,88.36
20240526133003,70.8
20240526134003,92.36
20240526135003,77.68
20240526140003,48.21
20240526141003,59.59
20240526142003,107.48
20240526143003,125.0
20240526144003,112.06
20240526145003,215.54
20240526150003,120.44
20240526151003,64.65
20240526152003,45.97
20240526153003,33.85
20240526154003,26.46
20240526155003,25.07
20240526160003,20.86
20240526161003,15.96
20240526162003,12.49
20240526163003,11.39
20240526164003,9.49
20240526165003,8.26
20240603090003,33.31
20240603091003,25.5
20240603092003,23.09
20240603093003,19.77
20240603094003,24.72
20240603095003,28.57
20240603100003,22.81
20240603101003,19.3
20240603102003,15.73
20240603103003,13.07
20240603104003,12.02
20240603105003,15.85
20240603110003,19.83
20240603111003,24.71
20240603112003,33.36
20240603113003,39.12
20240603114003,40.38
20240603115003,31.63
20240603120003,28.38
20240603121003,38.18
20240603122003,36.79
20240603123003,32.96
20240603124003,28.01
20240603125003,26.36
20240603130003,23.39
20240603131003,17.71
20240603132003,15.94
20240603133003,17.57
20240603134003,15.92
20240603135003,16.19
20240603140003,13.66
20240603141003,14.0
20240603142003,14.86
20240603143003,16.84
20240603144003,17.33
20240603145003,14.41
20240603150003,36.54
20240603151003,41.75
20240603152003,41.34
20240603153003,38.89
20240603154003,38.42
20240603155003,30.22
20240603160003,23.92
20240603161003,18.3
20240603162003,14.13
20240603163003,12.22
20240603164003,10.82
20240603165003,9.09
20240620090003,1164.05
20240620091003,1149.99
20240620092003,1307.89
20240620093003,1356.67
20240620094003,1430.78
20240620095003,1466.96
20240620100003,1506.3
20240620101003,1520.66
20240620102003,1498.75
20240620103003,1366.43
20240620104003,1486.9
20240620105003,1519.25
20240620110003,1529.29
20240620111003,1547.06
20240620112003,1543.31
20240620113003,1458.37
20240620114003,1479.01
20240620115003,1484.09
20240620120003,1438.64
20240620121003,1449.84
20240620122003,1441.26
20240620123003,1379.29
20240620124003,1337.32
20240620125003,1269.24
20240620130003,1026.26
20240620131003,1006.7
20240620132003,991.39
20240620133003,967.72
20240620134003,876.51
20240620135003,776.91
20240620140003,808.95
20240620141003,713.81
20240620142003,712.84
20240620143003,617.23
20240620144003,538.48
20240620145003,227.83
